Gene1,Gene2
JUN,KDM6B
JUN,POR
JUN,EPO
JUN,MAPK3
MAPK3,JUN
JUN,GTF3A
GTF3A,JUN
JUN,MAF1
MAF1,JUN
JUN,BRCA1
BRCA1,JUN
JUN,BATF3
BATF3,JUN
JUN,AR
AR,JUN
JUN,SPI1
SPI1,JUN
JUN,SMARCA4
SMARCA4,JUN
JUN,H2AFV
JUN,VEGFA
JUN,KRAS
JUN,DACH1
DACH1,JUN
JUN,SNAI2
SNAI2,JUN
JUN,NCOA6
NCOA6,JUN
JUN,IL6
IL6,JUN
JUN,KAT2B
KAT2B,JUN
JUN,HOXA7
HOXA7,JUN
JUN,IRF6
IRF6,JUN
JUN,CD8A
JUN,EZH2
EZH2,JUN
JUN,SMARCE1
SMARCE1,JUN
JUN,HIF1A
HIF1A,JUN
JUN,HIST1H2BB
HIST1H2BB,JUN
JUN,DDIT3
DDIT3,JUN
JUN,CBX4
CBX4,JUN
JUN,ETV5
ETV5,JUN
JUN,KDM2B
JUN,CHD3
JUN,MMP3
JUN,SMARCB1
SMARCB1,JUN
JUN,RING1
RING1,JUN
JUN,TGFB2
JUN,PHC1
JUN,ASPH
JUN,RBBP7
RBBP7,JUN
JUN,POLR2A
POLR2A,JUN
JUN,GATA2
GATA2,JUN
JUN,MAPK7
JUN,GTF2E1
GTF2E1,JUN
MAPK8,DAB1
AKT1,DAB1
RB1CC1,PRKAA2
MLXIPL,PRKAA2
TP53,PRKAA2
PPARGC1A,PRKAA2
FOXO3,PRKAA2
INSM1,SORBS1
CERS2,PPAP2B
PDLIM1,STMN1
PDLIM1,STK35
PDLIM1,ACTN2
PDLIM1,ACTN1
PDLIM1,ACTN4
HIST1H2BD,SPO11
HIST2H2BE,SPO11
XRCC6,SPO11
HIST1H2BN,SPO11
ATRX,SPO11
HIST1H2BJ,SPO11
BRCA2,SPO11
RAD54B,SPO11
RAD51,SPO11
ATM,SPO11
TRIP13,SPO11
BRCA1,SPO11
ESPL1,SPO11
HIST1H2BB,SPO11
XRCC3,SPO11
TP53,DHCR24
NR1I3,CYP2C8
NR1I2,CYP2C8
FOXP3,TTC4
AATF,TTC4
UPF1,TTC4
POLR2L,MCTS1
SSBP3,LHX1
LHX1,SSBP3
SSBP3,SSBP2
SSBP2,SSBP3
SSBP3,IDI2
SSBP3,LMX1B
LMX1B,SSBP3
SSBP3,LHX9
LHX9,SSBP3
SSBP3,ISL1
ISL1,SSBP3
SSBP3,LDB2
LDB2,SSBP3
SSBP3,LDB1
LDB1,SSBP3
SSBP3,ISL2
ISL2,SSBP3
SSBP3,SSBP4
SSBP4,SSBP3
SSBP3,LMO4
LMO4,SSBP3
SSBP3,LHX6
SSBP3,LMO2
LMO2,SSBP3
NR1I2,CYP2C19
HIVEP3,CDCP2
POLR1B,NOC3L
POLR1A,NOC3L
MCM6,NOC3L
PDCD11,NOC3L
AATF,NOC3L
POLR1E,NOC3L
DDX54,NOC3L
ORC2,NOC3L
TARBP2,NOC3L
POLR3C,NOC3L
PWP1,NOC3L
CEBPZ,NOC3L
MYBBP1A,NOC3L
PPP3R1,RCAN2
PRKCA,PLCE1
RHOXF2,UNC5C
RHOXF2,ARMCX2
POLR2E,PFDN4
URI1,PFDN4
WWP1,ARRDC1
TSG101,ARRDC1
SRSF3,NDC1
RNPS1,NDC1
DHX38,NDC1
ALYREF,NDC1
GEMIN2,NDC1
SRSF5,NDC1
SNRPB,NDC1
SP100,NDC1
DDX20,NDC1
SRSF2,NDC1
MDM2,NDC1
HDAC4,NDC1
SRRM1,NDC1
NPM1,NDC1
SNRPD1,NDC1
SRSF9,NDC1
PML,NDC1
SRSF6,NDC1
SRSF1,NDC1
RUNX2,CBFB
CBFB,RUNX2
RUNX2,MAPK8
MAPK8,RUNX2
RUNX2,CDK1
RUNX2,SOX9
SOX9,RUNX2
RUNX2,CD44
RUNX2,PTH
RUNX2,BMP4
BMP4,RUNX2
RUNX2,SP7
SP7,RUNX2
RUNX2,TP53
TP53,RUNX2
RUNX2,PTHLH
RUNX2,RB1
RB1,RUNX2
RUNX2,IHH
RUNX2,FGF13
RUNX2,SPP1
RUNX2,WWOX
RUNX2,FGF2
RUNX2,LRP5
RUNX2,BMP7
RUNX2,NR0B2
NR0B2,RUNX2
RUNX2,HEY2
HEY2,RUNX2
RUNX2,HES1
HES1,RUNX2
RUNX2,SMAD3
SMAD3,RUNX2
RUNX2,SMAD2
SMAD2,RUNX2
RUNX2,ESR1
ESR1,RUNX2
RUNX2,SMURF1
RUNX2,VDR
VDR,RUNX2
RUNX2,ATF4
ATF4,RUNX2
RUNX2,TWIST2
TWIST2,RUNX2
RUNX2,STAT5A
STAT5A,RUNX2
RUNX2,GDF2
RUNX2,BMP2
BMP2,RUNX2
RUNX2,SMAD7
SMAD7,RUNX2
RUNX2,COL2A1
RUNX2,TRPS1
TRPS1,RUNX2
RUNX2,IBSP
RUNX2,NKX3-2
RUNX2,STAT1
STAT1,RUNX2
RUNX2,SATB2
SATB2,RUNX2
RUNX2,COL1A1
RUNX2,SMAD6
SMAD6,RUNX2
RUNX2,LEF1
LEF1,RUNX2
RUNX2,SOST
RUNX2,WWTR1
WWTR1,RUNX2
RUNX2,MMP13
RUNX2,AKT1
AKT1,RUNX2
RUNX2,GAPDH
RUNX2,ETS1
ETS1,RUNX2
RUNX2,DLX5
DLX5,RUNX2
RUNX2,STAT3
STAT3,RUNX2
RUNX2,SMAD5
SMAD5,RUNX2
RUNX2,ZBTB16
ZBTB16,RUNX2
RUNX2,CEBPA
CEBPA,RUNX2
RUNX2,TNFSF11
RUNX2,FGFR1
RUNX2,ACAN
RUNX2,TNFRSF11B
RUNX2,ALPL
RUNX2,SMAD1
SMAD1,RUNX2
RUNX2,CEBPB
CEBPB,RUNX2
RUNX2,ETS2
ETS2,RUNX2
RUNX2,MAPK3
MAPK3,RUNX2
RUNX2,SPARC
RUNX2,AR
AR,RUNX2
RUNX2,HDAC4
HDAC4,RUNX2
RUNX2,SIRT1
SIRT1,RUNX2
RUNX2,SHH
RUNX2,VEGFA
RUNX2,ACP5
RUNX2,CTNNB1
CTNNB1,RUNX2
RUNX2,GATA4
GATA4,RUNX2
RUNX2,HDAC1
HDAC1,RUNX2
RUNX2,SMAD4
SMAD4,RUNX2
RUNX2,NELL1
RUNX2,DSPP
RUNX2,COL1A2
RUNX2,COL10A1
RUNX2,MAPK1
MAPK1,RUNX2
RUNX2,MMP9
RUNX2,BGLAP
RUNX2,PPARG
PPARG,RUNX2
RUNX2,LEP
RUNX2,MSX2
MSX2,RUNX2
DHX38,RNF113A
CDC5L,RNF113A
SNIP1,RNF113A
SUPT3H,CDC5L
CDC5L,SUPT3H
SUPT3H,CCDC101
SUPT3H,TRRAP
TRRAP,SUPT3H
SUPT3H,SUPT20H
SUPT3H,TAF12
TAF12,SUPT3H
SUPT3H,ENPP4
SUPT3H,TAF5L
SUPT3H,TADA3
TADA3,SUPT3H
SUPT3H,TADA2A
TADA2A,SUPT3H
SUPT3H,TAF2
SUPT3H,ATXN7
SUPT3H,ENY2
SUPT3H,SNRPA1
SUPT3H,SF3B3
SUPT3H,MED16
MED16,SUPT3H
SUPT3H,MED1
MED1,SUPT3H
SUPT3H,TAF5
TAF5,SUPT3H
SUPT3H,TAF6L
TAF6L,SUPT3H
SUPT3H,SAP130
SUPT3H,ATXN7L1
SUPT3H,KAT2A
SUPT3H,USP22
SUPT3H,MED13
MED13,SUPT3H
SUPT3H,TAF9B
TAF9B,SUPT3H
SUPT3H,MAX
MAX,SUPT3H
SUPT3H,MED17
MED17,SUPT3H
SUPT3H,MYC
MYC,SUPT3H
SUPT3H,TAF10
TAF10,SUPT3H
SUPT3H,USP27X
SUPT3H,TAF6
TAF6,SUPT3H
SUPT3H,MED12
MED12,SUPT3H
SUPT3H,KAT2B
KAT2B,SUPT3H
SUPT3H,ATXN7L3
SUPT3H,TAF4
TAF4,SUPT3H
SUPT3H,TAF9
TAF9,SUPT3H
SUPT3H,TADA2B
SUPT3H,TADA1
SUPT3H,TAF7
TAF7,SUPT3H
SUPT3H,AK6
SUPT3H,SUPT7L
SUPT7L,SUPT3H
GTF2F1,MAGOH
DDX5,MAGOH
POLR2C,MAGOH
YBX1,MAGOH
POLR2G,MAGOH
SRSF3,MAGOH
POLR2J,MAGOH
HNRNPR,MAGOH
PNRC2,MAGOH
RNPS1,MAGOH
UPF2,MAGOH
HNRNPK,MAGOH
HNRNPD,MAGOH
POLR2L,MAGOH
POLR2D,MAGOH
DHX38,MAGOH
GCFC2,MAGOH
SUGP1,MAGOH
ALYREF,MAGOH
MATR3,MAGOH
SMG6,MAGOH
SMG1,MAGOH
GTF2F2,MAGOH
UPF1,MAGOH
ELAVL2,MAGOH
POLR2H,MAGOH
SRSF5,MAGOH
CTNNBL1,MAGOH
CDC5L,MAGOH
PAPOLA,MAGOH
SNRPB,MAGOH
POLR2I,MAGOH
WBP11,MAGOH
PLRG1,MAGOH
SRSF2,MAGOH
PNN,MAGOH
POLR2F,MAGOH
POLR2E,MAGOH
POLR2K,MAGOH
DCP1A,MAGOH
POLR2B,MAGOH
HNRNPUL1,MAGOH
PQBP1,MAGOH
SRRM1,MAGOH
FUS,MAGOH
SNRPD1,MAGOH
XAB2,MAGOH
SAP18,MAGOH
SRSF9,MAGOH
RBMX,MAGOH
SNW1,MAGOH
SRSF6,MAGOH
SRSF1,MAGOH
POLR2A,MAGOH
ZNF217,NRIP1
NRIP1,ZNF217
ZNF217,H2AFB1
ZNF217,RCOR1
RCOR1,ZNF217
ZNF217,HIST2H2BE
HIST2H2BE,ZNF217
ZNF217,H2BFS
ZNF217,HDAC3
HDAC3,ZNF217
ZNF217,H2AFZ
ZNF217,HIST1H2BJ
HIST1H2BJ,ZNF217
ZNF217,TNRC6B
ZNF217,SIN3A
SIN3A,ZNF217
ZNF217,HDAC11
HDAC11,ZNF217
ZNF217,HDAC2
HDAC2,ZNF217
ZNF217,ESR1
ESR1,ZNF217
ZNF217,SIN3B
SIN3B,ZNF217
ZNF217,HINT1
ZNF217,HDAC10
HDAC10,ZNF217
ZNF217,MOV10
ZNF217,DNTTIP1
ZNF217,HIST1H2AJ
ZNF217,RBBP4
RBBP4,ZNF217
ZNF217,CSNK2A1
ZNF217,MTA2
MTA2,ZNF217
ZNF217,MORF4L1
ZNF217,CHD4
CHD4,ZNF217
ZNF217,CHD5
ZNF217,PHF21A
PHF21A,ZNF217
ZNF217,MBD3
MBD3,ZNF217
ZNF217,AGO4
ZNF217,TAF6L
TAF6L,ZNF217
ZNF217,NR5A2
NR5A2,ZNF217
ZNF217,HDAC1
HDAC1,ZNF217
ZNF217,HIST1H2BL
ZNF217,MTA1
MTA1,ZNF217
ZNF217,AGO1
ZNF217,SAP30L
ZNF217,CTBP1
CTBP1,ZNF217
ZNF217,HIST1H2AC
ZNF217,GREB1
ZNF217,HIST1H2BD
HIST1H2BD,ZNF217
ZNF217,H2AFX
ZNF217,MTA3
MTA3,ZNF217
ZNF217,HIST1H2AD
ZNF217,SUDS3
ZNF217,HIST1H2BM
ZNF217,AGO3
ZNF217,HDAC5
HDAC5,ZNF217
ZNF217,SAP30
SAP30,ZNF217
ZNF217,KDM4B
KDM4B,ZNF217
ZNF217,HIST1H2BN
HIST1H2BN,ZNF217
ZNF217,HIST2H2AC
ZNF217,H2AFJ
ZNF217,TNRC6C
ZNF217,HIST1H2BH
ZNF217,CREBBP
CREBBP,ZNF217
ZNF217,NCOA3
NCOA3,ZNF217
ZNF217,HDAC6
ZNF217,TNRC6A
ZNF217,GATAD2A
GATAD2A,ZNF217
ZNF217,HIST1H2BK
ZNF217,CHD1
CHD1,ZNF217
ZNF217,CTBP2
ZNF217,AGO2
ZNF217,ING2
ING2,ZNF217
ZNF217,EP300
EP300,ZNF217
ZNF217,KPNA2
ZNF217,HIST1H2BA
ZNF217,PHF12
PHF12,ZNF217
ZNF217,HIST1H2BO
ZNF217,HDAC9
HDAC9,ZNF217
ZNF217,HDAC4
HDAC4,ZNF217
ZNF217,H2AFV
ZNF217,SAP18
SAP18,ZNF217
ZNF217,FAM60A
ZNF217,HDAC8
HDAC8,ZNF217
ZNF217,ZNF541
ZNF217,HIST1H2BB
HIST1H2BB,ZNF217
ZNF217,CHD3
ZNF217,RBBP7
RBBP7,ZNF217
CDC5L,CDKN2A
CDKN2A,CDC5L
CDC5L,GTF2F1
GTF2F1,CDC5L
CDC5L,PARVA
CDC5L,PSMC5
CDC5L,RAD18
CDC5L,HNRNPM
CDC5L,LSM8
CDC5L,POLR2C
POLR2C,CDC5L
CDC5L,AP1B1
CDC5L,DDX19A
CDC5L,MAGOH
CDC5L,CDK1
CDC5L,U2AF1
U2AF1,CDC5L
CDC5L,ORC4
CDC5L,BUD13
CDC5L,SRRT
CDC5L,YBX1
YBX1,CDC5L
CDC5L,CHERP
CDC5L,KIF21A
CDC5L,TUBB2B
CDC5L,RPS3
CDC5L,SF3B6
CDC5L,PSMC2
CDC5L,NCBP1
CDC5L,PRPF8
CDC5L,RCOR1
RCOR1,CDC5L
CDC5L,SF3B4
CDC5L,PPP1CA
CDC5L,PPIL6
CDC5L,MCM5
MCM5,CDC5L
CDC5L,RBM5
CDC5L,PFKP
CDC5L,PRCC
CDC5L,ZNF526
CDC5L,SPEN
SPEN,CDC5L
CDC5L,POLR2J
POLR2J,CDC5L
CDC5L,LRRC40
CDC5L,FASN
CDC5L,EXOSC10
CDC5L,ORC5
CDC5L,NDC80
CDC5L,TSG101
TSG101,CDC5L
CDC5L,BCLAF1
BCLAF1,CDC5L
CDC5L,HNRNPR
HNRNPR,CDC5L
CDC5L,SLC7A9
CDC5L,TRUB1
CDC5L,PSMD11
CDC5L,GCN1L1
CDC5L,GBP5
CDC5L,SF3B2
CDC5L,MAGOHB
CDC5L,DDX39B
CDC5L,DDX46
CDC5L,PRPF39
CDC5L,NONO
NONO,CDC5L
CDC5L,DHX8
CDC5L,CTNNA1
CDC5L,CCT8
CDC5L,CENPJ
CDC5L,HNRNPL
CDC5L,SPPL3
CDC5L,ARF5
CDC5L,MVP
CDC5L,HNRNPH2
CDC5L,RANGAP1
CDC5L,RNPS1
RNPS1,CDC5L
CDC5L,SRP68
CDC5L,UPF3B
CDC5L,SUPT3H
SUPT3H,CDC5L
CDC5L,RACGAP1
CDC5L,COPS5
COPS5,CDC5L
CDC5L,U2AF1L4
CDC5L,HTR3A
CDC5L,HNRNPK
HNRNPK,CDC5L
CDC5L,RPL31
CDC5L,SRA1
CDC5L,NAPB
CDC5L,PRPF4
CDC5L,SYF2
CDC5L,SMC3
CDC5L,CDC16
CDC5L,DHX38
DHX38,CDC5L
CDC5L,SEH1L
CDC5L,SYMPK
CDC5L,SNRPN
CDC5L,DMAP1
DMAP1,CDC5L
CDC5L,HDAC2
HDAC2,CDC5L
CDC5L,GCFC2
GCFC2,CDC5L
CDC5L,SNRPE
CDC5L,NCOR1
NCOR1,CDC5L
CDC5L,PHF5A
CDC5L,SUGP1
SUGP1,CDC5L
CDC5L,RIF1
CDC5L,ACTL6A
CDC5L,CSE1L
CDC5L,SMN1
CDC5L,FAS
CDC5L,PRPF31
CDC5L,SF1
SF1,CDC5L
CDC5L,POLR1E
POLR1E,CDC5L
CDC5L,PSMC4
CDC5L,COPA
CDC5L,GPKOW
CDC5L,SUPV3L1
CDC5L,GPATCH1
CDC5L,ANLN
CDC5L,XRN2
CDC5L,HNRNPLL
CDC5L,HNRNPA1
CDC5L,WDR18
CDC5L,PPP1R8
CDC5L,RAD50
CDC5L,COPB1
CDC5L,CCT7
CDC5L,CDC42BPB
CDC5L,CPSF2
CDC5L,YEATS2
CDC5L,SEPT9
CDC5L,CCT6A
CDC5L,ELAVL2
ELAVL2,CDC5L
CDC5L,RPA1
CDC5L,POLR2H
POLR2H,CDC5L
CDC5L,PRPF6
CDC5L,PRPF40A
CDC5L,ARID1A
ARID1A,CDC5L
CDC5L,GEMIN4
CDC5L,NOTCH4
NOTCH4,CDC5L
CDC5L,SRSF5
SRSF5,CDC5L
CDC5L,MAPK14
MAPK14,CDC5L
CDC5L,DBF4B
CDC5L,SFPQ
SFPQ,CDC5L
CDC5L,NSF
CDC5L,PAPOLA
PAPOLA,CDC5L
CDC5L,RFC2
CDC5L,NCBP2
CDC5L,KRT4
CDC5L,GULP1
CDC5L,SNRPB
SNRPB,CDC5L
CDC5L,VASN
CDC5L,CPSF1
CDC5L,SUGT1
CDC5L,DDX4
CDC5L,SLC25A4
CDC5L,USP39
CDC5L,PPP1R42
CDC5L,PPIH
CDC5L,CCDC12
CDC5L,BCAS2
CDC5L,ACTR1A
CDC5L,FERMT1
CDC5L,HNRNPA0
CDC5L,EFTUD2
CDC5L,RNF113B
CDC5L,WBP11
WBP11,CDC5L
CDC5L,UNC45A
CDC5L,MSH2
CDC5L,ORC2
ORC2,CDC5L
CDC5L,PCBP2
CDC5L,NUP155
CDC5L,SRSF11
CDC5L,MTA2
MTA2,CDC5L
CDC5L,EHD1
CDC5L,EIF4A3
CDC5L,MRE11A
CDC5L,PLRG1
PLRG1,CDC5L
CDC5L,LSM6
CDC5L,CAPZA1
CDC5L,DDX39A
CDC5L,HSPA12A
CDC5L,NOLC1
CDC5L,SREK1
CDC5L,OXSR1
CDC5L,PARP4
CDC5L,GALNT13
CDC5L,DNAJA1
CDC5L,ZCCHC17
CDC5L,RFC5
CDC5L,EIF3E
CDC5L,MORF4L1
CDC5L,TCERG1L
CDC5L,SNRPA1
CDC5L,SLC11A1
CDC5L,CARF
CDC5L,EXOC7
CDC5L,TUBB1
CDC5L,CCAR1
CDC5L,PNN
PNN,CDC5L
CDC5L,EPS8L2
CDC5L,SNRNP200
CDC5L,POLR2E
POLR2E,CDC5L
CDC5L,HNRNPF
CDC5L,TRIP13
TRIP13,CDC5L
CDC5L,CHD1L
CDC5L,NFIC
NFIC,CDC5L
CDC5L,RTCB
CDC5L,SMNDC1
CDC5L,LSM10
CDC5L,HNRNPH1
CDC5L,ABCF3
CDC5L,SNRPG
CDC5L,CHEK1
CDC5L,MYH9
CDC5L,PHGDH
CDC5L,TUBB4B
CDC5L,EXOC5
CDC5L,PICALM
CDC5L,KIF4A
CDC5L,EXOC2
CDC5L,CDC23
CDC5L,RPLP0
CDC5L,NCAPD2
CDC5L,RFC4
CDC5L,RALY
CDC5L,SF3A2
CDC5L,ENAH
CDC5L,LSM3
CDC5L,PSMC6
CDC5L,ATP6AP2
CDC5L,ISY1-RAB43
CDC5L,SHROOM3
CDC5L,SNIP1
SNIP1,CDC5L
CDC5L,ILF3
ILF3,CDC5L
CDC5L,CNOT1
CDC5L,POLR2B
POLR2B,CDC5L
CDC5L,DHX32
CDC5L,CSTF2T
CDC5L,SRP72
CDC5L,PAFAH1B1
CDC5L,HNRNPUL1
HNRNPUL1,CDC5L
CDC5L,PQBP1
PQBP1,CDC5L
CDC5L,RBM8A
CDC5L,CSTF2
CDC5L,MED4
MED4,CDC5L
CDC5L,ELAVL1
CDC5L,KPNA3
CDC5L,KDM1A
CDC5L,TRIM28
TRIM28,CDC5L
CDC5L,ANXA7
CDC5L,SMC1A
CDC5L,SNRPF
CDC5L,ADNP
ADNP,CDC5L
CDC5L,THRAP3
THRAP3,CDC5L
CDC5L,TUBGCP3
CDC5L,EHD4
CDC5L,FANCI
CDC5L,PKN2
CDC5L,RBMX2
CDC5L,HDAC1
HDAC1,CDC5L
CDC5L,LIMS1
CDC5L,U2SURP
CDC5L,XAB2
XAB2,CDC5L
CDC5L,VIM
CDC5L,RANBP2
CDC5L,RUVBL2
RUVBL2,CDC5L
CDC5L,SMARCAD1
CDC5L,MCM10
CDC5L,LSM7
CDC5L,IPO9
CDC5L,LUC7L
CDC5L,DDX19B
CDC5L,HIRA
HIRA,CDC5L
CDC5L,BUB1B
CDC5L,BZW1
CDC5L,RBMX
RBMX,CDC5L
CDC5L,CLP1
CDC5L,SF3A1
CDC5L,EEF1A1
EEF1A1,CDC5L
CDC5L,EIF5B
EIF5B,CDC5L
CDC5L,CRNKL1
CDC5L,INTS1
CDC5L,DEFA1B
CDC5L,DDX17
CDC5L,TUBA1C
CDC5L,LSM2
CDC5L,SRSF6
SRSF6,CDC5L
CDC5L,SRSF1
SRSF1,CDC5L
CDC5L,PRPF18
CDC5L,SRRM2
CDC5L,FAM129A
CDC5L,DHX15
CDC5L,DYNC1LI2
CDC5L,DHX40
CDC5L,HSP90B1
CDC5L,CCT3
CDC5L,SF3B5
CDC5L,CHD8
CHD8,CDC5L
CDC5L,PAK4
CDC5L,HIP1R
CDC5L,PUF60
CDC5L,CDK9
CDC5L,PDLIM7
PDLIM7,CDC5L
CDC5L,LRWD1
CDC5L,IQGAP1
CDC5L,RPL13
CDC5L,DDX5
DDX5,CDC5L
CDC5L,ZNF638
ZNF638,CDC5L
CDC5L,SF3A3
CDC5L,RBBP5
CDC5L,NAA50
CDC5L,SNRPA
CDC5L,TCERG1
TCERG1,CDC5L
CDC5L,CCNB1
CDC5L,POLR2G
POLR2G,CDC5L
CDC5L,VPS33B
CDC5L,DHX34
CDC5L,SETX
CDC5L,SEPT7
CDC5L,ORC6
CDC5L,TUBGCP2
CDC5L,HSPA5
CDC5L,MSH6
CDC5L,PPIE
CDC5L,PRPF3
CDC5L,SMARCC2
SMARCC2,CDC5L
CDC5L,ORC1
CDC5L,ARF4
CDC5L,HLTF
HLTF,CDC5L
CDC5L,ETF1
CDC5L,ANAPC1
CDC5L,SRSF3
SRSF3,CDC5L
CDC5L,PDIA5
CDC5L,CARD8
CDC5L,PRPF19
CDC5L,PLEC
CDC5L,EIF3G
CDC5L,SPTAN1
CDC5L,PPIL4
CDC5L,ASCC3
ASCC3,CDC5L
CDC5L,CCT4
CDC5L,PFKM
CDC5L,SLU7
CDC5L,AURKB
CDC5L,WAC
CDC5L,UBA5
CDC5L,SF3B3
CDC5L,PSMD1
CDC5L,RBM22
CDC5L,KLHDC3
CDC5L,SLC2A13
CDC5L,TUBB2A
CDC5L,TUSC2
CDC5L,DNAJC8
CDC5L,TXNL4A
CDC5L,RNF113A
CDC5L,PPIL3
CDC5L,SRSF7
CDC5L,CWC22
CDC5L,LSM5
CDC5L,WDR33
CDC5L,UBL4A
CDC5L,UCHL5
CDC5L,RANBP9
CDC5L,PRKRIP1
CDC5L,WDFY2
CDC5L,HDLBP
CDC5L,PSMC3
CDC5L,U2AF2
CDC5L,SKIV2L2
CDC5L,MRAP2
CDC5L,CWC25
CDC5L,SCYL2
CDC5L,RBM25
CDC5L,PCF11
CDC5L,UPF2
UPF2,CDC5L
CDC5L,ETV6
ETV6,CDC5L
CDC5L,NCAPH
CDC5L,SAP130
CDC5L,BAZ1A
BAZ1A,CDC5L
CDC5L,HNRNPD
HNRNPD,CDC5L
CDC5L,NSUN5
CDC5L,POLR2L
POLR2L,CDC5L
CDC5L,HSPD1
CDC5L,CCT2
CDC5L,DIAPH1
CDC5L,PPIL1
CDC5L,POLR2D
POLR2D,CDC5L
CDC5L,NUDT21
CDC5L,TLN1
CDC5L,CPSF3
CDC5L,HBS1L
CDC5L,CDKN1A
CDKN1A,CDC5L
CDC5L,SF3B1
CDC5L,YTHDC2
CDC5L,WNT1
CDC5L,KIAA0907
CDC5L,PSMD3
CDC5L,TUBB
CDC5L,SNRPD2
CDC5L,EIF2S3
CDC5L,USB1
CDC5L,DNM2
CDC5L,CUL1
CDC5L,PSMD12
CDC5L,FEN1
CDC5L,HSP90AA1
CDC5L,SMARCC1
SMARCC1,CDC5L
CDC5L,EXOC1
CDC5L,PSMD13
CDC5L,SMARCA5
SMARCA5,CDC5L
CDC5L,HSP90AB1
CDC5L,TUBG1
CDC5L,ALYREF
ALYREF,CDC5L
CDC5L,RPS6KB2
CDC5L,SRP54
CDC5L,ROCK2
CDC5L,SRSF4
CDC5L,G6PD
CDC5L,LAT
CDC5L,MAD1L1
CDC5L,SLC25A24
CDC5L,LMNA
CDC5L,CPSF4
CDC5L,ACTB
CDC5L,DDX21
CDC5L,BUB3
CDC5L,RBM39
RBM39,CDC5L
CDC5L,NELFB
NELFB,CDC5L
CDC5L,MATR3
MATR3,CDC5L
CDC5L,DHX16
CDC5L,HSPA8
CDC5L,DYNC1H1
CDC5L,TFIP11
CDC5L,PLK1
CDC5L,BUB1
CDC5L,GATAD2A
GATAD2A,CDC5L
CDC5L,MDN1
CDC5L,TUBA4A
CDC5L,SPTBN1
CDC5L,CASC3
CDC5L,INTS3
CDC5L,DDX3X
CDC5L,ILF2
ILF2,CDC5L
CDC5L,RBM45
CDC5L,ARHGEF2
CDC5L,AHNAK
CDC5L,TARDBP
TARDBP,CDC5L
CDC5L,GTF2F2
GTF2F2,CDC5L
CDC5L,HNRNPA3
CDC5L,UPF1
UPF1,CDC5L
CDC5L,SMC4
CDC5L,RBM4
CDC5L,COPB2
CDC5L,SMCHD1
CDC5L,TRAP1
CDC5L,DDX41
CDC5L,LSM4
CDC5L,DCTN2
CDC5L,CTNNBL1
CTNNBL1,CDC5L
CDC5L,RBM17
CDC5L,SNRPD3
CDC5L,NIPBL
CDC5L,SMC2
CDC5L,HNRNPA2B1
CDC5L,SMARCD1
SMARCD1,CDC5L
CDC5L,CPSF6
CDC5L,KIF11
CDC5L,PLK3
CDC5L,DIDO1
CDC5L,MAP2K7
CDC5L,RUVBL1
RUVBL1,CDC5L
CDC5L,HNRNPC
CDC5L,CWC15
CDC5L,RNPC3
CDC5L,TRA2B
CDC5L,TUBA1B
CDC5L,CD2BP2
CDC5L,ZNF653
ZNF653,CDC5L
CDC5L,EIF3I
CDC5L,EIF4A1
CDC5L,DRG1
CDC5L,KIF2C
CDC5L,POLR2I
POLR2I,CDC5L
CDC5L,KPNA2
CDC5L,SMN2
CDC5L,ARCN1
CDC5L,MFSD2A
CDC5L,ORC3
CDC5L,CDC40
CDC5L,PTBP1
CDC5L,PRPF40B
CDC5L,SRSF2
SRSF2,CDC5L
CDC5L,NUF2
CDC5L,FIP1L1
CDC5L,GTF2I
GTF2I,CDC5L
CDC5L,POLD1
CDC5L,CCT5
CDC5L,RNF2
RNF2,CDC5L
CDC5L,EIF4G2
CDC5L,TAF15
TAF15,CDC5L
CDC5L,NHP2L1
CDC5L,CDT1
CDC5L,CDKN2AIP
CDC5L,ZDHHC17
CDC5L,COPG2
CDC5L,CSRP2BP
CDC5L,COPG1
CDC5L,NUDC
CDC5L,PPP2R1A
CDC5L,POLR2F
POLR2F,CDC5L
CDC5L,BRD8
BRD8,CDC5L
CDC5L,ISY1
CDC5L,WBP4
CDC5L,SLC25A25
CDC5L,NBN
CDC5L,IPO5
CDC5L,CDC27
CDC5L,PSMC1
CDC5L,SRRM3
CDC5L,DHX33
CDC5L,AQR
CDC5L,DQX1
CDC5L,DHX9
CDC5L,POLR2K
POLR2K,CDC5L
CDC5L,DEPDC7
CDC5L,C2
CDC5L,NAA60
CDC5L,DFNA5
CDC5L,C10orf11
CDC5L,SNRNP27
CDC5L,NACC1
CDC5L,RPL22
CDC5L,UBE2N
CDC5L,GTF3C2
GTF3C2,CDC5L
CDC5L,PRKDC
CDC5L,CDC73
CDC5L,CSTF1
CDC5L,DNM1L
CDC5L,DNAJC17
CDC5L,HSPB1
CDC5L,PCBP1
CDC5L,AIM1
CDC5L,SMARCA4
SMARCA4,CDC5L
CDC5L,CCDC130
CDC5L,FAM129B
CDC5L,CKAP5
CDC5L,TMPO
CDC5L,PHLDA3
CDC5L,DDX23
CDC5L,PARVB
CDC5L,SMAP1
CDC5L,DSP
CDC5L,FHOD1
CDC5L,SRRM1
SRRM1,CDC5L
CDC5L,PAK2
CDC5L,SPATA5
CDC5L,SART1
CDC5L,FUS
FUS,CDC5L
CDC5L,MCM3
MCM3,CDC5L
CDC5L,POLR1C
POLR1C,CDC5L
