Gene1,Gene2
MAX,CLK2
MAX,CC2D1A
MAX,C19orf57
MAX,PIGW
MAX,MZT1
MAX,MYO19
MAX,BORA
MAX,RANBP3
MAX,TCERG1
MAX,EVI5
MAX,EIF4EBP3
MAX,RAD23A
MAX,PIP4P1
MAX,TRMO
MAX,WDR43
MAX,RHBDD1
MAX,RALGDS
MAX,ZNF280C
MAX,TRPC4AP
MAX,KIF2A
MAX,MXD3
MAX,NCL
MAX,ZSCAN2
MAX,EPOP
MAX,MFSD4B
MAX,MTHFD1
MAX,PDIA5
MAX,MCOLN1
MAX,TMA16
MAX,ZNF3
MAX,ASPSCR1
MAX,KLF16
MAX,ALKBH2
MAX,UBE2B
MAX,CDKL3
MAX,GAR1
MAX,MARCH8
MAX,DGAT2
MAX,CD320
MAX,BAX
MAX,SMYD5
MAX,KIF20A
MAX,BRD8
MAX,EPB41L4B
MAX,PDHB
MAX,UBR5
MAX,SEH1L
MAX,NMRAL1
MAX,HMOX2
MAX,NADK2
MAX,CDK5RAP3
MAX,MAX
MAX,XRN2
MAX,MYBBP1A
MAX,EIF4H
MAX,DDX31
MAX,SUMF1
MAX,PFAS
MAX,WDR74
MAX,CCDC88C
MAX,YJU2
MAX,ABCA1
MAX,CBWD5
MAX,HEATR1
MAX,RPL5
MAX,NR1D2
MAX,FAF1
MAX,NOL6
MAX,SNX5
MAX,MGME1
MAX,DIMT1
MAX,JMY
MAX,TCFL5
MAX,VARS
MAX,IPO7
MAX,ATP6V0D1
MAX,GTF2H3
MAX,EIF2B1
MAX,RPSA
MAX,DIABLO
MAX,PIK3R3
MAX,AMPD2
MAX,YPEL5
MAX,CCDC61
MAX,POLI
MAX,INO80
MAX,SNRPD1
MAX,CLCN7
MAX,TMEM185B
MAX,RRP1
MAX,C5
MAX,GARS
MAX,UTP4
MAX,DERPC
MAX,CHTF8
MAX,RPL31
MAX,ZNRF2
MAX,SCAPER
MAX,RNF166
MAX,CTU2
MAX,NPAS4
MAX,KHK
MAX,PIMREG
MAX,TOMM34
MAX,POLR1B
MAX,UTP15
MAX,ANKRA2
MAX,DUSP28
MAX,ANKMY1
MAX,PDE12
MAX,TNFRSF21
MAX,HPS5
MAX,GTF2H1
MAX,SURF6
MAX,PARL
MAX,CYP2R1
MAX,TEF
MAX,PPRC1
MAX,PRDX4
MAX,CLN6
MAX,SCAF11
MAX,RMND1
MAX,ARMT1
MAX,FOXRED2
MAX,TRAPPC6A
MAX,BLOC1S3
MAX,SRFBP1
MAX,DHX35
MAX,WDR26
MAX,CNIH3
MAX,MARS2
MAX,POLE3
MAX,C9orf43
MAX,CSTF3
MAX,USO1
MAX,ANKRD37
MAX,USP37
MAX,CNOT9
MAX,FAM208A
MAX,ANAPC10
MAX,ABCE1
MAX,TRIM59
MAX,SLC3A2
MAX,TEX10
MAX,MRPS17
MAX,MSL2
MAX,TXNIP
MAX,NME6
MAX,HSPA9
MAX,NOP2
MAX,CRNKL1
MAX,CFAP61
MAX,RBM3
MAX,EXD1
MAX,CHP1
MAX,REXO2
MAX,PBX3
MAX,CLN3
MAX,GID8
MAX,DIDO1
MAX,SLC35A4
MAX,APBB3
MAX,C9orf85
MAX,ABHD17B
MAX,TFB2M
MAX,CNST
MAX,DGLUCY
MAX,FAM76A
MAX,NR6A1
MAX,GTF3A
MAX,CBWD3
MAX,MCM7
MAX,AP4M1
MAX,PCOTH
MAX,MIPEP
MAX,MVK
MAX,MMAB
MAX,ERCC6
MAX,WDR77
MAX,ATP5PB
MAX,SLC33A1
MAX,RPL27
MAX,CBWD6
MAX,NTMT1
MAX,LOC112694756
MAX,SERF2
MAX,C1QBP
MAX,ZNF565
MAX,SLC19A1
MAX,GUSB
MAX,TAOK2
MAX,STAT3
MAX,NUFIP1
MAX,GPALPP1
MAX,RRP9
MAX,PARP3
MAX,FPGS
MAX,LZTFL1
MAX,ZNF146
MAX,EIF4G1
MAX,RIOK1
MAX,CAGE1
MAX,UBE2S
MAX,RIOX2
MAX,PDCD11
MAX,ATP5MD
MAX,KIF27
MAX,HTR5A
MAX,NOL8
MAX,CENPP
MAX,TBC1D17
MAX,AKT1S1
MAX,TNPO2
MAX,DNAJC2
MAX,TEX14
MAX,FLAD1
MAX,GSR
MAX,DHX34
MAX,POLR3D
MAX,POGK
MAX,PPFIA4
MAX,PGAP2
MAX,NUP98
MAX,UBQLN4
MAX,LAMTOR2
MAX,GOLIM4
MAX,MINDY2
MAX,SFT2D2
MAX,BIRC5
MAX,DNA2
MAX,NSUN2
MAX,RAB4A
MAX,KHSRP
MAX,NOM1
MAX,FOXK1
MAX,TXLNA
MAX,PDIA4
MAX,UBAP2
MAX,ILF3
MAX,VPS18
MAX,HM13
MAX,MTERF2
MAX,ATP5MC1
MAX,FAM3C
MAX,NEK3
MAX,GCN1
MAX,USPL1
MAX,HMGB1
MAX,DPH2
MAX,CHMP3
MAX,PTBP1
MAX,DCLRE1C
MAX,ITFG2
MAX,MC1R
MAX,UBE2G2
MAX,ZNF280D
MAX,CNNM2
MAX,RPL10A
MAX,PGRMC2
MAX,C15orf40
MAX,ISOC2
MAX,DYRK3
MAX,MRM1
MAX,HIF1A
MAX,MAGOHB
MAX,AP5Z1
MAX,MFSD1
MAX,GEMIN8
MAX,C9orf3
MAX,RCL1
MAX,MYDGF
MAX,NR1D1
MAX,NME2
MAX,R3HDM2
MAX,ZNF593
MAX,IP6K1
MAX,CUTA
MAX,PRPF6
MAX,SDAD1
MAX,EIF3E
MAX,VPS33A
MAX,SLC44A1
MAX,TAF4B
MAX,WDR89
MAX,KATNA1
MAX,RHOG
MAX,WDR12
MAX,CARF
MAX,CMSS1
MAX,LOC100505549
MAX,MAK16
MAX,RPS6KA5
MAX,WASHC4
MAX,SLBP
MAX,SNX8
MAX,SGO1
MAX,STAG3
MAX,GPC2
MAX,NUP35
MAX,TIMM44
MAX,ZBTB49
MAX,LYAR
MAX,WTAP
MAX,SOD2
MAX,NARS2
MAX,SNRPA
MAX,C19orf54
MAX,TTC7A
MAX,MCFD2
MAX,NIFK
MAX,KDM2A
MAX,NRL
MAX,KLF11
MAX,URI1
MAX,CLP1
MAX,BCL7C
MAX,NAA25
MAX,PLK3
MAX,ERLIN1
MAX,UBIAD1
MAX,FARSB
MAX,RNASEH1
MAX,AGGF1
MAX,GIPC1
MAX,WNT2B
MAX,ENKUR
MAX,NUTM1
MAX,NOP10
MAX,L3HYPDH
MAX,JKAMP
MAX,CCT2
MAX,AURKB
MAX,ZNHIT6
MAX,THNSL1
MAX,MRM3
MAX,GLOD4
MAX,PRMT3
MAX,GNB4
MAX,EEA1
MAX,KPNA4
MAX,E2F6
MAX,COPS6
MAX,ANAPC7
MAX,RCCD1
MAX,LRPPRC
MAX,CYCS
MAX,GTF3C2
MAX,KCTD5
MAX,SLC25A36
MAX,GPN3
MAX,FAM216A
MAX,JOSD2
MAX,SNF8
MAX,CNOT4
MAX,NFX1
MAX,GTF3C3
MAX,HSPH1
MAX,SLC25A10
MAX,MED20
MAX,BYSL
MAX,GDI2
MAX,HINFP
MAX,PLD3
MAX,C19orf47
MAX,DNPH1
MAX,NACA
MAX,PPAT
MAX,PAICS
MAX,DOHH
MAX,GEMIN7
MAX,SLC39A8
MAX,SLC25A51
MAX,CENPS-CORT
MAX,CENPS
MAX,ALDH4A1
MAX,PAFAH2
MAX,TTC21B
MAX,LARS
MAX,RSL1D1
MAX,MAP4K1
MAX,EIF3K
MAX,MRPS15
MAX,RPS11
MAX,PMPCA
MAX,ENTR1
MAX,RPAIN
MAX,NUP88
MAX,NOCT
MAX,MFAP1
MAX,TRMT13
MAX,SASS6
MAX,AMDHD2
MAX,COMMD8
MAX,ZNF485
MAX,SPNS1
MAX,KLHL18
MAX,KIF9
MAX,MPHOSPH10
MAX,MCEE
MAX,DDX1
MAX,TRIAP1
MAX,CLUH
MAX,KLHL32
MAX,TSGA10
MAX,LIPT1
MAX,SF3A3
MAX,WIZ
MAX,PER2
MAX,MICAL2
MAX,FRA10AC1
MAX,HERPUD1
MAX,ZBTB24
MAX,NDUFAF4
MAX,IMP4
MAX,CCDC115
MAX,SHC1
MAX,PRMT1
MAX,ZC3H8
MAX,THUMPD3
MAX,FBL
MAX,ZNF771
MAX,ISG20
MAX,TBC1D30
MAX,SCAMP3
MAX,SLC36A1
MAX,B3GNTL1
MAX,ADCK5
MAX,AARSD1
MAX,COA7
MAX,PWP2
MAX,CERS6
MAX,SYNRG
MAX,DBP
MAX,TOMM20
MAX,EEF2K
MAX,TTLL11
MAX,MGA
MAX,ZNF529
MAX,WDR3
MAX,GDAP2
MAX,LAGE3
MAX,URGCP
MAX,UBE2D4
MAX,PNPLA7
MAX,ZNF692
MAX,MTCH2
MAX,REPIN1
MAX,EML4
MAX,SLC25A40
MAX,DBF4
MAX,CCDC125
MAX,PPID
MAX,CYTH1
MAX,USH1G
MAX,OTOP2
MAX,NUF2
MAX,STMN1
MAX,POLE4
MAX,ZYG11A
MAX,TWISTNB
MAX,IFT172
MAX,EPB41L5
MAX,MRPS21
MAX,ZMAT1
MAX,UBA6
MAX,CELSR3
MAX,RPIA
MAX,MECR
MAX,DCAF11
MAX,RPP40
MAX,TIAL1
MAX,KNOP1
MAX,MAP2K2
MAX,LRRC37A3
MAX,DPAGT1
MAX,RPL22
MAX,RAMAC
MAX,MRPS35
MAX,ABCB6
MAX,NUDCD1
MAX,ENY2
MAX,ADK
MAX,APC
MAX,MAPK8
MAX,HNRNPL
MAX,COMMD9
MAX,PTGES2
MAX,NEURL2
MAX,MLF1
MAX,HSP90AB1
MAX,MAP2K7
MAX,EFTUD2
MAX,CCDC103
MAX,RRAGC
MAX,ZNF84
MAX,IQCG
MAX,TPRA1
MAX,MCM2
MAX,PEMT
MAX,ZFP91
MAX,SLC16A6
MAX,TIMM9
MAX,KIAA0586
MAX,YBX1
MAX,PHB2
MAX,EMG1
MAX,RPS13
MAX,HNRNPF
MAX,WDR46
MAX,PFDN6
MAX,FNIP1
MAX,ING5
MAX,TMEM97
MAX,GNS
MAX,CCDC91
MAX,B4GALT3
MAX,GGACT
MAX,ATP5F1A
MAX,NEMP1
MAX,RXYLT1
MAX,PGP
MAX,SLC7A5
MAX,ZZZ3
MAX,PEBP1
MAX,UNC79
MAX,BTBD7
MAX,MED11
MAX,CDK10
MAX,CEP295
MAX,PRELID3A
MAX,SYT5
MAX,NCOA5
MAX,RABL2B
MAX,ARPP19
MAX,XYLB
MAX,ZC3H10
MAX,CTXN1
MAX,HES1
MAX,MCCC1
MAX,NUP188
MAX,DOLK
MAX,CCDC6
MAX,ADNP
MAX,ACY1
MAX,TDG
MAX,SRM
MAX,KLHL12
MAX,NFE2L1
MAX,REX1BD
MAX,TDRKH
MAX,RABEPK
MAX,RPP25
MAX,MRRF
MAX,DLD
MAX,SLX1B
MAX,SLX1A
MAX,BOLA2
MAX,ATG5
MAX,REXO4
MAX,ZFPM1
MAX,MTHFR
MAX,CLCN6
MAX,PUS7
MAX,PAAF1
MAX,COA4
MAX,ANAPC11
MAX,ALYREF
MAX,CAST
MAX,DUS2
MAX,DDX28
MAX,RPL23
MAX,SNAP29
MAX,PI4KA
MAX,DDX21
MAX,RECQL
MAX,GOLT1B
MAX,SOX12
MAX,AKAP1
MAX,ABCF3
MAX,LUC7L3
MAX,CUL4A
MAX,ZBTB40
MAX,SLC2A4
MAX,WDR62
MAX,THAP8
MAX,ALDH18A1
MAX,DPH5
MAX,TSR1
MAX,SGSM2
MAX,HES4
MAX,OLA1
MAX,MRPS18C
MAX,HELQ
MAX,GID4
MAX,ATPAF2
MAX,NARF
MAX,TOMM5
MAX,TESK2
MAX,ATP6V1C1
MAX,PPT1
MAX,CIPC
MAX,UNG
MAX,TRMT2A
MAX,RANBP1
MAX,IRGM
MAX,SLC7A6OS
MAX,PRMT7
MAX,SSR1
MAX,SFSWAP
MAX,PPP1R13L
MAX,CD3EAP
MAX,STAT1
MAX,CREBRF
MAX,TMX3
MAX,CCDC102B
MAX,TIMM10
MAX,ATXN3
MAX,PTCD1
MAX,CPSF4
MAX,MEA1
MAX,KLHDC3
MAX,CBWD2
MAX,RSF1
MAX,AAMDC
MAX,TENT4A
MAX,BOLA2B
MAX,POLR3H
MAX,L2HGDH
MAX,PDK2
MAX,COA3
MAX,CNTD1
MAX,PRCP
MAX,DDIAS
MAX,LRRC59
MAX,SNRPC
MAX,KIF23
MAX,EIF2S1
MAX,ATP6V1D
MAX,CASP2
MAX,SMIM11B
MAX,SMIM11A
MAX,ERLIN2
MAX,CACYBP
MAX,MTR
MAX,CCNT1
MAX,STX4
MAX,SMYD2
MAX,AGPS
MAX,GCFC2
MAX,FITM2
MAX,KDM1A
MAX,DHRS13
MAX,MSTO1
MAX,LRWD1
MAX,ALKBH4
MAX,MYBL2
MAX,RBM15
MAX,YIPF3
MAX,POLR1C
MAX,TRA2B
MAX,PUM2
MAX,GFM1
MAX,MBD3
MAX,HBQ1
MAX,MLXIP
MAX,NUP62
MAX,ATF5
MAX,NOLC1
MAX,AP3B2
MAX,DVL2
MAX,IVNS1ABP
MAX,PHKG2
MAX,HIRIP3
MAX,TMEM109
MAX,DCP1A
MAX,VPS52
MAX,SLC25A33
MAX,RPS18
MAX,CAMLG
MAX,ARHGEF3
MAX,FAM133B
MAX,SRSF11
MAX,PTGES3
MAX,WDHD1
MAX,SOCS4
MAX,CHST12
MAX,RUVBL1
MAX,HERPUD2
MAX,KIF15
MAX,KIAA1143
MAX,POP7
MAX,ZBTB10
MAX,MPDU1
MAX,LOC100996842
MAX,METTL3
MAX,DCAF13
MAX,PPP4R3B
MAX,ARFGEF2
MAX,TRIM8
MAX,BRWD1
MAX,TELO2
MAX,GMCL1
MAX,ZNF121
MAX,NPRL3
MAX,KCNAB2
MAX,AVPI1
MAX,ATP6V1B2
MAX,COQ8A
MAX,RAB3GAP2
MAX,C1orf109
MAX,TK1
MAX,AFMID
MAX,ADAR
MAX,GTF3C6
MAX,CEP131
MAX,CFDP1
MAX,VPS50
MAX,HEPACAM2
MAX,DAZAP1
MAX,POLD2
MAX,DDX3X
MAX,AP3M2
MAX,BOLA1
MAX,SUPT5H
MAX,CKLF-CMTM1
MAX,CKLF
MAX,NPTN
MAX,ZBTB9
MAX,ZNF510
MAX,MSH5
MAX,ADAMTS17
MAX,EPM2A
MAX,SMAD2
MAX,FAM214B
MAX,RPL24
MAX,ATF1
MAX,ERI1
MAX,SLC35A5
MAX,ATG3
MAX,RAPGEF3
MAX,KCNH4
MAX,HDGF
MAX,BCL7B
MAX,WDR60
MAX,RPTOR
MAX,NHP2
MAX,CENPU
MAX,PPP1R11
MAX,FASTKD1
MAX,SRSF7
MAX,LCLAT1
MAX,ANO10
MAX,ESD
MAX,GBA
MAX,TMEM116
MAX,ERP29
MAX,RRP8
MAX,ILK
MAX,HDAC4
MAX,ZNF142
MAX,BCS1L
MAX,TRIP4
MAX,CYB561
MAX,USP4
MAX,POC1A
MAX,TUBA1C
MAX,SELENOS
MAX,FANCI
MAX,EIF3M
MAX,DBI
MAX,C2orf76
MAX,BOLA2-SMG1P6
MAX,NUS1
MAX,DNAJC30
MAX,BUD23
MAX,AP1S1
MAX,TSNAX
MAX,NUP50
MAX,CCNB1
MAX,PI4K2B
MAX,CACUL1
MAX,PNPLA8
MAX,TIPIN
MAX,PRR3
MAX,CBWD1
MAX,RHEB
MAX,ARHGDIA
MAX,PPP4R3A
MAX,MXI1
MAX,STK4
MAX,TMED7-TICAM2
MAX,TMED7
MAX,RNPS1
MAX,PTDSS1
MAX,MTERF3
MAX,ATP6V0E1
MAX,RABGGTA
MAX,CBX5
MAX,HNRNPA1
MAX,CTU1
MAX,INSR
MAX,PPIA
MAX,TSACC
MAX,CCT3
MAX,ZBTB8OS
MAX,RBBP4
MAX,NUP205
MAX,GNL1
MAX,CENPA
MAX,FAM49B
MAX,RPLP0
MAX,EBPL
MAX,NDUFC1
MAX,NAA15
MAX,XPOT
MAX,INTS1
MAX,DRG2
MAX,DNAJC8
MAX,SPOUT1
MAX,PSMB10
MAX,SETD4
MAX,CCNL1
MAX,CRELD1
MAX,COIL
MAX,ZNF263
MAX,TRAPPC2L
MAX,GALNS
MAX,HAGH
MAX,FAHD1
MAX,RNF44
MAX,METTL2B
MAX,ENO1
MAX,GEMIN6
MAX,ATR
MAX,SEC31A
MAX,PSMD3
MAX,CISD1
MAX,TIMM13
MAX,CD63
MAX,TCF25
MAX,MAPRE2
MAX,LMLN
MAX,RAB29
MAX,FUNDC2
MAX,RAN
MAX,HMGA1
MAX,ATP5MC2
MAX,WDR53
MAX,FBXO45
MAX,MORC2
MAX,RNH1
MAX,PLK1
MAX,SAYSD1
MAX,CAPN7
MAX,IFRD2
MAX,HLF
MAX,ABHD5
MAX,SUGCT
MAX,MPLKIP
MAX,RPA3
MAX,NRBF2
MAX,C19orf48
MAX,CLNS1A
MAX,SEC61G
MAX,C8orf33
MAX,COQ9
MAX,CIAPIN1
MAX,PTPDC1
MAX,ATAD3B
MAX,PDSS1
MAX,COX14
MAX,PPIL1
MAX,THAP7
MAX,WDR90
MAX,TRAPPC8
MAX,CCDC114
MAX,LAMTOR1
MAX,PA2G4
MAX,VPS16
MAX,PCED1A
MAX,FOXP4
MAX,RORC
MAX,IQCB1
MAX,EAF2
MAX,MRPL27
MAX,EME1
MAX,EBAG9
MAX,ZNF124
MAX,C10orf95
MAX,MBTD1
MAX,SGTB
MAX,NLN
MAX,RMC1
MAX,ZC3H11A
MAX,SLC37A3
MAX,MLH3
MAX,MEST
MAX,PGAM5
MAX,EEF1E1
MAX,NDUFS1
MAX,EEF1B2
MAX,PAFAH1B2
MAX,ITPR1
MAX,MRPS23
MAX,TSTD2
MAX,TFRC
MAX,NCBP1
MAX,SETMAR
MAX,DLGAP4
MAX,PSMC4
MAX,PPIH
MAX,UTP18
MAX,USP9X
MAX,SLC35F2
MAX,CKMT1A
MAX,DCK
MAX,NBPF1
MAX,YTHDF1
MAX,MVB12A
MAX,XPO6
MAX,SH3GL1
MAX,FAN1
MAX,NET1
MAX,LDAH
MAX,HLCS
MAX,FRAT2
MAX,ZMPSTE24
MAX,CFAP20
MAX,ANAPC5
MAX,RPS8
MAX,RPS5
MAX,HSPE1-MOB4
MAX,HSPE1
MAX,HSPD1
MAX,TUBGCP3
MAX,PUF60
MAX,SF3A2
MAX,PLEKHJ1
MAX,HMGN3
MAX,DCTN4
MAX,ARL17B
MAX,ARL17A
MAX,ADCK1
MAX,RPS2
MAX,SUPT3H
MAX,CCDC9
MAX,PALB2
MAX,MAT2A
MAX,ARMC5
MAX,VTA1
MAX,NMBR
MAX,EIF4B
MAX,EIF4EBP1
MAX,DNAJC9
MAX,PUM1
MAX,RBM39
MAX,LAMTOR5
MAX,ANKRD12
MAX,G3BP1
MAX,BIRC6
MAX,PFKFB3
MAX,SLC16A1
MAX,MAPKAPK5
MAX,MTF1
MAX,CBR1
MAX,TNKS2
MAX,MXD1
MAX,TATDN2
MAX,TM9SF4
MAX,SURF4
MAX,DARS
MAX,HNRNPAB
MAX,SOCS5
MAX,PABPC1
MAX,AGPAT5
MAX,MRPL17
MAX,DCAF4
MAX,ITPA
MAX,WDR35
MAX,CCDC83
MAX,LUC7L
MAX,FAM173B
MAX,CCT5
MAX,NUDT9
MAX,STX2
MAX,POLR1E
MAX,LRRC8B
MAX,OGDH
MAX,TMEM132A
MAX,NCOA7
MAX,ASPH
MAX,BRCA2
MAX,LOC101928764
MAX,SMARCA4
MAX,MRNIP
MAX,WRAP53
MAX,TP53
MAX,UBE2C
MAX,TAF9
MAX,RAD17
MAX,AK6
MAX,SPG11
MAX,SFXN2
MAX,ARL3
MAX,VMAC
MAX,NDUFA11
MAX,RAD1
MAX,BRIX1
MAX,MCRS1
MAX,FAM111A
MAX,SLC39A14
MAX,PSMB2
MAX,PHF1
MAX,EIF2B5
MAX,PPP2R3C
MAX,KIAA0391
MAX,TRIM37
MAX,SH2D5
MAX,LARS2
MAX,AFF4
MAX,ARRDC2
MAX,CTSC
MAX,THADA
MAX,TRAP1
MAX,CCDC66
MAX,STYXL1
MAX,MDH2
MAX,ZSWIM7
MAX,TTC19
MAX,WEE1
MAX,CSE1L
MAX,HSPBP1
MAX,CANX
MAX,ALG13
MAX,TRIM45
MAX,UBA1
MAX,RPS28
MAX,EIF2AK1
MAX,PAIP2
MAX,TBC1D22A
MAX,CS
MAX,LRRC56
MAX,KPNB1
MAX,PISD
MAX,UTP3
MAX,PSMD7
MAX,APRT
MAX,TADA1
MAX,NOP9
MAX,DHRS1
MAX,SENP2
MAX,NIP7
MAX,COG8
MAX,GOT2
MAX,CSTF1
MAX,AURKA
MAX,DTD2
MAX,BLOC1S1
MAX,UPF2
MAX,CHRAC1
MAX,SSNA1
MAX,ANAPC2
MAX,RPL37
MAX,GTPBP4
MAX,CASP8
MAX,PLEKHF2
MAX,RPUSD2
MAX,CTSH
MAX,MPV17
MAX,AHCY
MAX,NAF1
MAX,LUC7L2
MAX,AP3S1
MAX,RWDD1
MAX,EIF3D
MAX,EIF3A
MAX,LRIF1
MAX,CCDC85B
MAX,TATDN1
MAX,SRP68
MAX,NDUFB9
MAX,SLC25A38
MAX,RMI1
MAX,HNRNPK
MAX,MRPS28
MAX,PDCD2L
MAX,ATG14
MAX,SLC35E3
MAX,RAB21
MAX,TIGD1
MAX,EIF4E2
MAX,SLC41A2
MAX,ACBD6
MAX,MON1A
MAX,PYCR2
MAX,PRPF19
MAX,SLC39A1
MAX,CREB3L4
MAX,ABCB10
MAX,ATP6V1H
MAX,NAPEPLD
MAX,TCTEX1D4
MAX,BTBD19
MAX,OPA1
MAX,CERK
MAX,MAST2
MAX,CC2D1B
MAX,HOXC13
MAX,MED10
MAX,TRIM33
MAX,HSF1
MAX,BOP1
MAX,BNIP3
MAX,ATP5F1E
MAX,ZNF644
MAX,TMEM143
MAX,SYNGR4
MAX,SSBP1
MAX,PRDM10
MAX,SLC20A1
MAX,NUP155
MAX,ACOT7
MAX,PHF14
MAX,VAC14
MAX,FAM162A
MAX,CCDC58
MAX,TXNL4A
MAX,IMPDH2
MAX,AHCYL2
MAX,IFT140
MAX,FAM72B
MAX,CEP63
MAX,ANAPC13
MAX,BNIP1
MAX,ANAPC1
MAX,UQCC1
MAX,TINF2
MAX,DUSP23
MAX,RAB7A
MAX,CDCA4
MAX,PELP1
MAX,CLCC1
MAX,NT5C
MAX,NGLY1
MAX,HSF2
MAX,MRPL40
MAX,HIRA
MAX,NFYB
MAX,NOP58
MAX,NOC2L
MAX,DDX10
MAX,RYBP
MAX,OTULIN
MAX,MFAP3L
MAX,KPNA2
MAX,HCFC2
MAX,GLT8D2
MAX,TCEANC
MAX,COMMD1
MAX,CEP83
MAX,NTAN1
MAX,ZC2HC1C
MAX,TMEM104
MAX,NAT9
MAX,HNRNPDL
MAX,ENOPH1
MAX,CDC73
MAX,NSUN4
MAX,VPS11
MAX,NFE2L2
MAX,MPG
MAX,SF3B1
MAX,METTL8
MAX,DCAF17
MAX,ATF7
MAX,NPRL2
MAX,NAGLU
MAX,ZCCHC3
MAX,QSOX2
MAX,PRR19
MAX,PAFAH1B3
MAX,STT3B
MAX,KIAA1958
MAX,C9orf147
MAX,PTDSS2
MAX,RPL22L1
MAX,IMPACT
MAX,HMGCR
MAX,RPS15
MAX,GPX1
MAX,UQCR11
MAX,ZNF566
MAX,TSFM
MAX,EIF3CL
MAX,EIF3C
MAX,TXNDC16
MAX,SLC9B1
MAX,SEC24A
MAX,GPR137C
MAX,SLC6A9
MAX,C19orf24
MAX,ZNF33B
MAX,UCHL5
MAX,UBE2D3
MAX,PTCD3
MAX,POLR1A
MAX,ANKRD36
MAX,XPO4
MAX,TMEM19
MAX,ZNF232
MAX,POM121
MAX,SIGMAR1
MAX,NUDT5
MAX,CDC123
MAX,IREB2
MAX,TRIM14
MAX,CDK5R1
MAX,SNX30
MAX,FAM72C
MAX,NPAT
MAX,ATM
MAX,TBK1
MAX,RACGAP1
MAX,ZNF843
MAX,C2CD2
MAX,FKBP4
MAX,ABCF2
MAX,RPL23A
MAX,FOSL2
MAX,CTPS1
MAX,C20orf27
MAX,CHFR
MAX,MMAA
MAX,SLC39A6
MAX,ELP2
MAX,ERRFI1
MAX,RITA1
MAX,DDX54
MAX,PCCB
MAX,NAA38
MAX,CYB5D1
MAX,MRPL4
MAX,COX10
MAX,ANKEF1
MAX,FANCA
MAX,EFCAB7
MAX,GUF1
MAX,RFESD
MAX,KAT2A
MAX,GPSM3
MAX,LIN54
MAX,PYCR1
MAX,CD164
MAX,TMEM177
MAX,OXLD1
MAX,CCDC137
MAX,CDKL1
MAX,MOB4
MAX,TM9SF1
MAX,ARF6
MAX,DHODH
MAX,TTLL4
MAX,RPS12
MAX,NPL
MAX,TBC1D20
MAX,SMG1
MAX,PREPL
MAX,CAMKMT
MAX,ANKRD36C
MAX,MPHOSPH6
MAX,ALCAM
MAX,SNAI1
MAX,IRF9
MAX,IKZF5
MAX,ACADSB
MAX,ZNF551
MAX,TMEM183B
MAX,TMEM183A
MAX,SNRNP48
MAX,VRK1
MAX,ARRB2
MAX,RLF
MAX,CTSD
MAX,MTCH1
MAX,C12orf29
MAX,CAPZA2
MAX,CHAMP1
MAX,B3GALNT2
MAX,GGA2
MAX,RIF1
MAX,STARD9
MAX,RABL2A
MAX,C19orf73
MAX,STARD10
MAX,LHX2
MAX,ZNF26
MAX,TFIP11
MAX,AGFG2
MAX,MRPL1
MAX,C15orf61
MAX,FOXJ3
MAX,CTR9
MAX,PCBP1
MAX,EVL
MAX,CCNB1IP1
MAX,C19orf53
MAX,TAB1
MAX,CCT8
MAX,THOC1
MAX,COMMD10
MAX,GTF2A1
MAX,ASH2L
MAX,EOGT
MAX,XRCC5
MAX,USP32
MAX,CAND1
MAX,SH2B1
MAX,NABP1
MAX,MTF2
MAX,ETFA
MAX,TM7SF3
MAX,PRRC2C
MAX,PER3
MAX,GTPBP10
MAX,POLR3B
MAX,RBM15B
MAX,DYRK1A
MAX,SLC12A2
MAX,COMMD4
MAX,PARG
MAX,SLC19A2
MAX,ZBTB11
MAX,SHQ1
MAX,LRRC58
MAX,SLC35B2
MAX,CD2BP2
MAX,POLD1
MAX,GNPNAT1
MAX,B4GALT4
MAX,UFC1
MAX,SETD5
MAX,ATP6V0A1
MAX,SPPL3
MAX,AASDH
MAX,PSMG1
MAX,MRPS25
MAX,BOD1
MAX,RO60
MAX,CISD2
MAX,CEP55
MAX,LACC1
MAX,CCDC122
MAX,ATF6
MAX,LAPTM4B
MAX,MCCC2
MAX,ZNF496
MAX,EPRS
MAX,TMEM167B
MAX,SDF4
MAX,B3GALT6
MAX,UTP14A
MAX,DEPDC7
MAX,RPS3
MAX,RPL36A-HNRNPH2
MAX,RPL36A
MAX,FXN
MAX,BTK
MAX,ZNF598
MAX,RPS7
MAX,SMIM20
MAX,EIF2D
MAX,FTCDNL1
MAX,SLC35C2
MAX,RPS19
MAX,LSG1
MAX,C5orf51
MAX,TKFC
MAX,DDB1
MAX,CDK7
MAX,YKT6
MAX,TMEM42
MAX,PGBD4
MAX,EMC7
MAX,WDR45B
MAX,MTRNR2L8
MAX,ALKBH8
MAX,ZNF805
MAX,MRPL20
MAX,PAPOLA
MAX,HES6
MAX,UBA2
MAX,OXSM
MAX,SEC61A1
MAX,C12orf45
MAX,COLEC11
MAX,ANP32B
MAX,STK19
MAX,SFT2D3
MAX,LSM14B
MAX,ASCC1
MAX,ANAPC16
MAX,INKA2
MAX,ZNF527
MAX,UQCC2
MAX,NAGPA
MAX,C12orf73
MAX,ATP7A
MAX,MRPL12
MAX,WDR18
MAX,SLF2
MAX,GYG1
MAX,DMAC1
MAX,CCT4
MAX,DENR
MAX,C19orf25
MAX,SNRPA1
