Parent - Child Weight Probability Score
Sox2	+	Hnf4a	0.198971	0.108421	0.015168
Sall4	+	Hnf4a	0.454519	0.298891	0.095520
Sox17	-	Hnf4a	-0.072590	0.014931	-0.000762
Snail	+	Hnf4a	0.137906	0.078523	0.007614
Sox13	-	Hnf4a	-0.096951	0.045718	-0.003117
Tcfap2a	-	Hnf4a	-0.129889	0.065576	-0.005989
Tcfap2c	+	Hnf4a	0.230941	0.114958	0.018667
Tcf23	-	Hnf4a	-0.016252	0.011184	-0.000128
Utf1	+	Hnf4a	0.213279	0.102516	0.015373
Tspan8	+	Hnf4a	0.138065	0.075126	0.007293
Ahcy	-	Id2	-0.128475	0.027410	-0.002476
Aqp3	+	Id2	0.122357	0.067474	0.005805
Atp12a	+	Id2	0.185876	0.059790	0.007814
Bmp4	-	Id2	-0.305960	0.144970	-0.031187
Cdx2	+	Id2	0.017262	0.014019	0.000170
Creb312	-	Id2	-0.142926	0.069286	-0.006963
Cebpa	+	Id2	0.087392	0.039112	0.002403
Dab2	+	Id2	0.153394	0.078026	0.008416
DppaI	+	Id2	0.055838	0.034923	0.001371
Eomes	+	Id2	0.314385	0.133664	0.029547
Esrrb	-	Id2	-0.338776	0.156367	-0.037247
Fgf4	+	Id2	0.044199	0.051393	0.001597
Fgfr2	+	Id2	0.084444	0.041127	0.002442
Fn1	+	Id2	0.001155	0.019122	0.000016
Gata3	+	Id2	0.080561	0.037113	0.002102
Gata4	-	Id2	-0.008226	0.040624	-0.000235
Gata6	-	Id2	-0.235067	0.109630	-0.018120
Grhl1	+	Id2	0.237150	0.109142	0.018199
Grhl2	+	Id2	0.152371	0.055657	0.005963
Hand1	-	Id2	-0.041707	0.032074	-0.000941
Hnf4a	+	Id2	0.094333	0.037784	0.002506
Id2	+	Id2	0.200151	0.094171	0.013253
Klf2	-	Id2	-0.280506	0.143575	-0.028317
Klf4	+	Id2	0.070371	0.040999	0.002029
Klf5	-	Id2	-0.132737	0.058258	-0.005437
Krt8	+	Id2	0.075930	0.035265	0.001883
Lcp1	+	Id2	0.482712	0.320610	0.108817
Mbnl3	+	Id2	0.155116	0.067609	0.007374
Msc	-	Id2	-0.257283	0.111791	-0.020223
Msx2	+	Id2	0.306220	0.138289	0.029775
Nanog	+	Id2	0.061759	0.034722	0.001508
Pdgfa	-	Id2	-0.183018	0.067834	-0.008729
Pdgfra	-	Id2	-0.319739	0.147552	-0.033172
Pecam1	-	Id2	-0.099824	0.043488	-0.003052
Pou5f1	+	Id2	0.065063	0.026428	0.001209
Runx1	+	Id2	0.084427	0.040304	0.002393
Sox2	+	Id2	0.036328	0.023219	0.000593
Sall4	+	Id2	0.367547	0.161633	0.041771
Sox17	-	Id2	-0.252671	0.090496	-0.016077
Snail	-	Id2	-0.058043	0.034999	-0.001428
Sox13	+	Id2	0.202654	0.091348	0.013016
Tcfap2a	-	Id2	-0.124290	0.052310	-0.004571
Tcfap2c	-	Id2	-0.046213	0.072466	-0.002355
Tcf23	-	Id2	-0.178215	0.079599	-0.009974
Utf1	+	Id2	0.007408	0.024303	0.000127
Tspan8	+	Id2	0.385335	0.201281	0.054535
Ahcy	-	Klf2	-0.129398	0.031379	-0.002855
Aqp3	-	Klf2	-0.051954	0.045488	-0.001662
Atp12a	-	Klf2	-0.053464	0.015781	-0.000593
Bmp4	+	Klf2	0.097912	0.046916	0.003230
Cdx2	-	Klf2	-0.088162	0.034330	-0.002128
Creb312	-	Klf2	-0.041406	0.033903	-0.000987
Cebpa	-	Klf2	-0.093066	0.047776	-0.003126
Dab2	-	Klf2	-0.019761	0.020853	-0.000290
DppaI	-	Klf2	-0.328102	0.169610	-0.039128
Eomes	-	Klf2	-0.025988	0.004852	-0.000089
Esrrb	+	Klf2	0.012122	0.029112	0.000248
Fgf4	+	Klf2	0.097637	0.066158	0.004542
Fgfr2	+	Klf2	0.292491	0.129338	0.026599
Fn1	+	Klf2	0.170507	0.077485	0.009289
Gata3	-	Klf2	-0.226141	0.109004	-0.017332
Gata4	-	Klf2	-0.074975	0.064079	-0.003378
Gata6	+	Klf2	0.291304	0.136492	0.027957
Grhl1	+	Klf2	0.053675	0.028334	0.001069
Grhl2	-	Klf2	-0.098611	0.045000	-0.003120
Hand1	+	Klf2	0.844096	0.000000	0.000000
Hnf4a	-	Klf2	-0.238807	0.125515	-0.021075
Id2	-	Klf2	-0.023707	0.025163	-0.000419
Klf2	+	Klf2	0.742404	0.962203	0.502270
Klf4	+	Klf2	0.008178	0.037863	0.000218
Klf5	+	Klf2	0.441744	0.218511	0.067870
Krt8	+	Klf2	0.179723	0.105863	0.013378
Lcp1	-	Klf2	-0.085552	0.026091	-0.001569
Mbnl3	+	Klf2	0.132530	0.061327	0.005715
Msc	-	Klf2	-0.095311	0.033114	-0.002219
Msx2	-	Klf2	-0.280967	0.137593	-0.027182
Nanog	-	Klf2	-0.079784	0.046132	-0.002588
Pdgfa	+	Klf2	0.074772	0.016126	0.000848
Pdgfra	+	Klf2	0.019839	0.034568	0.000482
Pecam1	-	Klf2	-0.045316	0.025002	-0.000797
Pou5f1	+	Klf2	0.214055	0.067975	0.010231
Runx1	+	Klf2	0.020820	0.017757	0.000260
Sox2	-	Klf2	-0.127374	0.070837	-0.006344
Sall4	-	Klf2	-0.269104	0.129482	-0.024500
Sox17	-	Klf2	-0.118297	0.033457	-0.002783
Snail	+	Klf2	0.273505	0.118864	0.022858
Sox13	+	Klf2	0.031816	0.013284	0.000297
Tcfap2a	-	Klf2	-0.128687	0.061988	-0.005609
Tcfap2c	+	Klf2	1.163920	0.999811	0.818224
Tcf23	-	Klf2	-0.065872	0.027712	-0.001284
Utf1	-	Klf2	-0.383931	0.271684	-0.073341
Tspan8	+	Klf2	0.178047	0.089763	0.011237
Ahcy	-	Klf4	-0.063681	0.023363	-0.001046
Aqp3	-	Klf4	-0.079277	0.074632	-0.004160
Atp12a	+	Klf4	0.191198	0.137944	0.018545
Bmp4	-	Klf4	-0.054142	0.042723	-0.001626
Cdx2	+	Klf4	0.032367	0.020704	0.000471
Creb312	-	Klf4	-0.112200	0.094825	-0.007481
Cebpa	+	Klf4	0.060192	0.050473	0.002136
Dab2	+	Klf4	0.136879	0.118690	0.011423
DppaI	-	Klf4	-0.099963	0.083607	-0.005876
Eomes	-	Klf4	-0.057569	0.027310	-0.001105
Esrrb	-	Klf4	-0.005078	0.027886	-0.000100
Fgf4	+	Klf4	0.177400	0.191157	0.023844
Fgfr2	+	Klf4	0.239170	0.242570	0.040792
Fn1	+	Klf4	0.155506	0.121746	0.013312
Gata3	-	Klf4	-0.056260	0.043849	-0.001735
Gata4	-	Klf4	-0.001527	0.039304	-0.000042
Gata6	+	Klf4	0.000600	0.022594	0.000010
Grhl1	+	Klf4	0.056956	0.050231	0.002012
Grhl2	-	Klf4	-0.130268	0.084728	-0.007761
Hand1	-	Klf4	-0.039970	0.045584	-0.001281
Hnf4a	-	Klf4	-0.067551	0.052614	-0.002499
Id2	+	Klf4	0.005172	0.022441	0.000082
Klf2	+	Klf4	0.130215	0.111013	0.010164
Klf4	+	Klf4	0.337034	0.468992	0.111140
Klf5	+	Klf4	0.027983	0.035630	0.000701
Krt8	-	Klf4	-0.017163	0.014897	-0.000180
Lcp1	-	Klf4	-0.091509	0.060014	-0.003861
Mbnl3	+	Klf4	0.003289	0.015871	0.000037
Msc	+	Klf4	0.085500	0.060576	0.003642
Msx2	-	Klf4	-0.191869	0.168923	-0.022789
Nanog	-	Klf4	-0.200245	0.199093	-0.028032
Pdgfa	-	Klf4	-0.016703	0.004282	-0.000050
Pdgfra	+	Klf4	0.057073	0.061999	0.002488
Pecam1	+	Klf4	0.044361	0.034797	0.001085
Pou5f1	+	Klf4	0.167585	0.102640	0.012094
Runx1	-	Klf4	-0.059799	0.049837	-0.002095
Sox2	+	Klf4	0.036554	0.032847	0.000844
Sall4	+	Klf4	0.167444	0.125641	0.014792
Sox17	-	Klf4	-0.063730	0.027643	-0.001239
Snail	+	Klf4	0.063914	0.061367	0.002758
Sox13	-	Klf4	-0.062709	0.047859	-0.002110
Tcfap2a	-	Klf4	-0.125171	0.109692	-0.009654
Tcfap2c	+	Klf4	0.525475	0.989012	0.365413
Tcf23	+	Klf4	0.004335	0.010048	0.000031
Utf1	+	Klf4	0.023414	0.028367	0.000467
Tspan8	+	Klf4	0.040669	0.045753	0.001308
Ahcy	-	Klf5	-0.337265	0.632096	-0.149894
Aqp3	+	Klf5	0.096753	0.094402	0.006422
Atp12a	+	Klf5	0.062534	0.035245	0.001550
Bmp4	-	Klf5	-0.024203	0.025157	-0.000428
Cdx2	+	Klf5	0.097086	0.073868	0.005042
Creb312	-	Klf5	-0.255998	0.548145	-0.098665
Cebpa	-	Klf5	-0.054472	0.049259	-0.001887
Dab2	+	Klf5	0.061080	0.060186	0.002585
DppaI	-	Klf5	-0.223407	0.322746	-0.050698
Eomes	+	Klf5	0.038088	0.015615	0.000418
Esrrb	+	Klf5	0.037253	0.036711	0.000962
Fgf4	-	Klf5	-0.025307	0.055364	-0.000985
Fgfr2	-	Klf5	-0.129341	0.104653	-0.009517
Fn1	+	Klf5	0.087255	0.073878	0.004532
Gata3	+	Klf5	0.162686	0.148980	0.017041
Gata4	+	Klf5	0.004291	0.042034	0.000127
Gata6	+	Klf5	0.163751	0.156067	0.017969
Grhl1	-	Klf5	-0.059279	0.056679	-0.002362
Grhl2	+	Klf5	0.089183	0.065648	0.004117
Hand1	+	Klf5	0.060625	0.073141	0.003118
Hnf4a	+	Klf5	0.072320	0.061086	0.003106
Id2	-	Klf5	-0.001295	0.023462	-0.000021
Klf2	-	Klf5	-0.120935	0.110627	-0.009407
Klf4	+	Klf5	0.080874	0.062512	0.003555
Klf5	+	Klf5	0.641298	1.000000	0.450911
Krt8	+	Klf5	0.052439	0.052243	0.001926
Lcp1	-	Klf5	-0.030286	0.017637	-0.000376
Mbnl3	+	Klf5	0.056703	0.048427	0.001931
Msc	+	Klf5	0.004052	0.004920	0.000014
Msx2	-	Klf5	-0.086783	0.064555	-0.003939
Nanog	+	Klf5	0.020163	0.032564	0.000462
Pdgfa	+	Klf5	0.035977	0.014113	0.000357
Pdgfra	+	Klf5	0.002399	0.034954	0.000059
Pecam1	+	Klf5	0.042393	0.036637	0.001092
Pou5f1	-	Klf5	-0.032748	0.031148	-0.000717
Runx1	-	Klf5	-0.088029	0.082394	-0.005100
Sox2	-	Klf5	-0.175924	0.207627	-0.025683
Sall4	+	Klf5	0.440808	0.967936	0.300004
Sox17	+	Klf5	0.077882	0.045691	0.002502
Snail	-	Klf5	-0.080005	0.079523	-0.004473
Sox13	+	Klf5	0.003229	0.010299	0.000023
Tcfap2a	-	Klf5	-0.142858	0.144035	-0.014468
Tcfap2c	+	Klf5	0.234774	0.234610	0.038728
Tcf23	+	Klf5	0.054208	0.046731	0.001781
Utf1	+	Klf5	0.210922	0.247247	0.036668
Tspan8	-	Klf5	-0.112157	0.104258	-0.008222
Ahcy	+	Krt8	0.645736	0.586371	0.266231
Aqp3	+	Krt8	0.092896	0.059464	0.003884
Atp12a	+	Krt8	0.097430	0.026034	0.001783
Bmp4	+	Krt8	0.019907	0.022312	0.000312
Cdx2	+	Krt8	0.153244	0.058533	0.006307
Creb312	-	Krt8	-0.069636	0.042160	-0.002064
Cebpa	-	Krt8	-0.023666	0.011359	-0.000189
Dab2	-	Krt8	-0.089699	0.047381	-0.002988
DppaI	+	Krt8	0.072857	0.038361	0.001965
Eomes	+	Krt8	0.038363	0.005737	0.000155
Esrrb	-	Krt8	-0.260531	0.101333	-0.018563
Fgf4	-	Krt8	-0.089697	0.067003	-0.004226
Fgfr2	-	Krt8	-0.087813	0.042696	-0.002636
Fn1	-	Krt8	-0.385998	0.208393	-0.056559
Gata3	+	Krt8	0.112728	0.050372	0.003993
Gata4	-	Krt8	-0.158457	0.090573	-0.010091
Gata6	+	Krt8	0.176696	0.084460	0.010493
Grhl1	-	Krt8	-0.016264	0.017076	-0.000195
Grhl2	+	Krt8	0.307971	0.126708	0.027438
Hand1	-	Krt8	-0.025516	0.025203	-0.000452
Hnf4a	-	Krt8	-0.155002	0.070403	-0.007673
Id2	-	Krt8	-0.048416	0.032721	-0.001114
Klf2	+	Krt8	0.013767	0.050686	0.000491
Klf4	-	Krt8	-0.613345	0.473996	-0.204414
Klf5	+	Krt8	0.177592	0.077114	0.009629
Krt8	+	Krt8	0.562048	0.833898	0.329547
Lcp1	+	Krt8	0.349841	0.150256	0.036960
Mbnl3	-	Krt8	-0.020267	0.016343	-0.000233
Msc	-	Krt8	-0.118729	0.040629	-0.003392
Msx2	+	Krt8	0.017922	0.000551	0.000007
Nanog	+	Krt8	0.073932	0.040777	0.002120
Pdgfa	-	Krt8	-0.029242	0.004389	-0.000090
Pdgfra	+	Krt8	0.001639	0.031548	0.000036
Pecam1	-	Krt8	-0.238553	0.100096	-0.016789
Pou5f1	-	Krt8	-0.514515	0.247077	-0.089384
Runx1	-	Krt8	-0.185256	0.090639	-0.011806
Sox2	+	Krt8	0.126797	0.062950	0.005612
Sall4	-	Krt8	-0.322214	0.123436	-0.027965
Sox17	-	Krt8	-0.450692	0.249133	-0.078948
Snail	+	Krt8	0.256388	0.132022	0.023800
Sox13	+	Krt8	0.108316	0.048045	0.003659
Tcfap2a	+	Krt8	0.078675	0.026246	0.001452
Tcfap2c	+	Krt8	0.636862	0.498148	0.223067
Tcf23	-	Krt8	-0.225910	0.102876	-0.016341
Utf1	+	Krt8	0.001240	0.022769	0.000020
Tspan8	+	Krt8	0.067244	0.044863	0.002121
Ahcy	-	Lcp1	-0.024412	0.008705	-0.000149
Aqp3	-	Lcp1	-0.265188	0.237696	-0.044321
Atp12a	-	Lcp1	-0.090799	0.036023	-0.002300
Bmp4	-	Lcp1	-0.013978	0.018260	-0.000179
Cdx2	+	Lcp1	0.192594	0.109009	0.014762
Creb312	-	Lcp1	-0.022556	0.030119	-0.000478
Cebpa	-	Lcp1	-0.029742	0.017945	-0.000375
Dab2	-	Lcp1	-0.037797	0.031625	-0.000840
DppaI	+	Lcp1	0.174870	0.116560	0.014332
Eomes	+	Lcp1	0.110500	0.055314	0.004298
Esrrb	+	Lcp1	0.072752	0.045575	0.002331
Fgf4	-	Lcp1	-0.049514	0.062235	-0.002167
Fgfr2	+	Lcp1	0.400168	0.532061	0.149704
Fn1	+	Lcp1	0.043065	0.026636	0.000807
Gata3	-	Lcp1	-0.067851	0.041843	-0.001996
Gata4	-	Lcp1	-0.226143	0.194473	-0.030922
Gata6	+	Lcp1	0.263636	0.208842	0.038713
Grhl1	+	Lcp1	0.069061	0.047851	0.002324
Grhl2	+	Lcp1	0.029809	0.027578	0.000578
Hand1	-	Lcp1	-0.114916	0.093190	-0.007530
Hnf4a	-	Lcp1	-0.092556	0.058149	-0.003784
Id2	+	Lcp1	0.065139	0.054046	0.002475
Klf2	+	Lcp1	0.073329	0.066772	0.003443
Klf4	+	Lcp1	0.042642	0.040027	0.001200
Klf5	-	Lcp1	-0.122641	0.069868	-0.006025
Krt8	+	Lcp1	0.314237	0.466559	0.103085
Lcp1	+	Lcp1	0.262512	0.168046	0.031018
Mbnl3	+	Lcp1	0.122601	0.080522	0.006941
Msc	+	Lcp1	0.151409	0.091731	0.009766
Msx2	+	Lcp1	0.043367	0.004997	0.000152
Nanog	+	Lcp1	0.000502	0.024493	0.000009
Pdgfa	-	Lcp1	-0.122460	0.062233	-0.005359
Pdgfra	-	Lcp1	-0.036291	0.041546	-0.001060
Pecam1	-	Lcp1	-0.030987	0.022410	-0.000488
Pou5f1	+	Lcp1	0.276722	0.141017	0.027438
Runx1	-	Lcp1	-0.221052	0.165138	-0.025667
Sox2	+	Lcp1	0.039632	0.028968	0.000807
Sall4	-	Lcp1	-0.659848	0.950480	-0.440979
Sox17	+	Lcp1	0.048036	0.011837	0.000400
Snail	+	Lcp1	0.069716	0.051379	0.002519
Sox13	-	Lcp1	-0.005267	0.009047	-0.000034
Tcfap2a	+	Lcp1	0.066470	0.034971	0.001634
Tcfap2c	+	Lcp1	0.194946	0.116440	0.015961
Tcf23	-	Lcp1	-0.013087	0.012932	-0.000119
Utf1	+	Lcp1	0.007124	0.023788	0.000119
Tspan8	-	Lcp1	-0.017461	0.032550	-0.000400
Ahcy	-	Mbnl3	-0.341438	0.195210	-0.046865
Aqp3	+	Mbnl3	0.042923	0.045161	0.001363
Atp12a	-	Mbnl3	-0.034708	0.013565	-0.000331
Bmp4	+	Mbnl3	0.072623	0.043682	0.002230
Cdx2	-	Mbnl3	-0.034454	0.018083	-0.000438
Creb312	-	Mbnl3	-0.038330	0.034672	-0.000934
Cebpa	+	Mbnl3	0.120334	0.076112	0.006440
Dab2	-	Mbnl3	-0.003467	0.021489	-0.000052
DppaI	-	Mbnl3	-0.152806	0.085965	-0.009236
Eomes	+	Mbnl3	0.101848	0.043337	0.003103
Esrrb	-	Mbnl3	-0.043073	0.032574	-0.000987
Fgf4	+	Mbnl3	0.003287	0.046906	0.000108
Fgfr2	-	Mbnl3	-0.181109	0.098533	-0.012547
Fn1	+	Mbnl3	0.022702	0.019518	0.000312
Gata3	+	Mbnl3	0.211770	0.122836	0.018290
Gata4	+	Mbnl3	0.062173	0.062513	0.002733
Gata6	-	Mbnl3	-0.039405	0.030965	-0.000858
Grhl1	+	Mbnl3	0.037939	0.025874	0.000690
Grhl2	-	Mbnl3	-0.082576	0.042663	-0.002477
Hand1	+	Mbnl3	0.091970	0.071486	0.004623
Hnf4a	+	Mbnl3	0.034614	0.016865	0.000410
Id2	+	Mbnl3	0.138073	0.093464	0.009074
Klf2	+	Mbnl3	0.389975	0.449991	0.123388
Klf4	-	Mbnl3	-0.346731	0.208350	-0.050795
Klf5	+	Mbnl3	0.166211	0.086421	0.010100
Krt8	-	Mbnl3	-0.078040	0.050586	-0.002776
Lcp1	+	Mbnl3	0.328119	0.240070	0.055386
Mbnl3	+	Mbnl3	0.604627	0.998869	0.424646
Msc	-	Mbnl3	-0.189969	0.106379	-0.014209
Msx2	-	Mbnl3	-0.056827	0.009407	-0.000376
Nanog	-	Mbnl3	-0.165951	0.096636	-0.011276
Pdgfa	-	Mbnl3	-0.098648	0.039438	-0.002735
Pdgfra	+	Mbnl3	0.057481	0.049194	0.001988
Pecam1	-	Mbnl3	-0.143287	0.083793	-0.008442
Pou5f1	-	Mbnl3	-0.105243	0.042396	-0.003137
Runx1	+	Mbnl3	0.113973	0.072470	0.005808
Sox2	-	Mbnl3	-0.098788	0.066443	-0.004615
Sall4	+	Mbnl3	0.599267	0.750936	0.316413
Sox17	+	Mbnl3	0.157687	0.073097	0.008104
Snail	+	Mbnl3	0.041988	0.033798	0.000998
Sox13	+	Mbnl3	0.152459	0.091805	0.009841
Tcfap2a	+	Mbnl3	0.032849	0.009279	0.000214
Tcfap2c	-	Mbnl3	-0.365882	0.225589	-0.058035
Tcf23	-	Mbnl3	-0.073240	0.039723	-0.002046
Utf1	-	Mbnl3	-0.361263	0.347735	-0.088329
Tspan8	+	Mbnl3	0.305259	0.249200	0.053487
Ahcy	-	Msc	-0.140024	0.034633	-0.003410
Aqp3	+	Msc	0.066004	0.049058	0.002277
Atp12a	+	Msc	0.257230	0.103593	0.018736
Bmp4	+	Msc	0.339935	0.215325	0.051466
Cdx2	-	Msc	-0.144223	0.056137	-0.005693
Creb312	-	Msc	-0.055361	0.036857	-0.001435
Cebpa	-	Msc	-0.214965	0.116988	-0.017682
Dab2	-	Msc	-0.181499	0.093828	-0.011974
DppaI	+	Msc	0.100419	0.051714	0.003651
Eomes	+	Msc	0.017911	0.004687	0.000059
Esrrb	+	Msc	0.309800	0.145151	0.031618
Fgf4	+	Msc	0.049818	0.055364	0.001939
Fgfr2	+	Msc	0.233358	0.103690	0.017013
Fn1	+	Msc	0.025409	0.022368	0.000400
Gata3	+	Msc	0.166434	0.076452	0.008947
Gata4	-	Msc	-0.234918	0.158529	-0.026185
Gata6	+	Msc	0.331981	0.204690	0.047779
Grhl1	-	Msc	-0.014672	0.016383	-0.000169
Grhl2	-	Msc	-0.182739	0.073378	-0.009428
Hand1	-	Msc	-0.001975	0.022933	-0.000032
Hnf4a	+	Msc	0.131388	0.062112	0.005738
Id2	+	Msc	0.004339	0.022339	0.000068
Klf2	-	Msc	-0.249745	0.128184	-0.022509
Klf4	+	Msc	0.338918	0.144123	0.034345
Klf5	+	Msc	0.122965	0.059180	0.005117
Krt8	+	Msc	0.056327	0.027078	0.001072
Lcp1	+	Msc	0.082965	0.026766	0.001561
Mbnl3	-	Msc	-0.091472	0.044911	-0.002888
Msc	+	Msc	0.094054	0.032447	0.002146
Msx2	+	Msc	0.038391	0.002008	0.000054
Nanog	-	Msc	-0.017605	0.026369	-0.000326
Pdgfa	+	Msc	0.033080	0.005026	0.000117
Pdgfra	-	Msc	-0.084557	0.057716	-0.003431
Pecam1	-	Msc	-0.249483	0.117914	-0.020684
Pou5f1	+	Msc	0.571002	0.458644	0.184138
Runx1	-	Msc	-0.059898	0.031164	-0.001312
Sox2	-	Msc	-0.294812	0.166093	-0.034429
Sall4	-	Msc	-0.179706	0.087711	-0.011083
Sox17	+	Msc	0.128384	0.038826	0.003505
Snail	-	Msc	-0.035735	0.030123	-0.000757
Sox13	+	Msc	0.254685	0.134398	0.024067
Tcfap2a	+	Msc	0.014602	0.003506	0.000036
Tcfap2c	+	Msc	0.215343	0.101076	0.015304
Tcf23	+	Msc	0.127179	0.061421	0.005492
Utf1	+	Msc	0.251683	0.125616	0.022230
Tspan8	-	Msc	-0.076994	0.050005	-0.002707
Ahcy	-	Msx2	-0.107845	0.020732	-0.001572
Aqp3	+	Msx2	0.255455	0.116523	0.020929
Atp12a	+	Msx2	0.118727	0.034313	0.002864
Bmp4	-	Msx2	-0.033501	0.020281	-0.000478
Cdx2	+	Msx2	0.073045	0.025920	0.001331
Creb312	-	Msx2	-0.101798	0.052992	-0.003793
Cebpa	-	Msx2	-0.107945	0.050991	-0.003870
Dab2	-	Msx2	-0.062527	0.034867	-0.001533
DppaI	+	Msx2	0.052569	0.030323	0.001121
Eomes	-	Msx2	-0.009368	0.003099	-0.000020
Esrrb	+	Msx2	0.018765	0.027051	0.000357
Fgf4	-	Msx2	-0.066065	0.058630	-0.002723
Fgfr2	-	Msx2	-0.346533	0.156136	-0.038043
Fn1	-	Msx2	-0.194791	0.081697	-0.011189
Gata3	+	Msx2	0.369724	0.175638	0.045659
Gata4	+	Msx2	0.270625	0.242171	0.046081
Gata6	-	Msx2	-0.028578	0.024191	-0.000486
Grhl1	+	Msx2	0.127562	0.067452	0.006050
Grhl2	+	Msx2	0.132383	0.051581	0.004801
Hand1	-	Msx2	-0.095504	0.059667	-0.004007
Hnf4a	+	Msx2	0.032627	0.012775	0.000293
Id2	-	Msx2	-0.063731	0.039739	-0.001781
Klf2	-	Msx2	-0.231183	0.106631	-0.017333
Klf4	-	Msx2	-0.081277	0.042503	-0.002429
Klf5	-	Msx2	-0.098498	0.046752	-0.003238
Krt8	+	Msx2	0.112279	0.055098	0.004350
Lcp1	+	Msx2	0.076903	0.020833	0.001126
Mbnl3	+	Msx2	0.129483	0.058372	0.005314
Msc	-	Msx2	-0.017655	0.005074	-0.000063
Msx2	-	Msx2	-0.058845	0.004922	-0.000204
Nanog	-	Msx2	-0.073932	0.039729	-0.002065
Pdgfa	+	Msx2	0.069879	0.013342	0.000656
Pdgfra	-	Msx2	-0.023776	0.031668	-0.000529
Pecam1	-	Msx2	-0.261281	0.108935	-0.020013
Pou5f1	-	Msx2	-0.090466	0.030035	-0.001911
Runx1	+	Msx2	0.010588	0.016902	0.000126
Sox2	+	Msx2	0.081370	0.041848	0.002394
Sall4	+	Msx2	0.655442	0.580414	0.267487
Sox17	+	Msx2	0.191911	0.067942	0.009168
Snail	-	Msx2	-0.029302	0.025796	-0.000531
Sox13	-	Msx2	-0.044039	0.014969	-0.000464
Tcfap2a	+	Msx2	0.073628	0.022375	0.001158
Tcfap2c	-	Msx2	-0.433540	0.177578	-0.054131
Tcf23	+	Msx2	0.059399	0.023319	0.000974
Utf1	+	Msx2	0.388331	0.258010	0.070448
Tspan8	-	Msx2	-0.075011	0.047058	-0.002482
Ahcy	-	Nanog	-0.049018	0.009682	-0.000334
Aqp3	-	Nanog	-0.055044	0.045012	-0.001742
Atp12a	-	Nanog	-0.038070	0.010536	-0.000282
Bmp4	+	Nanog	0.064172	0.029474	0.001330
Cdx2	-	Nanog	-0.003876	0.012486	-0.000034
Creb312	-	Nanog	-0.196366	0.092771	-0.012809
Cebpa	-	Nanog	-0.070194	0.028955	-0.001429
Dab2	+	Nanog	0.144014	0.074747	0.007569
DppaI	-	Nanog	-0.152071	0.069140	-0.007393
Eomes	+	Nanog	0.045890	0.007114	0.000230
Esrrb	+	Nanog	0.010871	0.026325	0.000201
Fgf4	+	Nanog	0.114070	0.072521	0.005817
Fgfr2	+	Nanog	0.302530	0.122930	0.026149
Fn1	+	Nanog	0.158976	0.065719	0.007346
Gata3	+	Nanog	0.018542	0.022328	0.000291
Gata4	-	Nanog	-0.232316	0.145884	-0.023830
Gata6	+	Nanog	0.266833	0.115268	0.021626
Grhl1	-	Nanog	-0.160417	0.078308	-0.008833
Grhl2	-	Nanog	-0.071577	0.033280	-0.001675
Hand1	+	Nanog	0.036156	0.029528	0.000751
Hnf4a	-	Nanog	-0.015652	0.010899	-0.000120
Id2	+	Nanog	0.019022	0.023454	0.000314
Klf2	+	Nanog	0.157091	0.078839	0.008708
Klf4	-	Nanog	-0.365955	0.154795	-0.039831
Klf5	+	Nanog	0.380576	0.157552	0.042160
Krt8	+	Nanog	0.085296	0.039826	0.002389
Lcp1	-	Nanog	-0.198131	0.069485	-0.009680
Mbnl3	+	Nanog	0.051431	0.023339	0.000844
Msc	-	Nanog	-0.165278	0.066347	-0.007710
Msx2	-	Nanog	-0.025734	0.000666	-0.000012
Nanog	+	Nanog	0.487658	0.365125	0.125195
Pdgfa	+	Nanog	0.133655	0.039388	0.003701
Pdgfra	+	Nanog	0.212690	0.103545	0.015485
Pecam1	+	Nanog	0.061254	0.026768	0.001153
Pou5f1	-	Nanog	-0.030723	0.022910	-0.000495
Runx1	+	Nanog	0.032059	0.020140	0.000454
Sox2	-	Nanog	-0.016197	0.017245	-0.000196
Sall4	-	Nanog	-0.513125	0.276342	-0.099701
Sox17	-	Nanog	-0.140930	0.038403	-0.003805
Snail	+	Nanog	0.038772	0.027641	0.000754
Sox13	+	Nanog	0.147036	0.064854	0.006705
Tcfap2a	-	Nanog	-0.181627	0.086714	-0.011074
Tcfap2c	+	Nanog	0.792882	0.728334	0.406041
Tcf23	+	Nanog	0.211526	0.089942	0.013377
Utf1	+	Nanog	0.009275	0.025455	0.000166
Tspan8	+	Nanog	0.021368	0.031577	0.000474
Ahcy	-	Pdgfa	-0.022766	0.007743	-0.000124
Aqp3	+	Pdgfa	0.255138	0.171250	0.030721
Atp12a	-	Pdgfa	-0.174524	0.072824	-0.008936
Bmp4	+	Pdgfa	0.066418	0.036487	0.001704
Cdx2	+	Pdgfa	0.092354	0.039042	0.002535
Creb312	-	Pdgfa	-0.076286	0.051317	-0.002753
Cebpa	-	Pdgfa	-0.108016	0.063559	-0.004827
Dab2	+	Pdgfa	0.112620	0.070468	0.005580
DppaI	+	Pdgfa	0.101087	0.058416	0.004152
Eomes	+	Pdgfa	0.078838	0.024010	0.001331
Esrrb	-	Pdgfa	-0.150521	0.075033	-0.007941
Fgf4	+	Pdgfa	0.085184	0.075068	0.004496
Fgfr2	+	Pdgfa	0.019401	0.028231	0.000385
Fn1	-	Pdgfa	-0.340197	0.249059	-0.059575
Gata3	+	Pdgfa	0.129267	0.068011	0.006182
Gata4	-	Pdgfa	-0.110748	0.081399	-0.006339
