gnai3	ENSMUSG00000000001
mir425	ENSMUSG00000065579
mir15b	ENSMUSG00000065580
mir194-1	ENSMUSG00000065581
mir194-2	ENSMUSG00000065582
mir218-2	ENSMUSG00000065583
mir211	ENSMUSG00000065585
mir96	ENSMUSG00000065586
mir34c	ENSMUSG00000065587
mir301	ENSMUSG00000065589
mir212	ENSMUSG00000065590
gm22753	ENSMUSG00000065591
mir145a	ENSMUSG00000065592
mir339	ENSMUSG00000065593
mir107	ENSMUSG00000065594
mir184	ENSMUSG00000065596
mir124a-1	ENSMUSG00000065597
mir23b	ENSMUSG00000065599
mir338	ENSMUSG00000065600
mir146	ENSMUSG00000065601
mirlet7f-2	ENSMUSG00000065602
mir218-1	ENSMUSG00000065603
mir29b-1	ENSMUSG00000065604
mir16-2	ENSMUSG00000065606
mir331	ENSMUSG00000065607
mirlet7c-2	ENSMUSG00000065608
mir7-2	ENSMUSG00000065609
mir29a	ENSMUSG00000065610
mir23a	ENSMUSG00000065611
mir151	ENSMUSG00000065612
mir92-2	ENSMUSG00000065613
mir375	ENSMUSG00000065616
mir323	ENSMUSG00000065617
mir183	ENSMUSG00000065619
gm24764	ENSMUSG00000065620
gm24763	ENSMUSG00000065622
gm24762	ENSMUSG00000065623
gm24765	ENSMUSG00000065625
gm24803	ENSMUSG00000065627
snord33	ENSMUSG00000065628
gm24826	ENSMUSG00000065629
gm24256	ENSMUSG00000065630
gm24252	ENSMUSG00000065634
gm24253	ENSMUSG00000065635
gm24254	ENSMUSG00000065636
gm26397	ENSMUSG00000065637
snord1c	ENSMUSG00000065640
snora69	ENSMUSG00000065642
gm25897	ENSMUSG00000065643
gm25859	ENSMUSG00000065644
gm23875	ENSMUSG00000065645
gm25896	ENSMUSG00000065647
gm25895	ENSMUSG00000065648
snora74a	ENSMUSG00000065649
gm25973	ENSMUSG00000065651
gm23105	ENSMUSG00000065653
gm23104	ENSMUSG00000065656
gm25337	ENSMUSG00000065657
gm23102	ENSMUSG00000065658
gm23103	ENSMUSG00000065659
n-r5s170	ENSMUSG00000065660
gm22580	ENSMUSG00000065661
n-r5s161	ENSMUSG00000065662
gm22579	ENSMUSG00000065663
gm22578	ENSMUSG00000065664
gm22577	ENSMUSG00000065665
gm22576	ENSMUSG00000065667
gm22581	ENSMUSG00000065669
gm24258	ENSMUSG00000065673
gm24259	ENSMUSG00000065674
gm24260	ENSMUSG00000065675
snord42b	ENSMUSG00000065676
gm24261	ENSMUSG00000065678
snord38a	ENSMUSG00000065680
gm23731	ENSMUSG00000065683
gm23733	ENSMUSG00000065684
gm23732	ENSMUSG00000065685
snora5c	ENSMUSG00000065686
gm23734	ENSMUSG00000065687
n-r5s7	ENSMUSG00000065689
n-r5s77	ENSMUSG00000065691
gm25410	ENSMUSG00000065692
gm25411	ENSMUSG00000065694
gm25409	ENSMUSG00000065698
gm22827	ENSMUSG00000065700
rny1	ENSMUSG00000065701
gm22828	ENSMUSG00000065702
gm22829	ENSMUSG00000065705
gm22830	ENSMUSG00000065706
gm22826	ENSMUSG00000065708
gm22341	ENSMUSG00000065709
gm25652	ENSMUSG00000065714
snord7	ENSMUSG00000065715
gm25651	ENSMUSG00000065716
gm25650	ENSMUSG00000065718
n-r5s12	ENSMUSG00000065719
gm26168	ENSMUSG00000065721
gm26166	ENSMUSG00000065722
gm26165	ENSMUSG00000065725
gm26163	ENSMUSG00000065726
gm26164	ENSMUSG00000065727
gm26175	ENSMUSG00000065728
gm26176	ENSMUSG00000065729
gm24492	ENSMUSG00000065732
gm24491	ENSMUSG00000065733
snord49a	ENSMUSG00000065734
snord80	ENSMUSG00000065735
gm24490	ENSMUSG00000065737
gm24494	ENSMUSG00000065738
gm24493	ENSMUSG00000065739
gm25007	ENSMUSG00000065742
gm25008	ENSMUSG00000065743
gm25004	ENSMUSG00000065745
gm25005	ENSMUSG00000065746
gm25006	ENSMUSG00000065747
af357428	ENSMUSG00000065749
gm23346	ENSMUSG00000065750
gm23345	ENSMUSG00000065751
gm23344	ENSMUSG00000065752
gm23347	ENSMUSG00000065757
n-r5s10	ENSMUSG00000065758
gm23848	ENSMUSG00000065760
gm23847	ENSMUSG00000065763
gm23850	ENSMUSG00000065764
gm23851	ENSMUSG00000065765
gm23849	ENSMUSG00000065767
gm23845	ENSMUSG00000065768
gm23846	ENSMUSG00000065769
gm22155	ENSMUSG00000065770
n-r5s54	ENSMUSG00000065771
rnu1b6	ENSMUSG00000065773
gm22154	ENSMUSG00000065778
gm22680	ENSMUSG00000065782
gm22681	ENSMUSG00000065787
gm22682	ENSMUSG00000065788
gm25869	ENSMUSG00000065789
gm25516	ENSMUSG00000065791
gm25515	ENSMUSG00000065792
gm25514	ENSMUSG00000065794
gm25513	ENSMUSG00000065795
gm25512	ENSMUSG00000065797
gm25518	ENSMUSG00000065798
gm25517	ENSMUSG00000065799
gm23042	ENSMUSG00000065800
gm23041	ENSMUSG00000065802
gm23040	ENSMUSG00000065803
gm23039	ENSMUSG00000065804
n-r5s69	ENSMUSG00000065806
gm23038	ENSMUSG00000065807
gm23037	ENSMUSG00000065808
gm24695	ENSMUSG00000065811
gm24696	ENSMUSG00000065812
n-r5s3	ENSMUSG00000065813
gm24697	ENSMUSG00000065815
gm24698	ENSMUSG00000065817
snord35a	ENSMUSG00000065818
gm24693	ENSMUSG00000065819
gm26316	ENSMUSG00000065820
snord15a	ENSMUSG00000065822
n-r5s182	ENSMUSG00000065823
gm26315	ENSMUSG00000065824
gm26314	ENSMUSG00000065825
gm26317	ENSMUSG00000065828
gm23502	ENSMUSG00000065836
gm23503	ENSMUSG00000065837
gm25187	ENSMUSG00000065840
gm25186	ENSMUSG00000065843
gm25189	ENSMUSG00000065845
gm25188	ENSMUSG00000065847
gm22352	ENSMUSG00000065851
gm22353	ENSMUSG00000065852
gm22354	ENSMUSG00000065853
gm22350	ENSMUSG00000065858
gm22351	ENSMUSG00000065859
gm24029	ENSMUSG00000065862
gm24031	ENSMUSG00000065864
gm24030	ENSMUSG00000065865
gm24032	ENSMUSG00000065866
gm24917	ENSMUSG00000065869
rnu3a	ENSMUSG00000065870
gm25681	ENSMUSG00000065872
n-r5s183	ENSMUSG00000065873
gm25683	ENSMUSG00000065874
gm25684	ENSMUSG00000065875
gm25682	ENSMUSG00000065876
snord34	ENSMUSG00000065878
gm22866	ENSMUSG00000065881
n-r5s168	ENSMUSG00000065882
gm22865	ENSMUSG00000065883
gm22864	ENSMUSG00000065884
n-r5s185	ENSMUSG00000065887
gm22868	ENSMUSG00000065889
gm24521	ENSMUSG00000065892
n-r5s151	ENSMUSG00000065893
n-r5s46	ENSMUSG00000065894
gm24522	ENSMUSG00000065898
gm24523	ENSMUSG00000065899
gm26111	ENSMUSG00000065903
gm26109	ENSMUSG00000065904
gm26110	ENSMUSG00000065905
gm26107	ENSMUSG00000065906
gm26108	ENSMUSG00000065907
gm24447	ENSMUSG00000065911
gm24448	ENSMUSG00000065913
gm24445	ENSMUSG00000065915
gm24446	ENSMUSG00000065916
gm24449	ENSMUSG00000065919
n-r5-8s1	ENSMUSG00000065922
gm22797	ENSMUSG00000065924
gm22798	ENSMUSG00000065926
gm25630	ENSMUSG00000065934
gm25629	ENSMUSG00000065935
gm25628	ENSMUSG00000065936
gm25627	ENSMUSG00000065937
snora2b	ENSMUSG00000065939
gm23795	ENSMUSG00000065940
gm23794	ENSMUSG00000065943
rnu2-10	ENSMUSG00000065944
gm23796	ENSMUSG00000065945
mt-nd4l	ENSMUSG00000065947
c330021f23rik	ENSMUSG00000065952
tacc1	ENSMUSG00000065954
defa37	ENSMUSG00000065956
ifitm7	ENSMUSG00000065968
cpped1	ENSMUSG00000065979
cd209b	ENSMUSG00000065987
aurkaip1	ENSMUSG00000065990
zfp985	ENSMUSG00000065999
zfp979	ENSMUSG00000066000
zfp600	ENSMUSG00000066007
zfp987	ENSMUSG00000066009
dhrs3	ENSMUSG00000066026
gm10436	ENSMUSG00000066027
oog2	ENSMUSG00000066030
gm13023	ENSMUSG00000066031
ubr4	ENSMUSG00000066036
hnrnpr	ENSMUSG00000066037
med18	ENSMUSG00000066042
phactr4	ENSMUSG00000066043
gm1976	ENSMUSG00000066057
cldn19	ENSMUSG00000066058
gm12866	ENSMUSG00000066060
olfr1335	ENSMUSG00000066061
gm13611	ENSMUSG00000066068
cyp4a12a	ENSMUSG00000066071
cyp4a10	ENSMUSG00000066072
insl5	ENSMUSG00000066090
cyp2j11	ENSMUSG00000066097
krtap5-1	ENSMUSG00000066100
gm10153	ENSMUSG00000066101
gm12666	ENSMUSG00000066107
muc5b	ENSMUSG00000066108
adamtsl1	ENSMUSG00000066113
gm10154	ENSMUSG00000066116
olfr45	ENSMUSG00000066122
kndc1	ENSMUSG00000066129
gm11487	ENSMUSG00000066137
gm11232	ENSMUSG00000066141
prpf4	ENSMUSG00000066148
cdc26	ENSMUSG00000066149
slc31a1	ENSMUSG00000066150
fkbp15	ENSMUSG00000066151
slc31a2	ENSMUSG00000066152
mup21	ENSMUSG00000066153
mup3	ENSMUSG00000066154
ay512931	ENSMUSG00000066158
e230001n04rik	ENSMUSG00000066170
2510046g10rik	ENSMUSG00000066175
gm12511	ENSMUSG00000066176
6030445d17rik	ENSMUSG00000066178
gm10155	ENSMUSG00000066180
cacng3	ENSMUSG00000066189
anks6	ENSMUSG00000066191
spag8	ENSMUSG00000066196
gpr139	ENSMUSG00000066197
arid3c	ENSMUSG00000066224
ipo7	ENSMUSG00000066232
tmem42	ENSMUSG00000066233
pomgnt2	ENSMUSG00000066235
olfr519	ENSMUSG00000066239
olfr517	ENSMUSG00000066240
olfr514	ENSMUSG00000066241
olfr467	ENSMUSG00000066242
gm10156	ENSMUSG00000066245
olfr206	ENSMUSG00000066257
trim12a	ENSMUSG00000066258
olfr640	ENSMUSG00000066262
olfr639	ENSMUSG00000066263
olfr586	ENSMUSG00000066268
olfr575	ENSMUSG00000066269
gm10157	ENSMUSG00000066270
olfr559	ENSMUSG00000066272
olfr33	ENSMUSG00000066273
vps37b	ENSMUSG00000066278
chrna10	ENSMUSG00000066279
numa1	ENSMUSG00000066306
gm12918	ENSMUSG00000066315
rtp3	ENSMUSG00000066319
impad1	ENSMUSG00000066324
wdr6	ENSMUSG00000066357
tcl1b1	ENSMUSG00000066359
serpina3c	ENSMUSG00000066361
rps13-ps1	ENSMUSG00000066362
serpina3f	ENSMUSG00000066363
serpina3b	ENSMUSG00000066364
serpina1a	ENSMUSG00000066366
actl11	ENSMUSG00000066368
vmn2r65	ENSMUSG00000066372
gm10160	ENSMUSG00000066378
iqcf5	ENSMUSG00000066382
iqcf1	ENSMUSG00000066383
rpl31-ps1	ENSMUSG00000066389
nrxn3	ENSMUSG00000066392
akap13	ENSMUSG00000066406
gm10263	ENSMUSG00000066407
msl2	ENSMUSG00000066415
plekhd1	ENSMUSG00000066438
zfyve26	ENSMUSG00000066440
rdh11	ENSMUSG00000066441
mthfs	ENSMUSG00000066442
gm10163	ENSMUSG00000066443
hmgn3	ENSMUSG00000066456
s100a11-ps	ENSMUSG00000066457
omt2a	ENSMUSG00000066463
gm10268	ENSMUSG00000066475
gm16551	ENSMUSG00000066477
gm5745	ENSMUSG00000066478
gm5786	ENSMUSG00000066487
rpl26-ps2	ENSMUSG00000066489
gm6265	ENSMUSG00000066491
izumo2	ENSMUSG00000066500
ankdd1a	ENSMUSG00000066510
klk1b5	ENSMUSG00000066512
klk1b4	ENSMUSG00000066513
klk1b3	ENSMUSG00000066515
klk1b21	ENSMUSG00000066516
vmn2r57	ENSMUSG00000066537
gm6254	ENSMUSG00000066538
rpl17-ps9	ENSMUSG00000066543
hmgb1	ENSMUSG00000066551
gm6969	ENSMUSG00000066553
gm10167	ENSMUSG00000066554
lsm14a	ENSMUSG00000066568
4931406p16rik	ENSMUSG00000066571
scgb1b27	ENSMUSG00000066583
scgb2b27	ENSMUSG00000066584
scgb2b26	ENSMUSG00000066586
gm7589	ENSMUSG00000066592
flvcr1	ENSMUSG00000066595
6030419c18rik	ENSMUSG00000066607
zfp932	ENSMUSG00000066613
gm4883	ENSMUSG00000066620
tecpr1	ENSMUSG00000066621
gm5121	ENSMUSG00000066626
rpl36-ps3	ENSMUSG00000066629
pgk1-rs7	ENSMUSG00000066632
ttc32	ENSMUSG00000066637
fbxl18	ENSMUSG00000066640
wdr35	ENSMUSG00000066643
gm5113	ENSMUSG00000066647
lefty2	ENSMUSG00000066652
olfr220	ENSMUSG00000066671
olfr417	ENSMUSG00000066672
ifi208	ENSMUSG00000066677
olfr1407-ps1	ENSMUSG00000066680
pilrb2	ENSMUSG00000066682
pilrb1	ENSMUSG00000066684
zbtb16	ENSMUSG00000066687
gm13083	ENSMUSG00000066688
gm7493	ENSMUSG00000066693
gm10172	ENSMUSG00000066697
cyp2b19	ENSMUSG00000066704
fxyd6	ENSMUSG00000066705
gm8062	ENSMUSG00000066714
cldn9	ENSMUSG00000066720
zfp575	ENSMUSG00000066721
vmn1r183	ENSMUSG00000066723
gm10175	ENSMUSG00000066724
vkorc1l1	ENSMUSG00000066735
olfr878	ENSMUSG00000066747
olfr145	ENSMUSG00000066748
olfr877	ENSMUSG00000066749
olfr876	ENSMUSG00000066750
gm10176	ENSMUSG00000066752
tnfsf18	ENSMUSG00000066755
igfl3	ENSMUSG00000066756
psg16	ENSMUSG00000066760
gm3867	ENSMUSG00000066767
gm5614	ENSMUSG00000066771
obox3	ENSMUSG00000066772
zfp648	ENSMUSG00000066797
zbtb6	ENSMUSG00000066798
rnasel	ENSMUSG00000066800
vmn1r84	ENSMUSG00000066803
vmn1r83	ENSMUSG00000066804
gm10179	ENSMUSG00000066807
gm10180	ENSMUSG00000066809
gm10181	ENSMUSG00000066810
vmn2r28	ENSMUSG00000066820
vmn2r37	ENSMUSG00000066828
zfp810	ENSMUSG00000066829
zfp772	ENSMUSG00000066838
ecsit	ENSMUSG00000066839
hmcn1	ENSMUSG00000066842
vmn1r65	ENSMUSG00000066850
oas1g	ENSMUSG00000066861
oas1e	ENSMUSG00000066867
nck2	ENSMUSG00000066877
gm10184	ENSMUSG00000066878
zfp617	ENSMUSG00000066880
fbxl12	ENSMUSG00000066892
vsig10	ENSMUSG00000066894
olfr18	ENSMUSG00000066896
olfr872	ENSMUSG00000066897
olfr870	ENSMUSG00000066899
suds3	ENSMUSG00000066900
rps23-ps2	ENSMUSG00000066902
olfr860	ENSMUSG00000066905
olfr833-ps1	ENSMUSG00000066912
olfr831-ps1	ENSMUSG00000066914
gm10188	ENSMUSG00000066936
gm10190	ENSMUSG00000066938
myo1h	ENSMUSG00000066952
gm16391	ENSMUSG00000066958
tmem211	ENSMUSG00000066964
cryba4	ENSMUSG00000066975
bub3	ENSMUSG00000066979
gm16519	ENSMUSG00000066983
gm10192	ENSMUSG00000066990
serpinb7	ENSMUSG00000067001
serpinb5	ENSMUSG00000067006
vmn2r10	ENSMUSG00000067010
gm3608	ENSMUSG00000067017
cntnap5b	ENSMUSG00000067028
rps12-ps3	ENSMUSG00000067038
olfr719-ps	ENSMUSG00000067047
unc93a	ENSMUSG00000067049
rps15a-ps5	ENSMUSG00000067058
gm6990	ENSMUSG00000067063
olfr1416	ENSMUSG00000067064
hes6	ENSMUSG00000067071
asb18	ENSMUSG00000067081
gm10197	ENSMUSG00000067085
1700010h22rik	ENSMUSG00000067101
ay702103	ENSMUSG00000067103
gm5529	ENSMUSG00000067106
gm7027	ENSMUSG00000067121
gm10198	ENSMUSG00000067122
slc22a7	ENSMUSG00000067144
rpl7a-ps11	ENSMUSG00000067147
polr1c	ENSMUSG00000067148
jchain	ENSMUSG00000067149
xpo5	ENSMUSG00000067150
gm7337	ENSMUSG00000067156
col4a4	ENSMUSG00000067158
gm5560	ENSMUSG00000067161
mrgpra4	ENSMUSG00000067173
olfr132	ENSMUSG00000067186
gm7335	ENSMUSG00000067189
eif1ax	ENSMUSG00000067194
frat1	ENSMUSG00000067199
h2-m9	ENSMUSG00000067201
h2-k2	ENSMUSG00000067203
lrrc66	ENSMUSG00000067206
h2-t23	ENSMUSG00000067212
usp51	ENSMUSG00000067215
nipal1	ENSMUSG00000067219
cnga1	ENSMUSG00000067220
gm3695	ENSMUSG00000067224
cyp2c54	ENSMUSG00000067225
cyp2c66	ENSMUSG00000067229
cyp2c65	ENSMUSG00000067231
h2-q10	ENSMUSG00000067235
lgi1	ENSMUSG00000067242
foxd3	ENSMUSG00000067261
vmn1r239-ps	ENSMUSG00000067262
rplp0	ENSMUSG00000067274
capn6	ENSMUSG00000067276
ppp1r3c	ENSMUSG00000067279
gm16223	ENSMUSG00000067285
rps28	ENSMUSG00000067288
gm10203	ENSMUSG00000067292
ifit1bl2	ENSMUSG00000067297
crygd	ENSMUSG00000067299
gm7931	ENSMUSG00000067321
gm10205	ENSMUSG00000067331
bmpr2	ENSMUSG00000067336
tuba3b	ENSMUSG00000067338
h2-eb2	ENSMUSG00000067341
rps25-ps1	ENSMUSG00000067344
rps15a-ps2	ENSMUSG00000067351
gm14149	ENSMUSG00000067352
b430203g13rik	ENSMUSG00000067356
pramel3	ENSMUSG00000067360
tmem128	ENSMUSG00000067365
lyar	ENSMUSG00000067367
trmt2b	ENSMUSG00000067369
b3galt4	ENSMUSG00000067370
tspan6	ENSMUSG00000067377
gm17080	ENSMUSG00000067389
trim43c	ENSMUSG00000067399
zfp563	ENSMUSG00000067424
zfp763	ENSMUSG00000067430
hmx1	ENSMUSG00000067438
h2afb1	ENSMUSG00000067441
hist1h4j	ENSMUSG00000067455
olfr1456-ps1	ENSMUSG00000067482
olfr1436	ENSMUSG00000067513
olfr262	ENSMUSG00000067519
olfr76	ENSMUSG00000067522
olfr1428	ENSMUSG00000067524
olfr1427	ENSMUSG00000067525
olfr1425	ENSMUSG00000067526
olfr1424	ENSMUSG00000067528
olfr1423	ENSMUSG00000067529
a630073d07rik	ENSMUSG00000067541
prb1	ENSMUSG00000067543
olfr1419	ENSMUSG00000067545
gm7666	ENSMUSG00000067547
gm10212	ENSMUSG00000067555
dmrtc1c2	ENSMUSG00000067561
dmrtc1c1	ENSMUSG00000067562
hdac8	ENSMUSG00000067567
ms4a15	ENSMUSG00000067571
rpl35a-ps3	ENSMUSG00000067575
a430093f15rik	ENSMUSG00000067577
cbln4	ENSMUSG00000067578
s1pr3	ENSMUSG00000067586
klra3	ENSMUSG00000067591
krt77	ENSMUSG00000067594
krt74	ENSMUSG00000067596
dgat2l6	ENSMUSG00000067597
klra7	ENSMUSG00000067599
nms	ENSMUSG00000067604
pcna-ps2	ENSMUSG00000067608
klri1	ENSMUSG00000067610
krt83	ENSMUSG00000067613
krt86	ENSMUSG00000067614
krt81	ENSMUSG00000067615
klk11	ENSMUSG00000067616
gm10217	ENSMUSG00000067627
syngap1	ENSMUSG00000067629
adgrf3	ENSMUSG00000067642
mageb18	ENSMUSG00000067649
ankrd23	ENSMUSG00000067653
slc22a27	ENSMUSG00000067656
obp1b	ENSMUSG00000067679
obp1a	ENSMUSG00000067684
gm10220	ENSMUSG00000067698
gm5862	ENSMUSG00000067700
tuba3a	ENSMUSG00000067702
wfdc13	ENSMUSG00000067704
prkag1	ENSMUSG00000067713
lpar5	ENSMUSG00000067714
gm7275	ENSMUSG00000067716
gm10221	ENSMUSG00000067719
bc003965	ENSMUSG00000067722
gbx1	ENSMUSG00000067724
gm10222	ENSMUSG00000067736
gm14243	ENSMUSG00000067745
khdc1a	ENSMUSG00000067750
xlr5c	ENSMUSG00000067764
clec4b2	ENSMUSG00000067767
xlr4b	ENSMUSG00000067768
gm14685	ENSMUSG00000067771
defb41	ENSMUSG00000067773
pi15	ENSMUSG00000067780
nnat	ENSMUSG00000067786
blcap	ENSMUSG00000067787
4930444p10rik	ENSMUSG00000067795
xkr9	ENSMUSG00000067813
myl9	ENSMUSG00000067818
pex26	ENSMUSG00000067825
gm14661	ENSMUSG00000067835
romo1	ENSMUSG00000067847
4933402n22rik	ENSMUSG00000067848
arfgef1	ENSMUSG00000067851
speer3	ENSMUSG00000067855
zic3	ENSMUSG00000067860
tcea1-ps1	ENSMUSG00000067869
rpl31-ps8	ENSMUSG00000067870
ccdc87	ENSMUSG00000067872
htatsf1	ENSMUSG00000067873
map7d3	ENSMUSG00000067878
3110035e14rik	ENSMUSG00000067879
casp16-ps	ENSMUSG00000067882
sptbn2	ENSMUSG00000067889
slxl1	ENSMUSG00000067909
zfp991	ENSMUSG00000067916
rex2	ENSMUSG00000067919
rtl8b	ENSMUSG00000067924
rtl8a	ENSMUSG00000067925
zfp760	ENSMUSG00000067928
gm10226	ENSMUSG00000067929
zfp948	ENSMUSG00000067931
gm7168	ENSMUSG00000067941
zfp160	ENSMUSG00000067942
vmn1r-ps144	ENSMUSG00000067949
vmn1r227	ENSMUSG00000067951
olfr1321	ENSMUSG00000067971
gm6994	ENSMUSG00000067973
gtf2f2	ENSMUSG00000067995
bpifb9b	ENSMUSG00000067996
bpifb9a	ENSMUSG00000067998
bpifb3	ENSMUSG00000068008
bpifb6	ENSMUSG00000068009
mkrn2os	ENSMUSG00000068011
gm14648	ENSMUSG00000068014
lrch1	ENSMUSG00000068015
afdn	ENSMUSG00000068036
mas1	ENSMUSG00000068037
tcp1	ENSMUSG00000068039
tm9sf4	ENSMUSG00000068040
rhox9	ENSMUSG00000068048
gm14164	ENSMUSG00000068062
1110057p08rik	ENSMUSG00000068067
gm7735	ENSMUSG00000068068
gm6358	ENSMUSG00000068071
1110025l11rik	ENSMUSG00000068073
gm10228	ENSMUSG00000068074
gm10229	ENSMUSG00000068075
2310034c09rik	ENSMUSG00000068078
tcf15	ENSMUSG00000068079
grxcr1	ENSMUSG00000068082
cyp2d40	ENSMUSG00000068083
cyp2d11	ENSMUSG00000068085
cyp2d9	ENSMUSG00000068086
1500009c09rik	ENSMUSG00000068099
cenpm	ENSMUSG00000068101
tnfrsf13c	ENSMUSG00000068105
gm4907	ENSMUSG00000068113
ccdc134	ENSMUSG00000068114
ninl	ENSMUSG00000068115
mei1	ENSMUSG00000068117
gm10231	ENSMUSG00000068120
agtr2	ENSMUSG00000068122
cst7	ENSMUSG00000068129
zfp442	ENSMUSG00000068130
zfp120	ENSMUSG00000068134
gm10232	ENSMUSG00000068141
tex13c3	ENSMUSG00000068149
a230006k03rik	ENSMUSG00000068151
insm1	ENSMUSG00000068154
gm10233	ENSMUSG00000068165
csnka2ip	ENSMUSG00000068167
btg1-ps1	ENSMUSG00000068173
ay512915	ENSMUSG00000068180
gm10234	ENSMUSG00000068181
olfr203	ENSMUSG00000068182
ndufaf2	ENSMUSG00000068184
col8a1	ENSMUSG00000068196
gm5931	ENSMUSG00000068200
macrod2	ENSMUSG00000068205
pick1	ENSMUSG00000068206
ssxb9	ENSMUSG00000068218
ssxb10	ENSMUSG00000068219
lgals1	ENSMUSG00000068220
gm6723	ENSMUSG00000068226
il2rb	ENSMUSG00000068227
vmn1r43	ENSMUSG00000068231
vmn1r42	ENSMUSG00000068232
vmn1r44	ENSMUSG00000068234
gm11808	ENSMUSG00000068240
gm7079	ENSMUSG00000068243
phf11d	ENSMUSG00000068245
apol9b	ENSMUSG00000068246
amn1	ENSMUSG00000068250
apol7b	ENSMUSG00000068252
olfr461	ENSMUSG00000068259
gm5879	ENSMUSG00000068262
efcc1	ENSMUSG00000068263
ap5s1	ENSMUSG00000068264
cenpb	ENSMUSG00000068267
shroom4	ENSMUSG00000068270
usf3	ENSMUSG00000068284
cma2	ENSMUSG00000068289
ddrgk1	ENSMUSG00000068290
nat8f4	ENSMUSG00000068299
noto	ENSMUSG00000068302
spr-ps1	ENSMUSG00000068303
gm6899	ENSMUSG00000068314
slc4a5	ENSMUSG00000068323
gm10029	ENSMUSG00000068324
tlx2	ENSMUSG00000068327
aup1	ENSMUSG00000068328
htra2	ENSMUSG00000068329
dok1	ENSMUSG00000068335
reg3d	ENSMUSG00000068341
gm10238	ENSMUSG00000068348
gml	ENSMUSG00000068349
d430041d05rik	ENSMUSG00000068373
chrac1	ENSMUSG00000068391
rnase13	ENSMUSG00000068392
cep152	ENSMUSG00000068394
rpl34-ps1	ENSMUSG00000068396
gm10240	ENSMUSG00000068397
gm7247	ENSMUSG00000068399
rnase12	ENSMUSG00000068407
pnp2	ENSMUSG00000068417
gmnc	ENSMUSG00000068428
olfr742	ENSMUSG00000068431
olfr725	ENSMUSG00000068437
duox2	ENSMUSG00000068452
uty	ENSMUSG00000068457
b630019a10rik	ENSMUSG00000068463
gm5518	ENSMUSG00000068466
mfap1a	ENSMUSG00000068479
gm7551	ENSMUSG00000068480
gm4943	ENSMUSG00000068487
gm5800	ENSMUSG00000068506
aard	ENSMUSG00000068522
gng5	ENSMUSG00000068523
olfr169	ENSMUSG00000068535
doxl2	ENSMUSG00000068536
gm10242	ENSMUSG00000068537
clca4a	ENSMUSG00000068547
zfp467	ENSMUSG00000068551
myadm	ENSMUSG00000068566
olfr458	ENSMUSG00000068574
rpl7a-ps3	ENSMUSG00000068579
zfyve19	ENSMUSG00000068580
mgam	ENSMUSG00000068587
gml2	ENSMUSG00000068600
gm10244	ENSMUSG00000068601
gm8225	ENSMUSG00000068604
gm4841	ENSMUSG00000068606
actc1	ENSMUSG00000068614
gjd2	ENSMUSG00000068615
efcab1	ENSMUSG00000068617
gm6155	ENSMUSG00000068629
gm7676	ENSMUSG00000068631
olfr1278	ENSMUSG00000068647
clec16a	ENSMUSG00000068663
gm10247	ENSMUSG00000068674
gm10248	ENSMUSG00000068680
cd59b	ENSMUSG00000068686
rps19-ps9	ENSMUSG00000068689
gpr88	ENSMUSG00000068696
myoz1	ENSMUSG00000068697
flnc	ENSMUSG00000068699
gm10250	ENSMUSG00000068706
tmem167b	ENSMUSG00000068732
trp53i11	ENSMUSG00000068735
sars	ENSMUSG00000068739
celsr2	ENSMUSG00000068740
cry2	ENSMUSG00000068742
psrc1	ENSMUSG00000068744
mybphl	ENSMUSG00000068745
sort1	ENSMUSG00000068747
ptprz1	ENSMUSG00000068748
psma5	ENSMUSG00000068749
il3ra	ENSMUSG00000068758
gstm6	ENSMUSG00000068762
4930469b13rik	ENSMUSG00000068776
col28a1	ENSMUSG00000068794
rap1a	ENSMUSG00000068798
olfr1259	ENSMUSG00000068806
olfr1189	ENSMUSG00000068808
olfr1188	ENSMUSG00000068809
olfr1187-ps1	ENSMUSG00000068810
olfr1145	ENSMUSG00000068814
olfr1143	ENSMUSG00000068815
olfr152	ENSMUSG00000068816
olfr1140	ENSMUSG00000068817
olfr1132	ENSMUSG00000068818
olfr1131	ENSMUSG00000068819
csde1	ENSMUSG00000068823
olfr1083-ps	ENSMUSG00000068824
hist2h2be	ENSMUSG00000068854
hist2h2ac	ENSMUSG00000068855
sf3b4	ENSMUSG00000068856
sp9	ENSMUSG00000068859
gm128	ENSMUSG00000068860
selenbp1	ENSMUSG00000068874
cgn	ENSMUSG00000068876
selenbp2	ENSMUSG00000068877
gm5773	ENSMUSG00000068879
ssb	ENSMUSG00000068882
lce3f	ENSMUSG00000068885
lce1j	ENSMUSG00000068887
lce1i	ENSMUSG00000068888
lce1e	ENSMUSG00000068889
lce1a2	ENSMUSG00000068890
sprr2a2	ENSMUSG00000068893
clk2	ENSMUSG00000068917
dap3	ENSMUSG00000068921
msto1	ENSMUSG00000068922
syt11	ENSMUSG00000068923
tcl1b3	ENSMUSG00000068940
olfr366	ENSMUSG00000068947
olfr363-ps	ENSMUSG00000068948
olfr338	ENSMUSG00000068950
4930589l23rik	ENSMUSG00000068957
zfp619	ENSMUSG00000068959
zfp114	ENSMUSG00000068962
gm6361	ENSMUSG00000068964
zbtb34	ENSMUSG00000068966
rpl32-ps	ENSMUSG00000068969
vmn2r5	ENSMUSG00000068999
gm5537	ENSMUSG00000069008
gm10254	ENSMUSG00000069011
