,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E135_4_609,4.609,,,,
E34_1_152,,,1.152,,
E68_4_058,,4.058,,,
E68_4_509,,4.509,,,
E121_4_108,,,,4.108,
E23_0_651,,,0.651,,
E49_1_904,,,,,1.904
E92_1_754,,1.754,,,
E92_4_81,,4.81,,,
E49_0_902,,,,,0.902
E91_0_2,,,,0.2,
E126_4_108,,,,4.108,
E28_1_603,,,,1.603,
E109_0_2,,,,0.2,
E147_1_002,,1.002,,,
E31_2_655,,,,,2.655
E96_2_004,2.004,,,,
E55_1_653,,,,1.653,
E87_3_156,3.156,,,,
E16_4_91,,,,4.91,
E120_3_758,3.758,,,,
E46_0_902,0.902,,,,
E28_4_158,,,,4.158,
E71_1_303,,1.303,,,
E103_0_401,,0.401,,,
E62_3_407,,,,,3.407
E78_0_601,,,,0.601,
E8_0_601,,,,0.601,
E113_4_81,4.81,,,,
E57_2_204,,2.204,,,
E35_0_752,,,,,0.752
E75_4_91,,4.91,,,
E7_3_908,3.908,,,,
E5_4_058,,,,4.058,
E128_0_351,,,,0.351,
E65_3_507,3.507,,,,
E6_1_253,1.253,,,,
E17_1_854,,1.854,,,
E3_4_609,,4.609,,,
E123_4_459,4.459,,,,
E95_3_006,,,,3.006,
E6_0_501,0.501,,,,
E142_2_605,2.605,,,,
E109_1_002,,,,1.002,
E71_0_651,,0.651,,,
E55_2_655,,,,2.655,
E96_0_551,0.551,,,,
E144_0_701,,0.701,,,
E123_0_701,0.701,,,,
E59_0_401,,,,0.401,
E15_2_154,,2.154,,,
E15_3_557,,3.557,,,
E31_1_904,,,,,1.904
E75_2_655,,2.655,,,
E119_2_655,,,,,2.655
E80_1_303,,1.303,,,
E88_3_056,,3.056,,,
E0_4_409,,,,4.409,
E17_0_15,,0.15,,,
E71_1_904,,1.904,,,
E57_0_401,,0.401,,,
E58_0_701,,,,0.701,
E139_0_15,0.15,,,,
E98_3_156,,3.156,,,
E43_4_008,,4.008,,,
E123_3_607,3.607,,,,
E73_2_956,,2.956,,,
E67_1_353,1.353,,,,
E120_1_553,1.553,,,,
E133_2_705,,2.705,,,
E149_4_058,4.058,,,,
E0_0_651,,,,0.651,
E58_3_607,,,,3.607,
E125_0_451,0.451,,,,
E59_3_156,,,,3.156,
E115_0_501,0.501,,,,
E91_1_152,,,,1.152,
E118_1_303,,1.303,,,
E133_1_052,,1.052,,,
E130_2_906,2.906,,,,
E102_2_455,,,,2.455,
E13_4_81,,4.81,,,
E17_1_904,,1.904,,,
E140_0_501,0.501,,,,
E100_3_006,,,,3.006,
E57_2_004,,2.004,,,
E56_0_05,0.05,,,,
E66_2_054,2.054,,,,
E136_1_403,1.403,,,,
E92_2_405,,2.405,,,
E76_4_409,,,,4.409,
E54_1_102,1.102,,,,
E40_2_204,,2.204,,,
E35_3_507,,,,,3.507
E105_0_05,,,,0.05,
E124_2_705,,,,,2.705
E21_2_305,,2.305,,,
E50_3_507,,3.507,,,
E8_4_559,,,,4.559,
E75_0_401,,0.401,,,
E42_1_553,,,,1.553,
E60_1_102,,,,1.102,
E52_0_451,,,,0.451,
E128_0_251,,,,0.251,
E70_2_455,,,,2.455,
E131_0_351,,0.351,,,
E30_3_808,,,,3.808,
E113_0_451,0.451,,,,
E110_0_251,,0.251,,,
E122_0_701,,,,0.701,
E39_4_509,,4.509,,,
E123_3_557,3.557,,,,
E2_3_507,3.507,,,,
E87_0_952,0.952,,,,
E129_1_503,,1.503,,,
E15_2_806,,2.806,,,
E63_3_357,3.357,,,,
E134_2_405,,,2.405,,
E12_1_102,,,,1.102,
E87_4_259,4.259,,,,
E1_0_301,0.301,,,,
E129_1_754,,1.754,,,
E60_4_559,,,,4.559,
E71_1_002,,1.002,,,
E33_4_158,,,,4.158,
E94_4_208,,4.208,,,
E129_4_459,,4.459,,,
E142_3_307,3.307,,,,
E76_3_607,,,,3.607,
E68_1_854,,1.854,,,
E47_2_856,,2.856,,,
E118_2_655,,2.655,,,
E9_4_008,,,,4.008,
E94_0_05,,0.05,,,
E145_0_451,,0.451,,,
E10_1_403,1.403,,,,
E54_3_557,3.557,,,,
E44_1_152,,,1.152,,
E96_0_601,0.601,,,,
E129_4_208,,4.208,,,
E85_3_808,,3.808,,,
E46_2_154,2.154,,,,
E52_1_603,,,,1.603,
