,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E42_3_958,,,,3.958,
E116_0_952,,0.952,,,
E90_1_754,1.754,,,,
E67_2_856,2.856,,,,
E47_0_501,,0.501,,,
E92_2_204,,2.204,,,
E23_1_002,,,1.002,,
E9_3_206,,,,3.206,
E112_2_655,2.655,,,,
E38_0_752,,,,,0.752
E5_0_05,,,,0.05,
E103_1_553,,1.553,,,
E17_4_108,,4.108,,,
E103_4_559,,4.559,,,
E75_4_91,,4.91,,,
E13_4_259,,4.259,,,
E100_4_81,,,,4.81,
E145_0_802,,0.802,,,
E56_0_651,0.651,,,,
E146_4_96,,4.96,,,
E37_1_603,1.603,,,,
E139_2_204,2.204,,,,
E29_3_056,,3.056,,,
E121_1_553,,,,1.553,
E4_4_008,,,,4.008,
E50_1_152,,1.152,,,
E136_3_908,3.908,,,,
E49_0_251,,,,,0.251
E29_4_309,,4.309,,,
E142_1_804,1.804,,,,
E65_2_956,2.956,,,,
E12_4_008,,,,4.008,
E50_1_253,,1.253,,,
E54_4_409,4.409,,,,
E68_1_854,,1.854,,,
E62_1_052,,,,,1.052
E21_1_553,,1.553,,,
E141_2_605,,,,2.605,
E114_4_96,,4.96,,,
E63_0_852,0.852,,,,
E148_4_259,,,4.259,,
E142_0_952,0.952,,,,
E144_1_303,,1.303,,,
E95_2_204,,,,2.204,
E117_1_202,1.202,,,,
E123_4_96,4.96,,,,
E95_2_806,,,,2.806,
E137_4_259,,,,4.259,
E146_4_91,,4.91,,,
E29_1_303,,1.303,,,
E9_1_503,,,,1.503,
E126_1_703,,,,1.703,
E115_4_86,4.86,,,,
E55_4_259,,,,4.259,
E19_2_305,2.305,,,,
E45_2_355,,2.355,,,
E21_1_052,,1.052,,,
E90_1_854,1.854,,,,
E123_0_601,0.601,,,,
E52_1_303,,,,1.303,
E1_3_858,3.858,,,,
E24_1_703,,1.703,,,
E97_0_902,,,,0.902,
E47_4_158,,4.158,,,
E92_1_703,,1.703,,,
E62_1_303,,,,,1.303
E132_1_002,,,,1.002,
E48_3_106,,3.106,,,
E1_1_503,1.503,,,,
E23_2_455,,,2.455,,
E73_3_006,,3.006,,,
E45_1_854,,1.854,,,
E22_1_854,,1.854,,,
E19_0_902,0.902,,,,
E8_4_208,,,,4.208,
E144_0_401,,0.401,,,
E42_1_653,,,,1.653,
E134_1_353,,,1.353,,
E35_2_956,,,,,2.956
E98_0_251,,0.251,,,
E98_1_904,,1.904,,,
E106_1_453,,,1.453,,
E122_3_707,,,,3.707,
E79_1_403,,1.403,,,
E131_4_309,,4.309,,,
E49_1_854,,,,,1.854
E14_0_852,,0.852,,,
E85_1_703,,1.703,,,
E104_0_952,,,,0.952,
E37_0_0,0.0,,,,
E146_0_852,,0.852,,,
E140_0_0,0.0,,,,
E120_3_557,3.557,,,,
E118_4_609,,4.609,,,
E99_3_357,,3.357,,,
E14_2_705,,2.705,,,
E36_3_156,3.156,,,,
E133_3_758,,3.758,,,
E109_3_858,,,,3.858,
E72_0_952,0.952,,,,
E123_4_709,4.709,,,,
E134_0_551,,,0.551,,
E116_4_81,,4.81,,,
E118_3_006,,3.006,,,
E63_1_703,1.703,,,,
E90_2_255,2.255,,,,
E26_4_76,,,,4.76,
E33_4_709,,,,4.709,
E37_4_509,4.509,,,,
E72_1_603,1.603,,,,
E96_1_553,1.553,,,,
E112_2_204,2.204,,,,
E39_0_1,,0.1,,,
E56_0_301,0.301,,,,
E147_4_509,,4.509,,,
E144_0_902,,0.902,,,
E74_2_054,,,,2.054,
E1_1_303,1.303,,,,
E1_1_052,1.052,,,,
E24_1_553,,1.553,,,
E116_0_351,,0.351,,,
E112_4_509,4.509,,,,
E112_2_004,2.004,,,,
E52_4_409,,,,4.409,
E127_1_253,,1.253,,,
E1_0_1,0.1,,,,
E21_4_659,,4.659,,,
E3_3_056,,3.056,,,
E114_0_401,,0.401,,,
E27_4_309,4.309,,,,
E17_0_852,,0.852,,,
E68_3_257,,3.257,,,
E99_4_259,,4.259,,,
E73_1_503,,1.503,,,
E2_2_956,2.956,,,,
E69_1_453,,,,1.453,
E124_2_605,,,,,2.605
E92_3_206,,3.206,,,
E14_4_81,,4.81,,,
E94_3_908,,3.908,,,
E131_4_91,,4.91,,,
E57_1_904,,1.904,,,
E146_1_453,,1.453,,,
