Gene1,Gene2
WNT5A,ITSN2
GRIN1,EPS8
SOS1,EPS8
SOS1,PIK3AP1
CTNNB1,FRAT2
APC,FRAT2
KEAP1,LOC102642416
KEAP1,RNF7
KEAP1,LOC102642790
KEAP1,LOC102638621
DDB1,LOC102642416
DDB1,RNF7
DDB1,LOC102642790
DDB1,LOC102638621
FEM1B,LOC102642416
FEM1B,RNF7
FEM1B,LOC102642790
FEM1B,LOC102638621
RNF4,LOC102642416
RNF4,RNF7
RNF4,LOC102642790
RNF4,LOC102638621
RNF19A,LOC102642416
RNF19A,RNF7
RNF19A,LOC102642790
RNF19A,LOC102638621
RNF6,LOC102642416
RNF6,RNF7
RNF6,LOC102642790
RNF6,LOC102638621
ASB1,LOC102642416
ASB1,RNF7
ASB1,LOC102642790
ASB1,LOC102638621
COPS5,LOC102642416
COPS5,RNF7
COPS5,LOC102642790
COPS5,LOC102638621
ASB4,LOC102642416
ASB4,RNF7
ASB4,LOC102642790
ASB4,LOC102638621
RLIM,LOC102642416
RLIM,RNF7
RLIM,LOC102642790
RLIM,LOC102638621
COPS2,LOC102642416
COPS2,RNF7
COPS2,LOC102642790
COPS2,LOC102638621
SMURF1,LOC102642416
SMURF1,RNF7
SMURF1,LOC102642790
SMURF1,LOC102638621
ASB12,LOC102642416
ASB12,RNF7
ASB12,LOC102642790
ASB12,LOC102638621
TRIM21,LOC102642416
TRIM21,RNF7
TRIM21,LOC102642790
TRIM21,LOC102638621
ASB9,LOC102642416
ASB9,RNF7
ASB9,LOC102642790
ASB9,LOC102638621
TRIM32,LOC102642416
TRIM32,RNF7
TRIM32,LOC102642790
TRIM32,LOC102638621
ASB3,LOC102642416
ASB3,RNF7
ASB3,LOC102642790
ASB3,LOC102638621
ZBTB16,LOC102642416
ZBTB16,RNF7
ZBTB16,LOC102642790
ZBTB16,LOC102638621
TCEB2,LOC102642416
TCEB2,RNF7
TCEB2,LOC102642790
TCEB2,LOC102638621
ASB6,LOC102642416
ASB6,RNF7
ASB6,LOC102642790
ASB6,LOC102638621
SMURF2,LOC102642416
SMURF2,RNF7
SMURF2,LOC102642790
SMURF2,LOC102638621
TCEB1,LOC102642416
TCEB1,RNF7
TCEB1,LOC102642790
TCEB1,LOC102638621
UBE2K,LOC102642416
UBE2K,RNF7
UBE2K,LOC102642790
UBE2K,LOC102638621
LMO7,LOC102642416
LMO7,RNF7
LMO7,LOC102642790
LMO7,LOC102638621
VHL,LOC102642416
VHL,RNF7
VHL,LOC102642790
VHL,LOC102638621
RNF14,LOC102642416
RNF14,RNF7
RNF14,LOC102642790
RNF14,LOC102638621
WWP1,LOC102642416
WWP1,RNF7
WWP1,LOC102642790
WWP1,LOC102638621
RBCK1,LOC102642416
RBCK1,RNF7
RBCK1,LOC102642790
RBCK1,LOC102638621
ASB15,LOC102642416
ASB15,RNF7
ASB15,LOC102642790
ASB15,LOC102638621
NFIB,NF1
NF1,NFIB
ZDHHC16,PGP
NR1D1,MBLAC1
NR1H3,FASN
CDC5L,FASN
USF1,FASN
SREBF1,FASN
PPARG,FASN
MLXIPL,FASN
SREBF2,FASN
TAF7,ENY2
TAF6L,ENY2
TAF10,ENY2
TAF6,ENY2
TRRAP,ENY2
POLR2F,ENY2
TAF5,ENY2
TAF12,ENY2
TADA3,ENY2
TAF5L,ENY2
TAF9,ENY2
DMP1,PDIA6
BMP4,PDIA6
MEN1,PDIA6
CSF1,PDIA6
CDC5L,SUGT1
ZFP764,TRIM28
TRIM28,ZFP764
TRP53,SETD8
HIST1H2BB,SETD8
NR5A2,CYP8B1
NR1I2,CYP8B1
NR1H4,CYP8B1
NR0B2,CYP8B1
HNF4A,CYP8B1
TRIM28,ZFP691
SOX2,FUT4
NANOG,FUT4
KLF4,FUT4
POU5F1,FUT4
POLR2C,MRPS7
POLR2B,MRPS7
POLR1C,MRPS7
POLR1B,MRPS7
POLR2F,MRPS7
HNRNPAB,MRPS7
PDCD11,MRPS7
POLR3B,MRPS7
DNMT1,1700024P04RIK
HDAC2,1700024P04RIK
SIN3A,1700024P04RIK
POLR2C,1700024P04RIK
RBBP4,1700024P04RIK
DNMT3B,1700024P04RIK
CREBBP,1700024P04RIK
RBBP7,1700024P04RIK
PKNOX1,1700024P04RIK
POLR2B,1700024P04RIK
HDAC1,1700024P04RIK
HIST1H2BB,1700024P04RIK
RXRA,1700024P04RIK
POLR1C,1700024P04RIK
MEIS1,1700024P04RIK
POLR2D,1700024P04RIK
POLR2F,1700024P04RIK
EZH2,1700024P04RIK
DNMT3L,1700024P04RIK
RARA,1700024P04RIK
RARB,1700024P04RIK
EGR2,1700024P04RIK
HDAC3,1700024P04RIK
BRCA1,1700024P04RIK
POLR2A,1700024P04RIK
ASH2L,1700024P04RIK
MAFB,1700024P04RIK
HOXB1,1700024P04RIK
EP300,1700024P04RIK
RARG,1700024P04RIK
PCGF2,1700024P04RIK
SMARCA5,1700024P04RIK
NCOA3,1700024P04RIK
EED,1700024P04RIK
PAX6,1700024P04RIK
SAP18,1700024P04RIK
SUZ12,1700024P04RIK
HIST1H2BH,1700024P04RIK
NCOA6,1700024P04RIK
HIST3H2BA,1700024P04RIK
DNMT3A,1700024P04RIK
YY1,1700024P04RIK
POLR2J,1700024P04RIK
POLR2G,1700024P04RIK
POLR2E,1700024P04RIK
POLR2H,1700024P04RIK
SAP30,1700024P04RIK
POLR2K,1700024P04RIK
JUN,1700024P04RIK
PBX1,1700024P04RIK
CBX3,1700024P04RIK
HIST1H2BP,1700024P04RIK
POLR2I,1700024P04RIK
NCOR1,1700024P04RIK
HIST1H1E,TNP2
TCF3,TNP2
MPHOSPH8,TNP2
IRF4,TNP2
NR1H4,NR5A2
NR5A2,NR1H4
NR1H4,NCOA1
NCOA1,NR1H4
NR1H4,FABP1
NR1H4,ALB
NR1H4,FETUB
NR1H4,NR0B2
NR0B2,NR1H4
NR1H4,PPARGC1A
PPARGC1A,NR1H4
NR1H4,GPBAR1
NR1H4,ABCG5
NR1H4,APOB
NR1H4,NCOR2
NCOR2,NR1H4
NR1H4,FABP6
NR1H4,SMARCA4
SMARCA4,NR1H4
NR1H4,SREBF1
SREBF1,NR1H4
NR1H4,SLC10A2
NR1H4,GC
NR1H4,CYP7A1
NR1H4,APOA4
NR1H4,NCOA2
NCOA2,NR1H4
NR1H4,MED1
MED1,NR1H4
NR1H4,SLC2A2
NR1H4,GBA2
NR1H4,RXRA
RXRA,NR1H4
NR1H4,SUMO1
NR1H4,LOC102641751
NR1H4,UBE2I
NR1H4,ABCG8
NR1H4,ABCB11
NR1H4,SLC51B
NR1H4,SLC10A1
NR1H4,SLC51A
NR1H4,ABCC2
NR1H4,FGF15
NR1H4,SIRT1
SIRT1,NR1H4
NR1H4,CYP8B1
NR1H4,NCOR1
NCOR1,NR1H4
NFATC4,PPP3CA
TOX4,PPP3CA
NFATC1,PPP3CA
NFATC2,PPP3CA
NFATC3,PPP3CA
MMS19,RTEL1
NOTCH1,POFUT1
BARHL1,POU4F3
POU4F3,BARHL1
BARHL1,ATOH1
ATOH1,BARHL1
ANKRD1,SYNPO2L
TCF21,AR
AR,TCF21
TCF21,WT1
WT1,TCF21
TCF21,TBX18
TBX18,TCF21
SLC39A11,SLC30A10
FOXL2,CYP19A1
FOXL2,ESR1
ESR1,FOXL2
FOXL2,BMP15
FOXL2,GDF9
FOXL2,WT1
WT1,FOXL2
FOXL2,RSPO1
FOXL2,GNRHR
FOXL2,SRY
SRY,FOXL2
FOXL2,WNT4
FOXL2,DMRT2
DMRT2,FOXL2
FOXL2,FST
FOXL2,SOX8
SOX8,FOXL2
FOXL2,PIAS1
PIAS1,FOXL2
FOXL2,CYP26B1
FOXL2,NR0B1
NR0B1,FOXL2
FOXL2,SOX9
SOX9,FOXL2
FOXL2,SMAD3
SMAD3,FOXL2
FOXL2,SUMO1
FOXL2,NR5A1
NR5A1,FOXL2
FOXL2,LOC102641751
FOXL2,UBE2I
FOXL2,GNRH1
GNRH1,FOXL2
FOXL2,AMH
FOXL2,ESR2
ESR2,FOXL2
FOXL2,DMRT1
DMRT1,FOXL2
FOXL2,DDX20
DDX20,FOXL2
EMX2,RELN
EMX2,IRX6
IRX6,EMX2
EMX2,FOXG1
FOXG1,EMX2
EMX2,CBLN2
TNF,IL1F9
PRL,PRL2C1
FUBP3,FUBP1
FUBP3,KHDRBS3
FUBP3,KHDRBS2
FUBP3,PUF60
FUBP3,NQO1
HIC1,TRP53
TRP53,HIC1
HIC1,PIAS1
PIAS1,HIC1
HIC1,SUMO1
HIC1,LOC102641751
HIC1,UBE2I
HIC1,PIAS2
PIAS2,HIC1
HIC1,SIRT1
SIRT1,HIC1
MMP9,CXCR4
TNF,CXCR4
TRP53,CXCR4
AKT1,CXCR4
HGF,CXCR4
STAT3,CXCR4
MAPK14,CXCR4
CCND1,CXCR4
EPO,CXCR4
FOXA2,CXCR4
BRPF3,MEAF6
TRP53,MEAF6
HDAC2,MEAF6
RBBP4,MEAF6
ING1,MEAF6
BRD7,MEAF6
KAT5,MEAF6
KAT2B,MEAF6
RBBP7,MEAF6
GATAD2A,MEAF6
BRPF1,MEAF6
AKT1,MEAF6
HDAC1,MEAF6
DMAP1,MEAF6
EPC1,MEAF6
MBD3,MEAF6
DR1,MEAF6
GATAD2B,MEAF6
ING3,MEAF6
RUVBL1,MEAF6
RUVBL2,MEAF6
TRRAP,MEAF6
MTA2,MEAF6
EP400,MEAF6
ING4,MEAF6
CHD4,MEAF6
TADA3,MEAF6
ZZZ3,MEAF6
EP300,MEAF6
PML,MEAF6
JAZF1,MEAF6
YEATS2,MEAF6
YEATS4,MEAF6
ZFP384,CCDC64
WNT5A,FZD9
WNT1,FZD9
GRIN1,ABHD12
CDC5L,ZFP526
TRIM28,ZFP282
ZFP398,ZFP282
GCGR,ADRA1A
GNRH1,ADRA1A
EDN1,ADRA1A
SUFU,ZFP629
ZFP384,EXOC3L
ZBTB16,FBXW13
KEAP1,FBXW13
RNF14,FBXW13
SMURF1,FBXW13
TCEB2,FBXW13
WWP1,FBXW13
ASB6,FBXW13
FEM1B,FBXW13
ASB12,FBXW13
RNF4,FBXW13
TRIM21,FBXW13
RNF19A,FBXW13
RNF6,FBXW13
SMURF2,FBXW13
ASB1,FBXW13
ASB9,FBXW13
TCEB1,FBXW13
TRIM32,FBXW13
COPS5,FBXW13
UBE2K,FBXW13
ASB4,FBXW13
LMO7,FBXW13
RLIM,FBXW13
VHL,FBXW13
RBCK1,FBXW13
COPS2,FBXW13
ASB3,FBXW13
ASB15,FBXW13
WNT5A,GNAT2
IL10,CD200R1
IL4,CD200R1
TRIM28,ZFP457
HGF,ITGA2
ESR1,ERBB2
MYC,ERBB2
TRP53,ERBB2
FOXA1,ERBB2
HGF,ERBB2
STAT5A,ERBB2
STAT3,ERBB2
CTNNB1,ERBB2
JUN,ERBB2
CCND1,ERBB2
SOS1,ERBB2
AR,ERBB2
SNAI2,ERBB2
PGR,ERBB2
GABPB1,ERBB2
BRCA1,ERBB2
NOTCH1,ERBB2
MAPK8,ERBB2
STAT1,ERBB2
WNT1,ERBB2
CSF1,ERBB2
MAFG,NFE2L2
NFE2L2,MAFG
MAFG,NFE2L1
NFE2L1,MAFG
MAFG,NFE2
NFE2,MAFG
MAFG,NFE2L3
NFE2L3,MAFG
MAFG,BACH1
BACH1,MAFG
COPS5,STON2
DAB2,STON2
GTF2A1,STON2
BIN1,STON2
COPS2,STON2
SYT1,STON2
WNT5A,STON2
IL10,CHIL3
IL4,CHIL3
STAT6,CHIL3
TRIM28,ZFP583
WT1,BASP1
TRP53,USP42
MMP9,LCN2
TNF,LCN2
IL17A,LCN2
EDN1,LPAR4
GCGR,LPAR4
GNRH1,LPAR4
ZBTB16,FBXO44
KEAP1,FBXO44
TCEB2,FBXO44
ASB6,FBXO44
FEM1B,FBXO44
RNF4,FBXO44
RNF19A,FBXO44
RNF6,FBXO44
SMURF2,FBXO44
ASB1,FBXO44
TCEB1,FBXO44
COPS5,FBXO44
UBE2K,FBXO44
ASB4,FBXO44
LMO7,FBXO44
RLIM,FBXO44
VHL,FBXO44
COPS2,FBXO44
RNF14,FBXO44
SMURF1,FBXO44
WWP1,FBXO44
ASB12,FBXO44
TRIM21,FBXO44
ASB9,FBXO44
TRIM32,FBXO44
RBCK1,FBXO44
ASB3,FBXO44
ASB15,FBXO44
TMF1,GCC2
NEUROG3,RFX6
NEUROG3,PPY
NEUROG3,SLC2A2
NEUROG3,CPA1
NEUROG3,ISL1
ISL1,NEUROG3
NEUROG3,SOX9
SOX9,NEUROG3
NEUROG3,INSM1
INSM1,NEUROG3
NEUROG3,INS2
NEUROG3,GAST
NEUROG3,NKX6-1
NKX6-1,NEUROG3
NEUROG3,ONECUT1
ONECUT1,NEUROG3
NEUROG3,FOXA2
FOXA2,NEUROG3
NEUROG3,SST
NEUROG3,INS1
NEUROG3,CHGA
NEUROG3,PAX4
PAX4,NEUROG3
NEUROG3,PAX6
PAX6,NEUROG3
NEUROG3,NKX6-2
NKX6-2,NEUROG3
NEUROG3,HES1
HES1,NEUROG3
NEUROG3,NKX2-2
NKX2-2,NEUROG3
NEUROG3,PDX1
PDX1,NEUROG3
NEUROG3,GHRL
NEUROG3,ASCL1
ASCL1,NEUROG3
NEUROG3,GCG
NCOR2,GPS2
HIST1H2BB,GPS2
TBL1X,GPS2
HDAC3,GPS2
NCOR1,GPS2
PA2G4,HEATR1
POLR1A,HEATR1
POLR1B,HEATR1
POLR3A,HEATR1
DDX54,HEATR1
POLR1E,HEATR1
MYBBP1A,HEATR1
CEBPZ,HEATR1
PWP1,HEATR1
POLR3C,HEATR1
PDCD11,HEATR1
AATF,HEATR1
POLR3B,HEATR1
MED1,TGS1
SIN3A,TGS1
CREBBP,TGS1
NCOA1,TGS1
RXRA,TGS1
TBL1X,TGS1
SNRPB,TGS1
HDAC3,TGS1
SIN3B,TGS1
SNRPD1,TGS1
NCOR2,TGS1
PPARA,TGS1
NCOA6,TGS1
SMARCD3,TGS1
NCOA2,TGS1
DDX20,TGS1
NCOR1,TGS1
TOPORS,IKBKE
TNF,IKBKE
IKBKG,IKBKE
TNFAIP3,IKBKE
IRF7,IKBKE
TLR4,IKBKE
STAT1,IKBKE
IRF3,IKBKE
BUB3,ZFP207
AKT1,HSPB3
TRP53BP1,NUDT16L1
HNF1A,CLDN2
MAFA,PAX4
PAX4,MAFA
MAFA,NEUROD1
NEUROD1,MAFA
MAFA,PDX1
PDX1,MAFA
CDC5L,4933408B17RIK
RBBP4,HJURP
RBBP4,A730008H23RIK
RBBP7,HJURP
RBBP7,A730008H23RIK
HIST1H2BB,HJURP
HIST1H2BB,A730008H23RIK
RUVBL1,HJURP
RUVBL1,A730008H23RIK
CENPK,HJURP
CENPK,A730008H23RIK
RSF1,HJURP
RSF1,A730008H23RIK
PTTG1,HJURP
PTTG1,A730008H23RIK
ESPL1,HJURP
ESPL1,A730008H23RIK
FOXM1,HJURP
FOXM1,A730008H23RIK
MIS18BP1,HJURP
MIS18BP1,A730008H23RIK
SMARCA5,HJURP
SMARCA5,A730008H23RIK
ERCC2,NELFE
ERCC2,TAF7
TAF7,ERCC2
ERCC2,DDB1
DDB1,ERCC2
ERCC2,GTF2H2
GTF2H2,ERCC2
ERCC2,RTF1
ERCC2,POLR2C
POLR2C,ERCC2
ERCC2,TAF10
TAF10,ERCC2
ERCC2,POLD3
ERCC2,TAF2
ERCC2,TAF6
TAF6,ERCC2
ERCC2,TWISTNB
ERCC2,POLD2
ERCC2,COPS3
ERCC2,POLR1A
POLR1A,ERCC2
ERCC2,POLE
ERCC2,UBC
ERCC2,USP7
ERCC2,ERCC3
ERCC3,ERCC2
ERCC2,CTR9
CTR9,ERCC2
ERCC2,PPP1R13L
ERCC2,PAF1
ERCC2,COPS6
ERCC2,NELFA
ERCC2,NCBP1
ERCC2,POLR2D
POLR2D,ERCC2
ERCC2,POLR2F
POLR2F,ERCC2
ERCC2,COPS7A
ERCC2,CCNT2
ERCC2,POLR1E
POLR1E,ERCC2
ERCC2,TAF1B
TAF1B,ERCC2
ERCC2,TAF12
TAF12,ERCC2
ERCC2,TCEA1
TCEA1,ERCC2
ERCC2,TAF1A
TAF1A,ERCC2
ERCC2,TCEB3
TCEB3,ERCC2
ERCC2,WDR61
ERCC2,CUL4B
ERCC2,POLR2A
POLR2A,ERCC2
ERCC2,POLK
ERCC2,RFC4
ERCC2,EP300
EP300,ERCC2
ERCC2,CDK1
ERCC2,TBPL2
ERCC2,PPIE
ERCC2,COPS7B
ERCC2,CCNK
ERCC2,TAF11
TAF11,ERCC2
ERCC2,AK6
ERCC2,TAF9
TAF9,ERCC2
ERCC2,POLR2L
ERCC2,XAB2
XAB2,ERCC2
ERCC2,CD3EAP
ERCC2,ISY1
ERCC2,TAF1
TAF1,ERCC2
ERCC2,TCEB2
TCEB2,ERCC2
ERCC2,RPA1
ERCC2,UVSSA
ERCC2,GTF2H3
GTF2H3,ERCC2
ERCC2,CCNT1
ERCC2,RAD23B
ERCC2,XRCC1
ERCC2,PARP2
ERCC2,NCBP2
ERCC2,EAF1
ERCC2,COPS4
ERCC2,POLE4
ERCC2,LOC102641809
ERCC2,HMGN1
ERCC2,CIAO1
ERCC2,ERCC4
ERCC2,ERCC6
ERCC6,ERCC2
ERCC2,LIG1
ERCC2,PIAS1
PIAS1,ERCC2
ERCC2,ZFP830
ERCC2,TAF15
TAF15,ERCC2
ERCC2,FAM96B
ERCC2,4933416C03RIK
ERCC2,SSRP1
SSRP1,ERCC2
ERCC2,POLE2
ERCC2,PCNA
ERCC2,CDK12
ERCC2,RFC3
ERCC2,LEO1
ERCC2,ERCC5
ERCC2,POLR2E
POLR2E,ERCC2
ERCC2,PTRF
PTRF,ERCC2
ERCC2,ZNRD1
ZNRD1,ERCC2
ERCC2,GTF2E2
GTF2E2,ERCC2
ERCC2,LOC102641086
ERCC2,LOC100862456
ERCC2,POLR2K
POLR2K,ERCC2
ERCC2,XRCC3
XRCC3,ERCC2
ERCC2,CCNH
ERCC2,CTDP1
CTDP1,ERCC2
ERCC2,GTF2B
GTF2B,ERCC2
ERCC2,RFC5
ERCC2,SUMO3
ERCC2,BRD4
ERCC2,AFF4
AFF4,ERCC2
ERCC2,SUPT16
ERCC2,FANCM
ERCC2,MMS19
MMS19,ERCC2
ERCC2,GM8430
ERCC2,RPS27A
ERCC2,PIAS3
PIAS3,ERCC2
ERCC2,GTF2H4
GTF2H4,ERCC2
ERCC2,TAF4A
TAF4A,ERCC2
ERCC2,GTF2F2
GTF2F2,ERCC2
ERCC2,CHD1L
ERCC2,TAF1D
ERCC2,ERCC1
ERCC2,POLR2B
POLR2B,ERCC2
ERCC2,COPS5
COPS5,ERCC2
ERCC2,AQR
ERCC2,SUPT5
ERCC2,TAF1C
TAF1C,ERCC2
ERCC2,RNGTT
ERCC2,POLR1C
POLR1C,ERCC2
ERCC2,TAF8
ERCC2,COPS2
COPS2,ERCC2
ERCC2,GM3258
ERCC2,SUPT4A
ERCC2,GPS1
ERCC2,PSMC5
ERCC2,COPS8
ERCC2,POLR1B
POLR1B,ERCC2
ERCC2,TAF13
TAF13,ERCC2
ERCC2,TAF4B
TAF4B,ERCC2
ERCC2,CETN2
ERCC2,MNAT1
ERCC2,UBTF
UBTF,ERCC2
ERCC2,LOC102642697
ERCC2,GTF2A2
GTF2A2,ERCC2
ERCC2,RAD52
ERCC2,SUMO1
ERCC2,RFC2
ERCC2,XPA
ERCC2,ERCC8
ERCC8,ERCC2
ERCC2,UBXN7
ERCC2,GTF2H1
GTF2H1,ERCC2
ERCC2,TAF7L
ERCC2,GTF2E1
GTF2E1,ERCC2
ERCC2,LOC102641751
ERCC2,UBE2I
ERCC2,WRN
ERCC2,GTF2F1
GTF2F1,ERCC2
ERCC2,TBP
TBP,ERCC2
ERCC2,CDK9
ERCC2,CDC73
ERCC2,IWS1
ERCC2,RFC1
RFC1,ERCC2
ERCC2,EAF2
ERCC2,ELL
ELL,ERCC2
ERCC2,SLC25A5
ERCC2,SUPT6
ERCC2,RRN3
ERCC2,RBX1
ERCC2,GM9840
ERCC2,TCEB1
TCEB1,ERCC2
ERCC2,LOC102642819
ERCC2,GTF2A1
GTF2A1,ERCC2
ERCC2,CDK7
ERCC2,POLD1
ERCC2,DDB2
DDB2,ERCC2
ERCC2,TAF3
ERCC2,RPA2
ERCC2,TTF1
TTF1,ERCC2
ERCC2,POLE3
ERCC2,RAD23A
ERCC2,PARP1
PARP1,ERCC2
ERCC2,TCEA2
ERCC2,XPC
XPC,ERCC2
ERCC2,MLLT1
MLLT1,ERCC2
ERCC2,POLR2J
POLR2J,ERCC2
ERCC2,MLLT3
MLLT3,ERCC2
ERCC2,TAF5
TAF5,ERCC2
ERCC2,GTF2H5
ERCC2,CDK20
ERCC2,POLR2G
POLR2G,ERCC2
ERCC2,LOC102640226
ERCC2,POLR2H
POLR2H,ERCC2
ERCC2,TAF9B
ERCC2,CHEK1
ERCC2,CUL4A
ERCC2,RPA3
ERCC2,LIG3
ERCC2,POLR2I
POLR2I,ERCC2
ERCC2,RNMT
ERCC2,PRPF19
ARID1B,DPF1
BRD7,DPF1
SMARCE1,DPF1
SMARCB1,DPF1
PBRM1,DPF1
SMARCC2,DPF1
SMARCA2,DPF1
PHF10,DPF1
SMARCA4,DPF1
SMARCC1,DPF1
SMARCD3,DPF1
SS18L1,DPF1
ARID1A,DPF1
SMARCD2,DPF1
SMARCD1,DPF1
PRDM14,DND1
MED26,FAM120B
NCOA3,FAM120B
MED1,FAM120B
MED13,FAM120B
THRAP3,FAM120B
MED20,FAM120B
CREBBP,FAM120B
NCOR2,FAM120B
MED6,FAM120B
MED14,FAM120B
NCOA1,FAM120B
MED8,FAM120B
MED21,FAM120B
MED31,FAM120B
RXRA,FAM120B
MED16,FAM120B
MED23,FAM120B
MED17,FAM120B
MED15,FAM120B
MED30,FAM120B
PPARGC1A,FAM120B
HDAC3,FAM120B
MED4,FAM120B
EP300,FAM120B
NCOA2,FAM120B
MED12,FAM120B
MED27,FAM120B
NCOR1,FAM120B
RBM15,YTHDC1
RBM15,WTAP
RBM15,CBLL1
RBM15,KHDRBS1
KHDRBS1,RBM15
RBM15,A1CF
RBM15,NXF1
RBM15,TMEM223
RBM15,RBM15B
RBM15,METTL3
RBM15,METTL14
RBM15,ZC3H13
RBM15,1110037F02RIK
EDN1,F2RL3
GCGR,F2RL3
GNRH1,F2RL3
ATF7IP,TEX14
TEAD1,MOB1A
WWTR1,MOB1A
EIF5B,GM8618
EIF5B,RPS23
RNPS1,GM8618
RNPS1,RPS23
POLR2C,GM8618
POLR2C,RPS23
POLR1C,GM8618
POLR1C,RPS23
DCP1A,GM8618
DCP1A,RPS23
HABP4,GM8618
HABP4,RPS23
UPF1,GM8618
UPF1,RPS23
PDCD11,GM8618
PDCD11,RPS23
BTF3,GM8618
BTF3,RPS23
EDF1,GM8618
EDF1,RPS23
NR0B1,GM8618
NR0B1,RPS23
DMP1,FN1
ESR1,FN1
SOX2,FN1
SNAI1,FN1
TNF,FN1
ZEB2,FN1
RAF1,FN1
BMP4,FN1
AKT1,FN1
HGF,FN1
TWIST1,FN1
MEN1,FN1
ZEB1,FN1
CTNNB1,FN1
JUN,FN1
ABL1,FN1
MAPK14,FN1
SOS1,FN1
SNAI2,FN1
SMAD3,FN1
TGFB1,FN1
MAPK1,FN1
SMAD2,FN1
EDN1,FN1
MAPK3,FN1
CSF1,FN1
SRSF6,POLDIP3
RNPS1,POLDIP3
PAPOLA,POLDIP3
SRSF2,POLDIP3
SRSF3,POLDIP3
SRRM1,POLDIP3
SRSF5,POLDIP3
DHX38,POLDIP3
SRSF9,POLDIP3
SRRT,POLDIP3
CDC5L,EEF1A2
TRP53,EEF1A2
HSF1,EEF1A2
IL10,IL18
MMP9,IL18
NFKB1,IL18
TNF,IL18
IFNG,IL18
TLR4,IL18
AKT1,IL18
IL4,IL18
NFKB2,IL18
MYD88,IL18
JUN,IL18
RELA,IL18
CSF2,IL18
IL17A,IL18
ZKSCAN4,PGBD1
ZKSCAN4,TRIM28
TRIM28,ZKSCAN4
TGFB1I1,CDC42
AKT1,CDC42
MAPK14,CDC42
MAPK12,CDC42
MAPK10,CDC42
MAPK8,CDC42
MAPK9,CDC42
MAPK11,CDC42
MAPK13,CDC42
MAPK3,CDC42
IL10,IL27
STAT3,IL27
STAT1,IL27
IRF7,IFI27L2A
NPAS2,CRY2
NPAS2,DBP
DBP,NPAS2
NPAS2,CLOCK
CLOCK,NPAS2
NPAS2,NAMPT
NPAS2,RORB
RORB,NPAS2
NPAS2,NR1D2
NR1D2,NPAS2
NPAS2,NR0B2
NR0B2,NPAS2
NPAS2,HDAC3
HDAC3,NPAS2
NPAS2,PER2
PER2,NPAS2
NPAS2,EP300
EP300,NPAS2
NPAS2,NR1D1
NR1D1,NPAS2
NPAS2,ARNTL
ARNTL,NPAS2
NPAS2,TIMELESS
TIMELESS,NPAS2
NPAS2,RORC
RORC,NPAS2
NPAS2,BHLHE41
BHLHE41,NPAS2
NPAS2,BHLHE40
BHLHE40,NPAS2
NPAS2,CSNK1D
NPAS2,RORA
RORA,NPAS2
NPAS2,CRY1
CRY1,NPAS2
NPAS2,ARNTL2
ARNTL2,NPAS2
NPAS2,PPARA
PPARA,NPAS2
NPAS2,NFIL3
NFIL3,NPAS2
NPAS2,CSNK1E
NPAS2,F7
NPAS2,PER1
PER1,NPAS2
NPAS2,AVP
NPAS2,NCOR1
NCOR1,NPAS2
PTHLH,MC4R
FOS,MC4R
PTH,MC4R
SIM1,MC4R
GCGR,MC4R
SPO11,FANCM
BARD1,FANCM
TRP53BP1,FANCM
HES1,FANCM
XRCC3,FANCM
RAD51,FANCM
ERCC2,FANCM
XRCC6,FANCM
BRCA1,FANCM
BRCA2,FANCM
ATM,FANCM
HLTF,FANCM
RAD54B,FANCM
BRIP1,FANCM
XPC,FANCM
JUP,DSG1C
PREB,TMED2
PREB,GM21540
NOTCH4,TMED2
NOTCH4,GM21540
NOTCH1,TMED2
NOTCH1,GM21540
NOTCH3,TMED2
NOTCH3,GM21540
NOTCH2,TMED2
NOTCH2,GM21540
GLI2,PSMD7
GLI2,CCND2
GLI2,TTC21B
GLI2,GLI1
GLI1,GLI2
GLI2,PSMB6
GLI2,PSME1
GLI2,PSMB3
GLI2,CUL3
GLI2,PSMC6
GLI2,UBC
GLI2,PSMD9
GLI2,PTCH1
GLI2,BCL2
GLI2,DZIP1
GLI2,GSK3B
GLI2,PSMD10
GLI2,ARRB1
GLI2,PSMA3
GLI2,TULP3
TULP3,GLI2
GLI2,PSMB10
GLI2,IFT52
GLI2,PSMB7
GLI2,PSMD2
GLI2,HHIP
GLI2,PSMA5
GLI2,CUL1
GLI2,SUFU
SUFU,GLI2
GLI2,BMP4
BMP4,GLI2
GLI2,PSMD6
GLI2,IHH
GLI2,RPGRIP1L
GLI2,DYNC2H1
GLI2,STK36
GLI2,PSMD13
GLI2,GLI3
GLI3,GLI2
GLI2,FBXW11
GLI2,KIF3A
GLI2,MKS1
GLI2,PSMB5
GLI2,ARRB2
GLI2,PSMC3
GLI2,CTNNB1
CTNNB1,GLI2
GLI2,PSMD8
GLI2,EVC2
GLI2,SHH
SHH,GLI2
GLI2,IFT88
GLI2,GM8430
GLI2,RPS27A
GLI2,CCND1
CCND1,GLI2
GLI2,PSMD3
GLI2,PSME2
GLI2,PSME2B
GLI2,PTHLH
PTHLH,GLI2
GLI2,PSMF1
GLI2,DHH
GLI2,PSMC5
GLI2,PSMD11
GLI2,PRKACB
GLI2,PSMA7
GLI2,EVC
GLI2,ULK3
GLI2,FOXA2
FOXA2,GLI2
GLI2,PSMD5
GLI2,CDC73
GLI2,PSMB4
GLI2,SMO
GLI2,PSME3
