Gene1,Gene2
NKX2-5,ESRRG
NKX2-5,ETV1
NKX2-5,EVI2B
NKX2-5,EXOC3L
NKX2-5,EXOSC8
NKX2-5,EYA1
NKX2-5,FAM107B
NKX2-5,FAM164B
NKX2-5,FAM179B
NKX2-5,FEZF2
NKX2-5,FGF3
NKX2-5,FGF6
NKX2-5,FGGY
NKX2-5,FIGF
NKX2-5,FLI1
NKX2-5,FLNB
NKX2-5,FLNC
NKX2-5,FLT1
NKX2-5,FMO5
NKX2-5,FOLR4
NKX2-5,FOXH1
NKX2-5,FOXL2OS
NKX2-5,FRMD4A
NKX2-5,FZD10
NKX2-5,G6PC3
NKX2-5,GABBR2
NKX2-5,GALNTL1
NKX2-5,GAPVD1
NKX2-5,GATA4
NKX2-5,GBX2
NKX2-5,GCA
NKX2-5,GCLC
NKX2-5,GDF10
NKX2-5,GM10390
NKX2-5,GM10549
NKX2-5,GM10578
NKX2-5,GM10677
NKX2-5,GM11201
NKX2-5,GM11529
NKX2-5,GM11562
NKX2-5,GM12942
NKX2-5,GM13375
NKX2-5,GM14378
NKX2-5,GM16551
NKX2-5,GM19619
NKX2-5,GM19990
NKX2-5,GM4265
NKX2-5,GM5136
NKX2-5,GM606
NKX2-5,GM6150
NKX2-5,GM711
NKX2-5,GM8179
NKX2-5,GM9866
NKX2-5,GNB5
NKX2-5,GP5
NKX2-5,GPAM
NKX2-5,GPC3
NKX2-5,GPN2
NKX2-5,GPR125
NKX2-5,GPR133
NKX2-5,GPR135
NKX2-5,GPR142
NKX2-5,GPRC5B
NKX2-5,GREB1
NKX2-5,GRIA2
NKX2-5,GRIK1
NKX2-5,GRIP2
NKX2-5,GSX1
NKX2-5,GSX2
NKX2-5,GTF2A2
NKX2-5,GUCY2C
NKX2-5,HAND2
NKX2-5,HDAC3
NKX2-5,HDGFL1
NKX2-5,HELB
NKX2-5,HIST1H2BE
NKX2-5,HIVEP3
NKX2-5,HMBS
NKX2-5,HOXC11
NKX2-5,HOXC4
NKX2-5,HOXC5
NKX2-5,HOXC6
NKX2-5,HOXC9
NKX2-5,HSD17B2
NKX2-5,HTR1D
NKX2-5,HTR1F
NKX2-5,HTR2B
NKX2-5,IFI205
NKX2-5,IFT52
NKX2-5,IGSF21
NKX2-5,IGSF6
NKX2-5,IGSF8
NKX2-5,IL15
NKX2-5,IL18R1
NKX2-5,IL1RAPL1
NKX2-5,IMPAD1
NKX2-5,ING4
NKX2-5,IRAK1
NKX2-5,IRS4
NKX2-5,IRX3
NKX2-5,JDP2
NKX2-5,KCNE1
NKX2-5,KCNF1
NKX2-5,KCNIP4
NKX2-5,KCNJ3
NKX2-5,KCNRG
NKX2-5,KLF5
NKX2-5,KLHL1
NKX2-5,KLHL14
NKX2-5,KRT82
NKX2-5,KRT85
NKX2-5,KRTAP14
NKX2-5,KRTAP1-4
NKX2-5,KRTAP1-5
NKX2-5,LCMT2
NKX2-5,LDHAL6B
NKX2-5,LGI2
NKX2-5,LHFPL1
NKX2-5,LIPC
NKX2-5,LMNB1
NKX2-5,LMO4
NKX2-5,LMOD1
NKX2-5,LMX1A
NKX2-5,LPAR4
NKX2-5,LPHN3
NKX2-5,LRRC4C
NKX2-5,LRRTM1
NKX2-5,LRRTM2
NKX2-5,MAB21L2
NKX2-5,MAGI2
NKX2-5,MAP2K7
NKX2-5,MAP3K3
NKX2-5,MAP4K5
NKX2-5,MAPK11
NKX2-5,MAPK12
NKX2-5,MED13
NKX2-5,MED25
NKX2-5,MEF2A
NKX2-5,METTL15
NKX2-5,MEX3A
NKX2-5,MFF
NKX2-5,MINK1
NKX2-5,MIR135A-2
NKX2-5,MIR137
NKX2-5,MIR1839
NKX2-5,MIR192
NKX2-5,MIR194-2
NKX2-5,MIR1953
NKX2-5,MIR1B
NKX2-5,MIR218-1
NKX2-5,MIR221
NKX2-5,MIR222
NKX2-5,MIR28
NKX2-5,MIR3064
NKX2-5,MIR3085
NKX2-5,MIR3473D
NKX2-5,MIR3962
NKX2-5,MIR3967
NKX2-5,MIR5132
NKX2-5,MIR592
NKX2-5,MIR615
NKX2-5,MIR697
NKX2-5,MIR7-1
NKX2-5,MIR718
NKX2-5,MIR761
NKX2-5,MIR9-2
NKX2-5,MIRLET7A-2
NKX2-5,MMP9
NKX2-5,MOCS2
NKX2-5,MPPED2
NKX2-5,MSGN1
NKX2-5,MTBP
NKX2-5,MTX2
NKX2-5,MUC15
NKX2-5,MYH2
NKX2-5,MYL1
NKX2-5,MYLK2
NKX2-5,MYST4
NKX2-5,NAT14
NKX2-5,NBEA
NKX2-5,NET1
NKX2-5,NEU1
NKX2-5,NFAM1
NKX2-5,NFAT5
NKX2-5,NFE2L1
NKX2-5,NGB
NKX2-5,NIN
NKX2-5,NIT2
NKX2-5,NKX2-2
NKX2-5,NKX2-2AS
NKX2-5,NKX2-4
NKX2-5,NLGN1
NKX2-5,NOG
NKX2-5,NPB
NKX2-5,NPCD
NKX2-5,NPDC1
NKX2-5,NPR1
NKX2-5,NR2F2
NKX2-5,NR4A3
NKX2-5,NTRK3
NKX2-5,NUDT4
NKX2-5,OLFR1039
NKX2-5,OLFR1310
NKX2-5,OLFR145
NKX2-5,OLFR414
NKX2-5,OLFR459
NKX2-5,OLFR640
NKX2-5,OLFR878
NKX2-5,OLIG3
NKX2-5,OSBP2
NKX2-5,OSR2
NKX2-5,OTP
NKX2-5,OTUD7A
NKX2-5,P2RX7
NKX2-5,PADI6
NKX2-5,PARD3
NKX2-5,PARP11
NKX2-5,PAX7
NKX2-5,PBX3
NKX2-5,PCDH10
NKX2-5,PCDH17
NKX2-5,PCDH9
NKX2-5,PCDHB1
NKX2-5,PCDHGA2
NKX2-5,PCDHGA3
NKX2-5,PDE1A
NKX2-5,PDE7A
NKX2-5,PEA15B
NKX2-5,PER1
NKX2-5,PEX1
NKX2-5,PFPL
NKX2-5,PGBD1
NKX2-5,PGM2
NKX2-5,PHACTR1
NKX2-5,PHEX
NKX2-5,PHF15
NKX2-5,PHLPP2
NKX2-5,PHOSPHO1
NKX2-5,PJA2
NKX2-5,PLCB1
NKX2-5,PLCD1
NKX2-5,PLEKHG1
NKX2-5,PLXNA4
NKX2-5,PMP2
NKX2-5,PNMA5
NKX2-5,POLA1
NKX2-5,POLG2
NKX2-5,POU3F4
NKX2-5,POU6F1
NKX2-5,PPAP2B
NKX2-5,PPFIBP1
NKX2-5,PPP1R16A
NKX2-5,PRDM1
NKX2-5,PRKG1
NKX2-5,PROK1
NKX2-5,PROX1
NKX2-5,PRRXL1
NKX2-5,PSMC2
NKX2-5,PTK6
NKX2-5,PTMS
NKX2-5,PTPRD
NKX2-5,R3HCC1
NKX2-5,RAB3IP
NKX2-5,RAB8B
NKX2-5,RABGAP1
NKX2-5,RAC1
NKX2-5,RAC2
NKX2-5,RAD51L1
NKX2-5,RALYL
NKX2-5,RAPGEF5
NKX2-5,RARG
NKX2-5,RASGRP2
NKX2-5,RBM47
NKX2-5,RDH13
NKX2-5,REEP4
NKX2-5,REPS2
NKX2-5,RHOA
NKX2-5,RHOD
NKX2-5,RIPK4
NKX2-5,RNF111
NKX2-5,RNF181
NKX2-5,ROMO1
NKX2-5,RPIA
NKX2-5,RPS6KA6
NKX2-5,RSPH6A
NKX2-5,RUNX1T1
NKX2-5,S100G
NKX2-5,SATB2
NKX2-5,SCAI
NKX2-5,SCAMP3
NKX2-5,SCG2
NKX2-5,SCN1A
NKX2-5,SCUBE2
NKX2-5,SCUBE3
NKX2-5,SCX
NKX2-5,SEMA6A
NKX2-5,SERPINA7
NKX2-5,SERPINB11
NKX2-5,SETD2
NKX2-5,SFXN2
NKX2-5,SH3KBP1
NKX2-5,SIM2
NKX2-5,SLC12A6
NKX2-5,SLC13A1
NKX2-5,SLC14A1
NKX2-5,SLC30A3
NKX2-5,SLC44A4
NKX2-5,SLC50A1
NKX2-5,SLC6A14
NKX2-5,SLC6A15
NKX2-5,SLC6A8
NKX2-5,SLC8A2
NKX2-5,SLITRK5
NKX2-5,SLMAP
NKX2-5,SMARCA2
NKX2-5,SMARCA4
NKX2-5,SNORA5C
NKX2-5,SNORD57
NKX2-5,SOX6
NKX2-5,SPINK6
NKX2-5,SREK1
NKX2-5,SRF
NKX2-5,SSNA1
NKX2-5,ST8SIA5
NKX2-5,STAT4
NKX2-5,STC2
NKX2-5,STK24
NKX2-5,STK39
NKX2-5,SULT6B1
NKX2-5,SWAP70
NKX2-5,SYNRG
NKX2-5,SYTL2
NKX2-5,SYTL3
NKX2-5,T
NKX2-5,TANC1
NKX2-5,TANK
NKX2-5,TAS2R108
NKX2-5,TAS2R137
NKX2-5,TBX1
NKX2-5,TBX20
NKX2-5,TBX3
NKX2-5,TCF4
NKX2-5,TCF7L2
NKX2-5,TCHH
NKX2-5,TCL1
NKX2-5,TERT
NKX2-5,TEX22
NKX2-5,TFAP2B
NKX2-5,THRB
NKX2-5,THSD4
NKX2-5,THSD7A
NKX2-5,TJP1
NKX2-5,TLX1
NKX2-5,TM4SF4
NKX2-5,TMEM30C
NKX2-5,TMEM86B
NKX2-5,TNRC6B
NKX2-5,TOMM5
NKX2-5,TOP1MT
NKX2-5,TPP1
NKX2-5,TRIM63
NKX2-5,TRIM66
NKX2-5,TRIM9
NKX2-5,TRPM3
NKX2-5,TSC2
NKX2-5,TSC22D3
NKX2-5,TSHZ2
NKX2-5,TSPAN4
NKX2-5,TSSK2
NKX2-5,TTC12
NKX2-5,TTC18
NKX2-5,TTC39C
NKX2-5,TTC9C
NKX2-5,TULP4
NKX2-5,TXNRD1
NKX2-5,UCHL5
NKX2-5,UCP3
NKX2-5,UNC5D
NKX2-5,UNCX
NKX2-5,UPP2
NKX2-5,UROS
NKX2-5,VSTM2L
NKX2-5,WASF1
NKX2-5,WDFY2
NKX2-5,WNT10A
NKX2-5,WNT11
NKX2-5,WNT3
NKX2-5,WRN
NKX2-5,YAF2
NKX2-5,YRDC
NKX2-5,ZADH2
NKX2-5,ZCCHC13
NKX2-5,ZFAND6
NKX2-5,ZFHX4
NKX2-5,ZFP182
NKX2-5,ZFP191
NKX2-5,ZFP219
NKX2-5,ZFP330
NKX2-5,ZFP536
NKX2-5,ZIC4
NKX2-5,ZMYND8
NKX2-5,ZNRF4
NKX2-5,ZRANB1
NKX2-5,ZXDC
NKX2-9,GAD1
NKX2-9,NHLH1
NKX3-1,1110015O18RIK
NKX3-1,1700009N14RIK
NKX3-1,1700010K23RIK
NKX3-1,1700011J10RIK
NKX3-1,1700028P15RIK
NKX3-1,1700034P13RIK
NKX3-1,1700036G14RIK
NKX3-1,1700109H08RIK
NKX3-1,2310069G16RIK
NKX3-1,2610100L16RIK
NKX3-1,2900092C05RIK
NKX3-1,3110039M20RIK
NKX3-1,4833427G06RIK
NKX3-1,6330527O06RIK
NKX3-1,6430571L13RIK
NKX3-1,9330182O14RIK
NKX3-1,9530048J24RIK
NKX3-1,A230073K19RIK
NKX3-1,A430092G05RIK
NKX3-1,A630075F10RIK
NKX3-1,ADAMTS6
NKX3-1,ADAMTSL1
NKX3-1,ADK
NKX3-1,AKAP3
NKX3-1,AKT1
NKX3-1,AKT2
NKX3-1,AKT3
NKX3-1,ATP1B4
NKX3-1,ATP6V0D1
NKX3-1,B3GALTL
NKX3-1,BB557941
NKX3-1,BTG4
NKX3-1,C1QL4
NKX3-1,C230004F18RIK
NKX3-1,CADM1
NKX3-1,CAR3
NKX3-1,CATSPER3
NKX3-1,CBFB
NKX3-1,CD96
NKX3-1,CELF2
NKX3-1,CEP57
NKX3-1,CHRM1
NKX3-1,CHST8
NKX3-1,CIR1
NKX3-1,CLEC14A
NKX3-1,CNIH4
NKX3-1,CNTF
NKX3-1,CORO2B
NKX3-1,CPS1
NKX3-1,CR2
NKX3-1,CWC15
NKX3-1,D0H4S114
NKX3-1,D830013O20RIK
NKX3-1,DCLK2
NKX3-1,DCUN1D3
NKX3-1,DGKK
NKX3-1,DHX33
NKX3-1,DLGAP1
NKX3-1,DMR
NKX3-1,DSEL
NKX3-1,ECT2
NKX3-1,ECT2L
NKX3-1,EDNRA
NKX3-1,EFNB1
NKX3-1,EIF1AX
NKX3-1,EIF2A
NKX3-1,ENPP2
NKX3-1,EPS8L2
NKX3-1,ERP44
NKX3-1,FAM160B1
NKX3-1,FAM164B
NKX3-1,FEM1B
NKX3-1,FIGN
NKX3-1,FOXP2
NKX3-1,FRMD4A
NKX3-1,FSD2
NKX3-1,GAS2L1
NKX3-1,GJB1
NKX3-1,GLCE
NKX3-1,GM12942
NKX3-1,GM14812
NKX3-1,GM166
NKX3-1,GM20063
NKX3-1,GM5833
NKX3-1,GM6567
NKX3-1,GOLGA1
NKX3-1,GPR158
NKX3-1,GPR27
NKX3-1,GPSM2
NKX3-1,HECW1
NKX3-1,HFE2
NKX3-1,HOXA4
NKX3-1,HPSE2
NKX3-1,IFT88
NKX3-1,IGDCC3
NKX3-1,IGSF6
NKX3-1,ITIH2
NKX3-1,KCNC2
NKX3-1,LMNA
NKX3-1,LMO1
NKX3-1,LPAR6
NKX3-1,LRRC52
NKX3-1,LTN1
NKX3-1,MAN1C1
NKX3-1,MAP4K5
NKX3-1,MBNL1
NKX3-1,MED13
NKX3-1,MEF2C
NKX3-1,MFSD11
NKX3-1,MIR137
NKX3-1,MIR15B
NKX3-1,MIR16-2
NKX3-1,MIR1907
NKX3-1,MIR1965
NKX3-1,MIR1A-2
NKX3-1,MIR3064
NKX3-1,MIR3963
NKX3-1,MIR488
NKX3-1,MIR5116
NKX3-1,MIR599
NKX3-1,MIR875
NKX3-1,MRPS16
NKX3-1,MSRA
NKX3-1,MSTN
NKX3-1,MYF6
NKX3-1,MYT1
NKX3-1,NALCN
NKX3-1,NEK9
NKX3-1,NHS
NKX3-1,NKD1
NKX3-1,NPY5R
NKX3-1,NR4A2
NKX3-1,NR6A1
NKX3-1,NRXN3
NKX3-1,ODZ1
NKX3-1,OGT
NKX3-1,OLFML3
NKX3-1,OLFR1247
NKX3-1,OLFR518
NKX3-1,OSBPL9
NKX3-1,OTOL1
NKX3-1,P2RY10
NKX3-1,PAK3
NKX3-1,PAPPA
NKX3-1,PARP4
NKX3-1,PDE1C
NKX3-1,PDE4B
NKX3-1,PET112L
NKX3-1,PHF15
NKX3-1,PHF21A
NKX3-1,PIK3CG
NKX3-1,PIP4K2A
NKX3-1,PITPNM2
NKX3-1,PLEKHH2
NKX3-1,PLXDC2
NKX3-1,POLG
NKX3-1,POLG2
NKX3-1,POMC
NKX3-1,PPP1R17
NKX3-1,PPP2CA
NKX3-1,PSMA1
NKX3-1,RAB1B
NKX3-1,RBMS3
NKX3-1,ROBO2
NKX3-1,RRP9
NKX3-1,SAR1B
NKX3-1,SCARA5
NKX3-1,SEMA3D
NKX3-1,SEMA5A
NKX3-1,SFXN4
NKX3-1,SHFM1
NKX3-1,SIX1
NKX3-1,SLC12A6
NKX3-1,SLC2A13
NKX3-1,SLC44A4
NKX3-1,SLIT3
NKX3-1,SLITRK3
NKX3-1,SMAD5
NKX3-1,SNORA19
NKX3-1,SNORD98
NKX3-1,SOX2
NKX3-1,SOX6
NKX3-1,SPDEF
NKX3-1,SRF
NKX3-1,SRSF11
NKX3-1,SSTR1
NKX3-1,SUV39H2
NKX3-1,SYCE2
NKX3-1,SYCP1
NKX3-1,TBC1D23
NKX3-1,TFAP2A
NKX3-1,TLE1
NKX3-1,TLL1
NKX3-1,TMEM203
NKX3-1,TMEM212
NKX3-1,TNNI3K
NKX3-1,TPM3
NKX3-1,TRAF3IP2
NKX3-1,TRP63
NKX3-1,TRPS1
NKX3-1,TXNDC16
NKX3-1,UBXN10
NKX3-1,UHRF2
NKX3-1,UMPS
NKX3-1,USP21
NKX3-1,VMA21
NKX3-1,WDR55
NKX3-1,WDR5B
NKX3-1,XPO7
NKX3-1,YIPF7
NKX3-1,ZADH2
NKX3-1,ZBTB10
NKX3-1,ZFP148
NKX3-1,ZFP282
NKX3-1,ZFP536
NKX3-1,ZFP608
NKX3-1,ZFP697
NKX3-1,ZPLD1
NKX3-2,BTRC
NKX3-2,IKBKB
NKX3-2,IKBKG
NKX3-2,PAX1
NKX6-1,0610009B22RIK
NKX6-1,1700007P06RIK
NKX6-1,1700010K23RIK
NKX6-1,1700044C05RIK
NKX6-1,1700066M21RIK
NKX6-1,1810030O07RIK
NKX6-1,2310003F16RIK
NKX6-1,2410091C18RIK
NKX6-1,2410124H12RIK
NKX6-1,2810013P06RIK
NKX6-1,2900052N01RIK
NKX6-1,4921517L17RIK
NKX6-1,4922501L14RIK
NKX6-1,4930402F11RIK
NKX6-1,4930488B22RIK
NKX6-1,4931407G18RIK
NKX6-1,5830403M04RIK
NKX6-1,9130401M01RIK
NKX6-1,A330023F24RIK
NKX6-1,A630075F10RIK
NKX6-1,A730082K24RIK
NKX6-1,ADD3
NKX6-1,ADPGK
NKX6-1,AGRP
NKX6-1,AI606473
NKX6-1,AI854517
NKX6-1,AIDA
NKX6-1,AK8
NKX6-1,ALDH7A1
NKX6-1,ALOX12B
NKX6-1,AMICA1
NKX6-1,ANKRD5
NKX6-1,ANKRD54
NKX6-1,ARAP2
NKX6-1,ASTN1
NKX6-1,ASXL3
NKX6-1,ATP6V0D1
NKX6-1,AU040972
NKX6-1,BAHCC1
NKX6-1,BBS10
NKX6-1,C030029H02RIK
NKX6-1,C230004F18RIK
NKX6-1,CADM2
NKX6-1,CAMK1G
NKX6-1,CDH10
NKX6-1,CENPT
NKX6-1,CFP
NKX6-1,CHCHD7
NKX6-1,CHEK2
NKX6-1,CHMP4C
NKX6-1,CHN1
NKX6-1,COL4A5
NKX6-1,COQ3
NKX6-1,CREB3L2
NKX6-1,CYB5D1
NKX6-1,CYP1A2
NKX6-1,D6ERTD474E
NKX6-1,DBPHT2
NKX6-1,DBX1
NKX6-1,DDX17
NKX6-1,DMGDH
NKX6-1,DSN1
NKX6-1,DUSP10
NKX6-1,E230019M04RIK
NKX6-1,EDA
NKX6-1,EDEM3
NKX6-1,EFR3A
NKX6-1,EIF2C4
NKX6-1,ELAVL2
NKX6-1,ELAVL4
NKX6-1,ENOPH1
NKX6-1,FAM76B
NKX6-1,FANCC
NKX6-1,FBLN5
NKX6-1,FBN1
NKX6-1,FBXO10
NKX6-1,FBXW9
NKX6-1,FEZF2
NKX6-1,FGF3
NKX6-1,FGF6
NKX6-1,FGF7
NKX6-1,FLRT1
NKX6-1,FOXP1
NKX6-1,FZD4
NKX6-1,G630025P09RIK
NKX6-1,GABRA3
NKX6-1,GABRG1
NKX6-1,GAD2
NKX6-1,GM10248
NKX6-1,GM10677
NKX6-1,GM12942
NKX6-1,GM3985
NKX6-1,GM5083
NKX6-1,GM5127
NKX6-1,GM6297
NKX6-1,GMPPB
NKX6-1,GNAT2
NKX6-1,GPC3
NKX6-1,GPC6
NKX6-1,GPR150
NKX6-1,GPR183
NKX6-1,H2-OB
NKX6-1,HIST1H1A
NKX6-1,HNF1B
NKX6-1,HOXA3
NKX6-1,HSD11B1
NKX6-1,HTR2A
NKX6-1,IKBKAP
NKX6-1,IL21
NKX6-1,IRX3
NKX6-1,KCNE1
NKX6-1,KDM4D
NKX6-1,KIF15
NKX6-1,KLF14
NKX6-1,LCOR
NKX6-1,LHX9
NKX6-1,LIN28A
NKX6-1,LIX1L
NKX6-1,LOC434825
NKX6-1,LPIN2
NKX6-1,LRRC39
NKX6-1,MAGI2
NKX6-1,MBTPS2
NKX6-1,MDGA1
NKX6-1,MDM1
NKX6-1,MEG3
NKX6-1,MIER1
NKX6-1,MIR17
NKX6-1,MIR17HG
NKX6-1,MIR18
NKX6-1,MIR1898
NKX6-1,MIR1902
NKX6-1,MIR1906-1
NKX6-1,MIR1906-2
NKX6-1,MIR19A
NKX6-1,MIR19B-1
NKX6-1,MIR20A
NKX6-1,MIR21
NKX6-1,MIR28
NKX6-1,MIR674
NKX6-1,MIR759
NKX6-1,MIR9-2
NKX6-1,MIR92-1
NKX6-1,MIRA
NKX6-1,MKL2
NKX6-1,MLLT10
NKX6-1,MPDZ
NKX6-1,MPP6
NKX6-1,MRI1
NKX6-1,MSGN1
NKX6-1,MTF1
NKX6-1,MYC
NKX6-1,MYO1G
NKX6-1,MYT1
NKX6-1,NEBL
NKX6-1,NEO1
NKX6-1,NKX2-2
NKX6-1,NKX2-5
NKX6-1,NKX6-3
NKX6-1,NLK
NKX6-1,NRG1
NKX6-1,NRSN1
NKX6-1,OLFR1023
NKX6-1,OLFR458
NKX6-1,OTP
NKX6-1,PALMD
NKX6-1,PCBD2
NKX6-1,PCDH9
NKX6-1,PCNX
NKX6-1,PHYHIPL
NKX6-1,PIGA
NKX6-1,PIGV
NKX6-1,PITX2
NKX6-1,PLA2G6
NKX6-1,PLCL2
NKX6-1,POLR2G
NKX6-1,POU3F4
NKX6-1,POU6F2
NKX6-1,PRDM12
NKX6-1,PRKD3
NKX6-1,PTPRA
NKX6-1,RDX
NKX6-1,RFFL
NKX6-1,RFX3
NKX6-1,RGS7BP
NKX6-1,RHOG
NKX6-1,RND1
NKX6-1,RNF11
NKX6-1,RNF111
NKX6-1,RNF43
NKX6-1,RUNX1T1
NKX6-1,SAP30BP
NKX6-1,SCHIP1
NKX6-1,SESN1
NKX6-1,SGK1
NKX6-1,SGMS1
NKX6-1,SLC27A6
NKX6-1,SLC45A2
NKX6-1,SLC6A15
NKX6-1,SMURF1
NKX6-1,SOX3
NKX6-1,SOX6
NKX6-1,SP9
NKX6-1,SPRY4
NKX6-1,SRGN
NKX6-1,SSBP3
NKX6-1,ST18
NKX6-1,STAC3
NKX6-1,TBATA
NKX6-1,TBX5
NKX6-1,TCL1
NKX6-1,TERT
NKX6-1,TMEFF2
NKX6-1,TMEM88
NKX6-1,TMPRSS7
NKX6-1,TMTC3
NKX6-1,TNRC18
NKX6-1,TRPM3
NKX6-1,TSPYL3
NKX6-1,TUT1
NKX6-1,TXLNG
NKX6-1,VAMP3
NKX6-1,VRK2
NKX6-1,WNT2
NKX6-1,XIRP2
NKX6-1,YY2
NKX6-1,ZADH2
NKX6-1,ZDHHC3
NKX6-1,ZEB2
NKX6-1,ZFHX3
NKX6-1,ZFPM2
NKX6-1,ZNRF4
NKX6-2,HNF1A
NKX6-2,SERTAD1
NKX6-2,TOX3
NME2,ADCY1
NME2,ADCY10
NME2,ADCY2
NME2,ADCY3
NME2,ADCY4
NME2,ADCY5
NME2,ADCY6
NME2,ADCY7
NME2,ADCY8
NME2,ADCY9
NME2,AK1
NME2,AK2
NME2,AK4
NME2,AK5
NME2,AK7
NME2,CANT1
NME2,CMPK1
NME2,CMPK2
NME2,CTPS
NME2,CTPS2
NME2,DTYMK
NME2,DUT
NME2,ENTPD1
NME2,ENTPD2
NME2,ENTPD3
NME2,ENTPD4
NME2,ENTPD5
NME2,ENTPD6
NME2,ENTPD8
NME2,GUCY1A2
NME2,GUCY1A3
NME2,GUCY1B2
NME2,GUCY1B3
NME2,GUCY2C
NME2,GUCY2D
NME2,GUCY2E
NME2,GUCY2F
NME2,GUK1
NME2,HDDC3
NME2,IKBKB
NME2,ITGB1
NME2,ITPA
NME2,LOC100862375
NME2,MAPK14
NME2,NPR1
NME2,NPR2
NME2,NTPCR
NME2,NUDT2
NME2,PIK3R1
NME2,PKLR
NME2,PKM
NME2,PNPT1
NME2,POLA1
NME2,POLA2
NME2,POLD1
NME2,POLD2
NME2,POLD3
NME2,POLD4
NME2,POLE
NME2,POLE2
NME2,POLE3
NME2,POLE4
NME2,POLR1A
NME2,POLR1B
NME2,POLR1C
NME2,POLR1D
NME2,POLR1E
NME2,POLR2A
NME2,POLR2B
NME2,POLR2C
NME2,POLR2D
NME2,POLR2E
NME2,POLR2F
NME2,POLR2G
NME2,POLR2H
NME2,POLR2I
NME2,POLR2J
NME2,POLR2L
NME2,POLR3A
NME2,POLR3B
NME2,POLR3C
NME2,POLR3D
NME2,POLR3E
NME2,POLR3F
NME2,POLR3G
NME2,POLR3GL
NME2,POLR3H
NME2,POLR3K
NME2,PRIM1
NME2,PRIM2
NME2,RRM1
NME2,RRM2
NME2,RRM2B
NME2,RYR1
NME2,TWISTNB
NME2,ZNRD1
NMI,GBP3
NMI,IFI35
NMI,IFIH1
NMI,PLEKHO1
NONO,NANOG
NONO,PER1
NONO,PER2
NONO,POU5F1
NONO,RAC1
NONO,RARA
NONO,RASD1
NONO,SFPI1
NONO,SMARCA2
NONO,SMARCA4
NONO,TCF3
NONO,YWHAE
NOTCH2,ADAM10
NOTCH2,ADAM17
NOTCH2,APH1A
NOTCH2,APH1B
NOTCH2,APH1C
NOTCH2,DLK1
NOTCH2,DLL1
NOTCH2,DLL3
NOTCH2,DLL4
NOTCH2,DTX1
NOTCH2,DTX2
NOTCH2,DTX3
NOTCH2,DTX3L
NOTCH2,DTX4
NOTCH2,DVL1
NOTCH2,DVL2
NOTCH2,DVL3
NOTCH2,HES5
NOTCH2,HEY1
NOTCH2,IRAK1
NOTCH2,JAG1
NOTCH2,JAG2
NOTCH2,LFNG
NOTCH2,MAML1
NOTCH2,MAML3
NOTCH2,MFNG
NOTCH2,NCSTN
NOTCH2,NOTCH1
NOTCH2,NOTCH4
NOTCH2,NUMB
NOTCH2,NUMBL
NOTCH2,POFUT1
NOTCH2,POGLUT1
NOTCH2,PROP1
NOTCH2,PSEN1
NOTCH2,PSEN2
NOTCH2,PSENEN
NOTCH2,RBPJ
NOTCH2,RBPJL
NOTCH2,RFNG
NOTCH2,SNW1
NOTCH3,ADAM10
NOTCH3,ADAM17
NOTCH3,APH1A
NOTCH3,APH1B
NOTCH3,APH1C
NOTCH3,DLL1
NOTCH3,DLL3
NOTCH3,DLL4
NOTCH3,DTX1
NOTCH3,DTX2
NOTCH3,DTX3
NOTCH3,DTX3L
NOTCH3,DTX4
NOTCH3,DVL1
NOTCH3,DVL2
NOTCH3,DVL3
NOTCH3,HEY1
NOTCH3,JAG1
NOTCH3,JAG2
NOTCH3,LFNG
NOTCH3,MAML1
NOTCH3,MAML3
NOTCH3,MFNG
NOTCH3,NCSTN
NOTCH3,NOTCH1
NOTCH3,NOTCH2
NOTCH3,NOTCH4
NOTCH3,NUMB
NOTCH3,NUMBL
NOTCH3,POFUT1
NOTCH3,POGLUT1
NOTCH3,PSEN1
NOTCH3,PSEN2
NOTCH3,PSENEN
NOTCH3,RBPJ
NOTCH3,RBPJL
NOTCH3,RFNG
NOTCH3,SNW1
NOTCH3,TAL1
NOTCH3,VEGFA
NOTCH4,ADAM10
NOTCH4,ADAM17
NOTCH4,APH1A
NOTCH4,APH1B
NOTCH4,APH1C
NOTCH4,DLL1
NOTCH4,DLL3
NOTCH4,DLL4
NOTCH4,DTX1
NOTCH4,DTX2
NOTCH4,DTX3
NOTCH4,DTX3L
NOTCH4,DTX4
NOTCH4,DVL1
NOTCH4,DVL2
NOTCH4,DVL3
NOTCH4,JAG1
NOTCH4,JAG2
NOTCH4,KRIT1
NOTCH4,LFNG
NOTCH4,MAML1
NOTCH4,MAML3
NOTCH4,MFNG
NOTCH4,NCSTN
NOTCH4,NFATC2
NOTCH4,NOTCH1
NOTCH4,NOTCH2
NOTCH4,NOTCH3
NOTCH4,NUMB
NOTCH4,NUMBL
NOTCH4,POFUT1
NOTCH4,POGLUT1
NOTCH4,PSEN1
NOTCH4,PSEN2
NOTCH4,PSENEN
NOTCH4,RBPJ
NOTCH4,RBPJL
NOTCH4,RFNG
NOTCH4,SNW1
NOTCH4,VEGFA
NPAS2,AVP
NPAS2,BHLHE40
NPAS2,BHLHE41
NPAS2,CCRN4L
NPAS2,CPNE7
NPAS2,CRY1
NPAS2,CRY2
NPAS2,CSNK1D
NPAS2,CSNK1E
NPAS2,DBP
NPAS2,EP300
NPAS2,F7
NPAS2,HDAC3
NPAS2,HIF1A
