NANOG	ELK3	0
OTX2	FLRT3	1
FLRT3	OTX2	2
NANOG	BHLHE40	0
OTX2	UNC5D	1
UNC5D	OTX2	2
NANOG	FLRT2	0
OTX2	MRPL1	1
MRPL1	OTX2	2
NANOG	TP53INP1	0
OTX2	YBX1	1
YBX1	OTX2	2
NANOG	OXTR	0
OTX2	NUP54	1
NUP54	OTX2	2
NANOG	UHRF1	0
OTX2	ILF2	1
ILF2	OTX2	2
NANOG	MANEA	0
OTX2	RND3	1
RND3	OTX2	2
NANOG	FOXJ2	0
OTX2	STAT3	1
STAT3	OTX2	2
NANOG	SNAI1	0
OTX2	SRSF1	1
SRSF1	OTX2	2
NANOG	STC1	0
OTX2	SUPT7L	1
SUPT7L	OTX2	2
NANOG	AFF4	0
OTX2	BTF3	1
BTF3	OTX2	2
NANOG	PURA	0
OTX2	NEDD4	1
NEDD4	OTX2	2
NANOG	BMPR1A	0
OTX2	RBPJ	1
RBPJ	OTX2	2
NANOG	CCDC80	0
OTX2	BCLAF1	1
BCLAF1	OTX2	2
NANOG	TMSB15B	0
OTX2	PFKFB2	1
PFKFB2	OTX2	2
NANOG	APBB1	0
OTX2	PLXNA2	1
PLXNA2	OTX2	2
NANOG	ERCC6L	0
OTX2	RNF138	1
RNF138	OTX2	2
NANOG	ZNF280B	0
OTX2	EWSR1	1
EWSR1	OTX2	2
NANOG	LIMD1	0
OTX2	APEX1	1
APEX1	OTX2	2
NANOG	CCDC81	0
OTX2	ANKRD28	1
ANKRD28	OTX2	2
NANOG	CTSK	0
OTX2	TIPIN	1
TIPIN	OTX2	2
NANOG	ESCO2	0
OTX2	XRN1	1
XRN1	OTX2	2
NANOG	SETBP1	0
OTX2	ATP11B	1
ATP11B	OTX2	2
NANOG	CALB1	0
OTX2	CBX3	1
CBX3	OTX2	2
NANOG	TSPAN12	0
OTX2	APC	1
APC	OTX2	2
NANOG	HSD17B11	0
OTX2	TRIP11	1
TRIP11	OTX2	2
NANOG	ZFYVE16	0
OTX2	DNMT3A	1
DNMT3A	OTX2	2
NANOG	TRPS1	0
OTX2	ZNF24	1
ZNF24	OTX2	2
NANOG	GABRB3	0
OTX2	ISL1	1
ISL1	OTX2	2
NANOG	EZH2	0
OTX2	WDR12	1
WDR12	OTX2	2
NANOG	MCM5	0
OTX2	TCF4	1
TCF4	OTX2	2
NANOG	CA14	0
OTX2	TFB2M	1
TFB2M	OTX2	2
NANOG	PPP1R9A	0
OTX2	RFXANK	1
RFXANK	OTX2	2
NANOG	APBB1	0
OTX2	CER1	1
CER1	OTX2	2
NANOG	AES	0
OTX2	TRIM2	1
TRIM2	OTX2	2
NANOG	ZNF165	0
OTX2	PDCD11	1
PDCD11	OTX2	2
NANOG	GAD1	0
OTX2	SLC39A11	1
SLC39A11	OTX2	2
NANOG	PER3	0
OTX2	AFF4	1
AFF4	OTX2	2
NANOG	MALT1	0
OTX2	ZNF589	1
ZNF589	OTX2	2
NANOG	GINS2	0
OTX2	FUBP1	1
FUBP1	OTX2	2
NANOG	ATF6	0
OTX2	ACOX3	1
ACOX3	OTX2	2
NANOG	TTC27	0
OTX2	NCAPG	1
NCAPG	OTX2	2
NANOG	ZFPM2	0
OTX2	WDR5	1
WDR5	OTX2	2
NANOG	ZFPM2	0
OTX2	PNPLA8	1
PNPLA8	OTX2	2
NANOG	CCDC141	0
OTX2	OTUD6B	1
OTUD6B	OTX2	2
NANOG	E2F7	0
OTX2	BUB1B	1
BUB1B	OTX2	2
NANOG	PLSCR4	0
OTX2	MCM6	1
MCM6	OTX2	2
NANOG	ZNF160	0
OTX2	PIP4K2A	1
PIP4K2A	OTX2	2
NANOG	NR3C1	0
OTX2	NRIP1	1
NRIP1	OTX2	2
NANOG	REL	0
OTX2	LGR4	1
LGR4	OTX2	2
NANOG	PRSS35	0
OTX2	REV3L	1
REV3L	OTX2	2
NANOG	FBXO28	0
OTX2	POLR2A	1
POLR2A	OTX2	2
NANOG	NR3C1	0
OTX2	EXO1	1
EXO1	OTX2	2
NANOG	GCA	0
OTX2	CSDE1	1
CSDE1	OTX2	2
NANOG	ETS1	0
OTX2	KLHL12	1
KLHL12	OTX2	2
NANOG	BHLHE40	0
OTX2	NOL11	1
NOL11	OTX2	2
NANOG	FREM1	0
OTX2	ATG4C	1
ATG4C	OTX2	2
NANOG	ZNF219	0
OTX2	BCL11B	1
BCL11B	OTX2	2
NANOG	MALT1	0
OTX2	CHAF1A	1
CHAF1A	OTX2	2
NANOG	PPP1R9A	0
OTX2	ZNF165	1
ZNF165	OTX2	2
NANOG	POU3F1	0
OTX2	KLHL28	1
KLHL28	OTX2	2
NANOG	WDR5	0
OTX2	KLHL4	1
KLHL4	OTX2	2
NANOG	ITGA6	0
OTX2	FOXN3	1
FOXN3	OTX2	2
NANOG	GATAD2A	0
OTX2	CREB3L2	1
CREB3L2	OTX2	2
NANOG	GRHL1	0
OTX2	SAP18	1
SAP18	OTX2	2
NANOG	GLMN	0
OTX2	PELI2	1
PELI2	OTX2	2
NANOG	TBX20	0
OTX2	SKIL	1
SKIL	OTX2	2
NANOG	TRAPPC8	0
OTX2	TLE2	1
TLE2	OTX2	2
NANOG	GATA6	0
OTX2	FAM135A	1
FAM135A	OTX2	2
NANOG	GYPB	0
OTX2	NANOG	1
NANOG	OTX2	2
NANOG	NRIP1	0
OTX2	RFPL2	1
RFPL2	OTX2	2
NANOG	PCDH7	0
OTX2	KIF15	1
KIF15	OTX2	2
NANOG	PER3	0
OTX2	SNAPC3	1
SNAPC3	OTX2	2
NANOG	ESPL1	0
OTX2	ANKZF1	1
ANKZF1	OTX2	2
NANOG	ALPK2	0
OTX2	ARL4D	1
ARL4D	OTX2	2
NANOG	ESPL1	0
OTX2	TBC1D4	1
TBC1D4	OTX2	2
NANOG	B4GALT4	0
OTX2	DTL	1
DTL	OTX2	2
NANOG	NUAK1	0
OTX2	GATM	1
GATM	OTX2	2
NANOG	B4GALT4	0
OTX2	EHMT2	1
EHMT2	OTX2	2
NANOG	BCAR3	0
OTX2	PBXIP1	1
PBXIP1	OTX2	2
NANOG	POLR2I	0
OTX2	PLK1	1
PLK1	OTX2	2
NANOG	GABRB2	0
OTX2	CALB1	1
CALB1	OTX2	2
NANOG	SORL1	0
OTX2	MCCC1	1
MCCC1	OTX2	2
NANOG	MLLT6	0
OTX2	ARL4A	1
ARL4A	OTX2	2
NANOG	TGFB1	0
OTX2	STAT2	1
STAT2	OTX2	2
NANOG	CPE	0
OTX2	RORB	1
RORB	OTX2	2
NANOG	MYBBP1A	0
OTX2	WLS	1
WLS	OTX2	2
NANOG	SOX13	0
OTX2	NUP35	1
NUP35	OTX2	2
NANOG	BCL11A	0
OTX2	SEMA3A	1
SEMA3A	OTX2	2
NANOG	YAF2	0
OTX2	ZNF585B	1
ZNF585B	OTX2	2
NANOG	DAB2	0
OTX2	MAFG	1
MAFG	OTX2	2
NANOG	SLITRK2	0
OTX2	POLR2K	1
POLR2K	OTX2	2
NANOG	ZNF219	0
OTX2	PAM	1
PAM	OTX2	2
NANOG	ST3GAL6	0
OTX2	PPP1R9A	1
PPP1R9A	OTX2	2
NANOG	GLRX	0
OTX2	ELL2	1
ELL2	OTX2	2
NANOG	CASD1	0
OTX2	DNAAF2	1
DNAAF2	OTX2	2
NANOG	NCOA6	0
OTX2	FBXO5	1
FBXO5	OTX2	2
NANOG	U2AF1	0
OTX2	SUPT16H	1
SUPT16H	OTX2	2
NANOG	GABRB3	0
OTX2	KLF5	1
KLF5	OTX2	2
OTX2	CNTRL	0
OTX2	NR2C1	1
NR2C1	OTX2	2
OTX2	TEAD1	0
OTX2	ATP2B4	1
ATP2B4	OTX2	2
OTX2	SMARCC1	0
OTX2	DCAF6	1
DCAF6	OTX2	2
OTX2	FLRT2	0
OTX2	PTMA	1
PTMA	OTX2	2
OTX2	MXD4	0
OTX2	WDHD1	1
WDHD1	OTX2	2
OTX2	MAML3	0
OTX2	WWP1	1
WWP1	OTX2	2
OTX2	PSIP1	0
OTX2	ID1	1
ID1	OTX2	2
OTX2	SOX2	0
OTX2	SLC19A2	1
SLC19A2	OTX2	2
OTX2	CA2	0
OTX2	CXXC1	1
CXXC1	OTX2	2
OTX2	ANKRD13C	0
OTX2	LTBP1	1
LTBP1	OTX2	2
OTX2	TBX3	0
OTX2	SIRT1	1
SIRT1	OTX2	2
OTX2	LPIN1	0
OTX2	AIP	1
AIP	OTX2	2
OTX2	SMAD6	0
OTX2	ETV4	1
ETV4	OTX2	2
OTX2	ABLIM1	0
OTX2	SLC39A8	1
SLC39A8	OTX2	2
OTX2	MALT1	0
OTX2	CHEK2	1
CHEK2	OTX2	2
OTX2	SERHL2	0
OTX2	MXI1	1
MXI1	OTX2	2
OTX2	EPHA4	0
OTX2	EPB41L3	1
EPB41L3	OTX2	2
OTX2	WNT5A	0
OTX2	NFKBIB	1
NFKBIB	OTX2	2
OTX2	TRIP13	0
OTX2	PROM1	1
PROM1	OTX2	2
OTX2	ANKRD26	0
OTX2	RUVBL2	1
RUVBL2	OTX2	2
OTX2	ANKRD1	0
OTX2	HSD17B11	1
HSD17B11	OTX2	2
OTX2	NUAK1	0
OTX2	KLF7	1
KLF7	OTX2	2
OTX2	WDFY1	0
OTX2	RTKN2	1
RTKN2	OTX2	2
OTX2	ITM2A	0
OTX2	NFIA	1
NFIA	OTX2	2
OTX2	ELMOD2	0
OTX2	ZNF764	1
ZNF764	OTX2	2
OTX2	LIN28A	0
OTX2	GPR83	1
GPR83	OTX2	2
OTX2	ANKRD13C	0
OTX2	ALG6	1
ALG6	OTX2	2
OTX2	ENO1	0
OTX2	YPEL5	1
YPEL5	OTX2	2
OTX2	LUM	0
OTX2	VWA5A	1
VWA5A	OTX2	2
OTX2	MYBBP1A	0
OTX2	NUSAP1	1
NUSAP1	OTX2	2
OTX2	ERCC6L	0
OTX2	HNRNPAB	1
HNRNPAB	OTX2	2
OTX2	ERBB4	0
OTX2	SATB1	1
SATB1	OTX2	2
OTX2	ELOVL2	0
OTX2	ATRX	1
ATRX	OTX2	2
OTX2	MBOAT1	0
OTX2	ENC1	1
ENC1	OTX2	2
OTX2	GATA3	0
OTX2	STC1	1
STC1	OTX2	2
OTX2	ANGPT2	0
OTX2	MBIP	1
MBIP	OTX2	2
OTX2	TCEA1	0
OTX2	FBN1	1
FBN1	OTX2	2
OTX2	OXTR	0
OTX2	DDHD2	1
DDHD2	OTX2	2
OTX2	PRKACB	0
OTX2	ESPL1	1
ESPL1	OTX2	2
OTX2	DNAJC2	0
OTX2	BRWD1	1
BRWD1	OTX2	2
OTX2	ZNF516	0
OTX2	SKA3	1
SKA3	OTX2	2
OTX2	TGFBR3	0
OTX2	TGFB1	1
TGFB1	OTX2	2
OTX2	CENPK	0
OTX2	ZNF587	1
ZNF587	OTX2	2
OTX2	HAND2	0
OTX2	ARID4B	1
ARID4B	OTX2	2
OTX2	SERHL2	0
OTX2	SLA2	1
SLA2	OTX2	2
OTX2	SAMD3	0
OTX2	CEP55	1
CEP55	OTX2	2
OTX2	VHL	0
OTX2	CEP85L	1
CEP85L	OTX2	2
OTX2	LIN28A	0
OTX2	DEPDC1B	1
DEPDC1B	OTX2	2
OTX2	SYNE2	0
OTX2	DLGAP5	1
DLGAP5	OTX2	2
OTX2	RAVER2	0
OTX2	SNRPD1	1
SNRPD1	OTX2	2
OTX2	GLMN	0
OTX2	NEDD9	1
NEDD9	OTX2	2
OTX2	PHLDA1	0
OTX2	ASXL1	1
ASXL1	OTX2	2
OTX2	TNFRSF11B	0
OTX2	NOC3L	1
NOC3L	OTX2	2
OTX2	TDRD7	0
OTX2	NONO	1
NONO	OTX2	2
OTX2	NAP1L3	0
OTX2	HDAC9	1
HDAC9	OTX2	2
OTX2	PITX2	0
OTX2	TTC39B	1
TTC39B	OTX2	2
OTX2	APBB1	0
OTX2	PPM1H	1
PPM1H	OTX2	2
OTX2	FAM117B	0
OTX2	PREPL	1
PREPL	OTX2	2
OTX2	SP110	0
OTX2	SRSF10	1
SRSF10	OTX2	2
OTX2	LIFR	0
OTX2	CA14	1
CA14	OTX2	2
OTX2	DEDD2	0
OTX2	ZNF146	1
ZNF146	OTX2	2
OTX2	OAS1	0
OTX2	CEBPZ	1
CEBPZ	OTX2	2
OTX2	RSPO3	0
OTX2	TLE3	1
TLE3	OTX2	2
OTX2	RBM14	0
OTX2	GDAP1	1
GDAP1	OTX2	2
OTX2	INSIG2	0
OTX2	FBXO28	1
FBXO28	OTX2	2
OTX2	LUM	0
OTX2	VPS13C	1
VPS13C	OTX2	2
OTX2	NDC80	0
OTX2	NPM1	1
NPM1	OTX2	2
OTX2	SNX16	0
OTX2	MCM7	1
MCM7	OTX2	2
OTX2	NFIC	0
OTX2	FER	1
FER	OTX2	2
OTX2	KDR	0
OTX2	POLR1A	1
POLR1A	OTX2	2
OTX2	MPHOSPH9	0
OTX2	MEX3C	1
MEX3C	OTX2	2
OTX2	ANKRD26	0
OTX2	SLC35F1	1
SLC35F1	OTX2	2
OTX2	ARFGAP3	0
OTX2	MRPS35	1
MRPS35	OTX2	2
OTX2	RSPO3	0
OTX2	COMMD10	1
COMMD10	OTX2	2
OTX2	ZNF239	0
OTX2	ALPK2	1
ALPK2	OTX2	2
OTX2	PLAU	0
OTX2	KRCC1	1
KRCC1	OTX2	2
OTX2	KDR	0
OTX2	MCM3	1
MCM3	OTX2	2
OTX2	DECR1	0
OTX2	FXR1	1
FXR1	OTX2	2
OTX2	MYOF	0
OTX2	HELZ	1
HELZ	OTX2	2
OTX2	ZNF239	0
OTX2	CCDC82	1
CCDC82	OTX2	2
OTX2	SMG6	0
OTX2	COL5A2	1
COL5A2	OTX2	2
OTX2	NTS	0
OTX2	RAD51	1
RAD51	OTX2	2
OTX2	TGFBR3	0
OTX2	FOXP1	1
FOXP1	OTX2	2
OTX2	ERCC6L	0
OTX2	NLGN4X	1
NLGN4X	OTX2	2
OTX2	NFAT5	0
OTX2	LRRCC1	1
LRRCC1	OTX2	2
OTX2	YAF2	0
OTX2	ITPR2	1
ITPR2	OTX2	2
OTX2	PENK	0
OTX2	HAS2	1
HAS2	OTX2	2
OTX2	MBOAT1	0
OTX2	ZNF83	1
ZNF83	OTX2	2
OTX2	FOXK1	0
OTX2	PRICKLE1	1
PRICKLE1	OTX2	2
OTX2	NXT2	0
OTX2	RBFOX2	1
RBFOX2	OTX2	2
OTX2	ZBTB2	0
OTX2	KIF23	1
KIF23	OTX2	2
OTX2	ACTC1	0
OTX2	TRAF6	1
TRAF6	OTX2	2
OTX2	SOX13	0
OTX2	SALL2	1
SALL2	OTX2	2
OTX2	STK3	0
OTX2	NCAM1	1
NCAM1	OTX2	2
OTX2	TP53INP1	0
OTX2	LMO2	1
LMO2	OTX2	2
OTX2	SHOX2	0
OTX2	SATB2	1
SATB2	OTX2	2
OTX2	SRSF6	0
OTX2	DAXX	1
DAXX	OTX2	2
OTX2	NFIB	0
OTX2	TMSB15B	1
TMSB15B	OTX2	2
OTX2	PAWR	0
OTX2	LRR1	1
LRR1	OTX2	2
OTX2	LMO3	0
OTX2	MIF	1
MIF	OTX2	2
OTX2	ASB9	0
OTX2	ST8SIA1	1
ST8SIA1	OTX2	2
OTX2	TLR4	0
OTX2	NR3C1	1
NR3C1	OTX2	2
OTX2	PDE3B	0
OTX2	NAA15	1
NAA15	OTX2	2
OTX2	E2F4	0
OTX2	C3orf14	1
C3orf14	OTX2	2
OTX2	NAP1L3	0
OTX2	USP44	1
USP44	OTX2	2
OTX2	MITF	0
OTX2	DCLK1	1
DCLK1	OTX2	2
OTX2	HOPX	0
OTX2	ADAMTS3	1
ADAMTS3	OTX2	2
OTX2	HIST1H1B	0
OTX2	TSPAN12	1
TSPAN12	OTX2	2
OTX2	NTS	0
OTX2	ZNF30	1
ZNF30	OTX2	2
OTX2	POLR3G	0
OTX2	CRABP2	1
CRABP2	OTX2	2
OTX2	POLR2F	0
OTX2	U2AF1	1
U2AF1	OTX2	2
OTX2	MBOAT1	0
OTX2	ANKRD50	1
ANKRD50	OTX2	2
OTX2	ANKRD13C	0
OTX2	SEMA6D	1
SEMA6D	OTX2	2
OTX2	ERBB4	0
OTX2	SMAD5	1
SMAD5	OTX2	2
OTX2	DKK1	0
OTX2	RNF13	1
RNF13	OTX2	2
OTX2	PHC1	0
OTX2	KLHL24	1
KLHL24	OTX2	2
OTX2	TGFBR3	0
OTX2	RGS5	1
RGS5	OTX2	2
OTX2	SPIB	0
OTX2	THAP9	1
THAP9	OTX2	2
OTX2	SP110	0
OTX2	DKK4	1
DKK4	OTX2	2
OTX2	STIM2	0
OTX2	RBMX	1
RBMX	OTX2	2
OTX2	FLRT2	0
OTX2	ARHGAP42	1
ARHGAP42	OTX2	2
OTX2	TCF7L1	0
OTX2	KIAA1324L	1
KIAA1324L	OTX2	2
OTX2	RBBP8	0
OTX2	TRAPPC8	1
TRAPPC8	OTX2	2
OTX2	BMPER	0
OTX2	PARP1	1
PARP1	OTX2	2
OTX2	ALYREF	0
OTX2	IFI16	1
IFI16	OTX2	2
OTX2	AKAP2	0
OTX2	AGL	1
AGL	OTX2	2
OTX2	SLCO2A1	0
OTX2	MYCN	1
MYCN	OTX2	2
OTX2	FBXO34	0
OTX2	PGM2	1
PGM2	OTX2	2
OTX2	CCNB2	0
OTX2	CCNE2	1
CCNE2	OTX2	2
OTX2	POU2F2	0
OTX2	CLDN11	1
CLDN11	OTX2	2
OTX2	HIF3A	0
OTX2	TJP2	1
TJP2	OTX2	2
OTX2	BARX2	0
OTX2	PBX1	1
PBX1	OTX2	2
OTX2	CYP26A1	0
OTX2	CAP2	1
CAP2	OTX2	2
OTX2	NIPSNAP3A	0
OTX2	GRPR	1
GRPR	OTX2	2
OTX2	DDX54	0
OTX2	CPVL	1
CPVL	OTX2	2
OTX2	FREM1	0
OTX2	CDK6	1
CDK6	OTX2	2
OTX2	SAMD3	0
OTX2	CCDC80	1
CCDC80	OTX2	2
OTX2	MAP4K3	0
OTX2	ALCAM	1
ALCAM	OTX2	2
OTX2	GYPA	0
OTX2	PHF21A	1
PHF21A	OTX2	2
OTX2	MED16	0
OTX2	MAN1A1	1
MAN1A1	OTX2	2
OTX2	ANKMY2	0
OTX2	ITGA6	1
ITGA6	OTX2	2
OTX2	KAT7	0
OTX2	EZH2	1
EZH2	OTX2	2
OTX2	LIN28A	0
OTX2	COL5A1	1
COL5A1	OTX2	2
OTX2	DNMT1	0
OTX2	BMP4	1
BMP4	OTX2	2
OTX2	CCKBR	0
OTX2	SH3BGRL2	1
SH3BGRL2	OTX2	2
OTX2	TRIM33	0
OTX2	GRHL2	1
GRHL2	OTX2	2
OTX2	NDC80	0
OTX2	PLOD2	1
PLOD2	OTX2	2
OTX2	EGF	0
OTX2	ZEB1	1
ZEB1	OTX2	2
OTX2	POLR1B	0
OTX2	PLCB4	1
PLCB4	OTX2	2
OTX2	STIM2	0
OTX2	MSX1	1
MSX1	OTX2	2
OTX2	AMN1	0
OTX2	AK4	1
AK4	OTX2	2
OTX2	AMIGO2	0
OTX2	RHOBTB3	1
RHOBTB3	OTX2	2
OTX2	CRHBP	0
OTX2	CSRP2	1
CSRP2	OTX2	2
OTX2	SENP7	0
OTX2	NFATC1	1
NFATC1	OTX2	2
OTX2	DAAM1	0
OTX2	CDCA7L	1
CDCA7L	OTX2	2
OTX2	RUNX1	0
OTX2	CD200	1
CD200	OTX2	2
OTX2	REL	0
OTX2	JPH1	1
JPH1	OTX2	2
OTX2	NUDT11	0
OTX2	ZNF488	1
ZNF488	OTX2	2
OTX2	ENO1	0
OTX2	SEMA5A	1
SEMA5A	OTX2	2
OTX2	ZIC2	0
OTX2	ST8SIA4	1
ST8SIA4	OTX2	2
OTX2	SP110	0
OTX2	BAMBI	1
BAMBI	OTX2	2
OTX2	NFE2L3	0
OTX2	ESRP1	1
ESRP1	OTX2	2
OTX2	EOMES	0
OTX2	TFAP2A	1
TFAP2A	OTX2	2
OTX2	PRSS35	0
OTX2	PTPRZ1	1
PTPRZ1	OTX2	2
OTX2	KDR	0
OTX2	ZNF142	1
ZNF142	OTX2	2
OTX2	PDLIM3	0
OTX2	COL4A6	1
COL4A6	OTX2	2
OTX2	GTF3C4	0
OTX2	ZNF518B	1
ZNF518B	OTX2	2
OTX2	PPARA	0
OTX2	RIOK1	1
RIOK1	OTX2	2
OTX2	ASH2L	0
OTX2	TEAD4	1
TEAD4	OTX2	2
OTX2	GLDC	0
OTX2	RRAS2	1
RRAS2	OTX2	2
OTX2	ZFP42	0
OTX2	ISCA1	1
ISCA1	OTX2	2
OTX2	TMEM38B	0
OTX2	DNMT3B	1
DNMT3B	OTX2	2
OTX2	GLRX	0
OTX2	MECOM	1
MECOM	OTX2	2
OTX2	TGFB1I1	0
OTX2	DLC1	1
DLC1	OTX2	2
OTX2	GPC3	0
OTX2	PIK3R5	1
PIK3R5	OTX2	2
OTX2	WDFY1	0
OTX2	MATN3	1
MATN3	OTX2	2
OTX2	SIX6	0
OTX2	MMP16	1
MMP16	OTX2	2
OTX2	LIMCH1	0
OTX2	NFATC3	1
NFATC3	OTX2	2
OTX2	FLI1	0
OTX2	TMEM64	1
TMEM64	OTX2	2
OTX2	AES	0
OTX2	ZKSCAN1	1
ZKSCAN1	OTX2	2
OTX2	TMF1	0
OTX2	ANKRD6	1
ANKRD6	OTX2	2
OTX2	APOBEC3C	0
OTX2	GCA	1
GCA	OTX2	2
OTX2	STK3	0
OTX2	QPCT	1
QPCT	OTX2	2
OTX2	ZEB2	0
OTX2	DSCC1	1
DSCC1	OTX2	2
OTX2	PDE3B	0
OTX2	PHLDB2	1
PHLDB2	OTX2	2
OTX2	DECR1	0
OTX2	SERPINE2	1
SERPINE2	OTX2	2
OTX2	TLE1	0
OTX2	ETV1	1
ETV1	OTX2	2
OTX2	ZHX3	0
OTX2	VIM	1
VIM	OTX2	2
OTX2	RUNX1	0
POU5F1	STAT3	1
STAT3	POU5F1	2
OTX2	NDC80	0
POU5F1	PRICKLE1	1
PRICKLE1	POU5F1	2
OTX2	IRF1	0
POU5F1	NANOG	1
NANOG	POU5F1	2
OTX2	HLA-DRB1	0
POU5F1	HDAC9	1
HDAC9	POU5F1	2
OTX2	ECI2	0
POU5F1	POLR2A	1
POLR2A	POU5F1	2
OTX2	RBBP8	0
POU5F1	CD200	1
CD200	POU5F1	2
OTX2	LRAT	0
POU5F1	RGPD2	1
RGPD2	POU5F1	2
OTX2	DUSP4	0
POU5F1	USP44	1
USP44	POU5F1	2
OTX2	CCDC141	0
POU5F1	E2F7	1
E2F7	POU5F1	2
OTX2	RAI14	0
POU5F1	OTX2	1
OTX2	POU5F1	2
OTX2	GATAD2A	0
POU5F1	FOXP1	1
FOXP1	POU5F1	2
OTX2	MYBL2	0
POU5F1	PLAGL1	1
PLAGL1	POU5F1	2
OTX2	GYPB	0
POU5F1	HESX1	1
HESX1	POU5F1	2
OTX2	TLR4	0
POU5F1	AFF1	1
AFF1	POU5F1	2
OTX2	TRIM33	0
POU5F1	ETV1	1
ETV1	POU5F1	2
OTX2	AMIGO2	0
POU5F1	PHLDB2	1
PHLDB2	POU5F1	2
OTX2	E2F4	0
POU5F1	ARHGAP42	1
ARHGAP42	POU5F1	2
OTX2	H1F0	0
POU5F1	KAT6A	1
KAT6A	POU5F1	2
OTX2	ZNF398	0
POU5F1	AK4	1
AK4	POU5F1	2
OTX2	SOS2	0
POU5F1	DCLK1	1
DCLK1	POU5F1	2
OTX2	HDGF	0
POU5F1	POU2F1	1
POU2F1	POU5F1	2
OTX2	ELK3	0
POU5F1	KLF5	1
KLF5	POU5F1	2
OTX2	RBM14	0
POU5F1	NFAT5	1
NFAT5	POU5F1	2
OTX2	TCEA1	0
POU5F1	TRIM22	1
TRIM22	POU5F1	2
OTX2	VAMP7	0
POU5F1	ZNF589	1
ZNF589	POU5F1	2
OTX2	HIF3A	0
POU5F1	ANKRD26	1
ANKRD26	POU5F1	2
OTX2	TNFRSF11B	0
POU5F1	CER1	1
CER1	POU5F1	2
OTX2	RMI1	0
POU5F1	ZNF202	1
ZNF202	POU5F1	2
OTX2	MITF	0
POU5F1	PITX2	1
PITX2	POU5F1	2
OTX2	ZNF398	0
POU5F1	FOXN3	1
FOXN3	POU5F1	2
OTX2	ESCO2	0
POU5F1	ETV4	1
ETV4	POU5F1	2
OTX2	SETBP1	0
POU5F1	ENC1	1
ENC1	POU5F1	2
OTX2	BMPR1A	0
POU5F1	GPC6	1
GPC6	POU5F1	2
OTX2	DDX54	0
POU5F1	SUPT7L	1
SUPT7L	POU5F1	2
OTX2	TTC27	0
POU5F1	AKAP2	1
AKAP2	POU5F1	2
OTX2	ELK3	0
POU5F1	PBX1	1
PBX1	POU5F1	2
OTX2	SMAD2	0
POU5F1	SFRP2	1
SFRP2	POU5F1	2
OTX2	PMAIP1	0
POU5F1	GTF2H2	1
GTF2H2	POU5F1	2
OTX2	TCF7L1	0
POU5F1	ESRP1	1
ESRP1	POU5F1	2
OTX2	IGDCC4	0
POU5F1	ASXL1	1
ASXL1	POU5F1	2
OTX2	HDGF	0
POU5F1	CDC7	1
CDC7	POU5F1	2
OTX2	GATA4	0
POU5F1	ANKRD28	1
ANKRD28	POU5F1	2
OTX2	TIPARP	0
POU5F1	NFIA	1
NFIA	POU5F1	2
OTX2	POLB	0
POU5F1	RRAS2	1
RRAS2	POU5F1	2
OTX2	ZBTB10	0
POU5F1	TNC	1
TNC	POU5F1	2
OTX2	TRDN	0
POU5F1	MRPL1	1
MRPL1	POU5F1	2
OTX2	COBLL1	0
POU5F1	HNRNPD	1
HNRNPD	POU5F1	2
OTX2	ODC1	0
POU5F1	CASD1	1
CASD1	POU5F1	2
OTX2	CCDC141	0
POU5F1	WLS	1
WLS	POU5F1	2
OTX2	APOBEC3C	0
POU5F1	TCF4	1
TCF4	POU5F1	2
OTX2	BCAR3	0
POU5F1	LIPG	1
LIPG	POU5F1	2
OTX2	TIPARP	0
POU5F1	KLF7	1
KLF7	POU5F1	2
OTX2	SOX2	0
POU5F1	LPIN1	1
LPIN1	POU5F1	2
OTX2	SYNC	0
POU5F1	SEMA6D	1
SEMA6D	POU5F1	2
OTX2	HEG1	0
POU5F1	RUVBL1	1
RUVBL1	POU5F1	2
OTX2	POLR2G	0
POU5F1	SLC35A3	1
SLC35A3	POU5F1	2
OTX2	SOS2	0
POU5F1	FOXH1	1
FOXH1	POU5F1	2
OTX2	IRF1	0
POU5F1	NCAM1	1
NCAM1	POU5F1	2
OTX2	PDE3B	0
POU5F1	MMP16	1
MMP16	POU5F1	2
OTX2	EOMES	0
POU5F1	LGR4	1
LGR4	POU5F1	2
OTX2	BMP2	0
POU5F1	DKK1	1
DKK1	POU5F1	2
OTX2	FOXJ1	0
POU5F1	PHB2	1
PHB2	POU5F1	2
OTX2	TRIM22	0
POU5F1	E2F3	1
E2F3	POU5F1	2
OTX2	PCDH10	0
POU5F1	PAM	1
PAM	POU5F1	2
OTX2	UPF2	0
POU5F1	CTNNB1	1
CTNNB1	POU5F1	2
OTX2	MAPK10	0
POU5F1	ZNF165	1
ZNF165	POU5F1	2
OTX2	FUS	0
POU5F1	ARHGAP28	1
ARHGAP28	POU5F1	2
OTX2	SOX17	0
POU5F1	NFYB	1
NFYB	POU5F1	2
OTX2	SYNC	0
POU5F1	CDCA2	1
CDCA2	POU5F1	2
OTX2	AGPAT5	0
POU5F1	TLE1	1
TLE1	POU5F1	2
OTX2	RAVER2	0
POU5F1	CCNB2	1
CCNB2	POU5F1	2
OTX2	BTG2	0
POU5F1	TDP2	1
TDP2	POU5F1	2
OTX2	CDC7	0
POU5F1	SLC39A11	1
SLC39A11	POU5F1	2
OTX2	TP53INP1	0
POU5F1	WWTR1	1
WWTR1	POU5F1	2
