	Fli1	Eklf	Scl	Pu1	Gfi1	EgrNab	cJun	Gata1	Cebpa	Fog1	Gata2
E14_9	0.7647824710074983	0.956927859533938	0.5967948128393005	0.13512392809648385	0.7213761187100984	0.4722072126945291	0.9242014093547924	0.5748695038488137	0.16003891657566052	0.7746163555631341	0.9126974992629464
E14_12	0.6633383743860459	0.8743810472735674	0.5605827899307935	0.292691583899286	0.7314451230977765	0.4512301834190438	0.9673303396432952	0.572290137658778	0.22698080488307645	0.6740519891274335	0.5088093347315638
E14_15	0.5138933111043816	0.7851068366724248	0.6569923161565197	0.4193021650885195	0.3000223919594198	0.4274319590120174	0.9626908881200348	0.5468119777166727	0.2956071349208762	0.5767347624979072	0.19320272607631891
E14_18	0.3525071398656233	0.7062894161097358	0.8941659733238237	0.4653883353608208	0.0	0.35505358434775075	0.8877668744578293	0.5292046036843678	0.35777838076704105	0.5023566020842005	0.08560951524748983
E14_21	0.3088731451151861	0.6602624676333563	0.8585015599031401	0.4716775347064458	0.09971902982927086	0.26306912310901	0.884299097904381	0.4706542478503862	0.41346896503646585	0.452966770057843	0.0117087910558046
E14_24	0.16518850286026912	0.6059570079271787	0.6637976473827503	0.4916327047945988	0.17695685274558992	0.21553236564998327	0.9181979027504452	0.4450552981343983	0.4654601763028169	0.4108274922951414	0.09334380696086766
E14_27	0.12006895314487855	0.5538065541100982	0.3254779290722481	0.5239189385137356	0.23608672314860366	0.15509434732188215	0.9424045601630954	0.4001114353560446	0.5206754649575548	0.36692453658620217	0.1942613318293498
E14_30	0.08544731188752601	0.5128067042248541	0.20008557436469446	0.5383000269604805	0.2610170531529048	0.15670718114323434	0.9856145923853508	0.3482523517298321	0.5644168030886464	0.3359902770510518	0.3625893543730538
E14_33	0.06784924748368865	0.4673047884870362	0.1540244856398696	0.5852467445606218	0.1847935385893527	0.18601240108712466	0.942106195683812	0.2898584934155303	0.6096075257965123	0.3025575107131721	0.23993070385489754
E14_36	0.05022611095949002	0.4121677880877555	0.10383411209265747	0.6436295492055161	0.2999107207640812	0.149131312239046	0.9046792273883404	0.2749807796081992	0.653349948180525	0.2664975210432177	0.0544311699436329
E14_39	0.042438655099559235	0.3428508148234524	0.06373973805906838	0.7269837127739337	0.22085876881917088	0.08926033466811244	0.9365272154672182	0.2765207440404759	0.7045776611029039	0.2179282892502156	0.0008271711980122852
E14_42	0.037246483904212535	0.2670121976860698	0.04199405378989962	0.8150773607782043	0.14518917665529332	0.02544911070285934	0.9118410277267875	0.1638691705269845	0.7556594484221433	0.1649433937666512	0.018130658923086383
E14_45	0.005561598630908408	0.2093660806559568	0.020103544747176173	0.8392163134796192	0.2999217429897383	0.011513138681218334	0.8996299133805375	0.12491614549870085	0.7999564436236697	0.12710072347257614	0.00498240975592005
E14_48	0.012066843256361284	0.1916086261134711	0.027164030982763442	0.7877854268462432	0.3362393711893689	0.052301306939822406	0.9220926510481898	0.0766141621778523	0.8338365040033209	0.11794802639601605	0.02356525563954665
E14_51	0.027134194949075117	0.16660118552495218	0.019408644247706143	0.7845481633581225	0.543282079254027	0.14482705606654087	0.9531933769097979	0.0666804308902372	0.8717497828418406	0.10701766688918207	0.08919926107061675
E14_54	0.017950494459095398	0.1166881100711108	0.00015106487102116398	0.8632221775543691	0.5503567591017924	0.15339865984333234	0.9054662094398164	0.034003575303338564	0.9142525290907629	0.07693235978953195	0.01251738737961175
E14_57	0.015999638516574106	0.05680411288256707	0.0016996295345214026	0.94050436641451	0.2892618445667543	0.14270812064470667	0.93262992277427	0.006579956376029689	0.9554178993172698	0.038779750763282536	0.0016932553696259707
E15_3	0.9852907924884282	0.9503197786408866	0.7148934172917965	0.049423066511792096	0.7388449156902743	0.26212122582403435	0.6533217516587807	0.8935239147548748	0.06260779246902333	0.9793225785379992	0.7781805747486625
E15_6	0.8726483057161147	0.8999495546383821	0.5848467669946834	0.07280517361627155	0.6168848264882526	0.4461237320702419	0.8648257362756682	0.8486727729351524	0.12112150574556392	0.9506744143293804	0.08458764247392929
E15_9	0.6459051776732491	0.8796305433623988	0.4113111126410442	0.024102020375459585	0.7160919744176629	0.5908283999597806	0.8295987703176361	0.7109675380340684	0.17286988123516225	0.9586206025258311	0.09987477231248792
E15_12	0.6109280356283504	0.8599921111982785	0.2738381924694162	0.020929150475603998	0.8699931056873608	0.7038259042605517	0.8637155061879567	0.5539909714700632	0.2178961898136036	0.9493216373851316	0.025983000345349783
E15_15	0.4834634522741645	0.8098716740333297	0.24725087653363664	0.12632980587573728	0.6959442227699156	0.7870704749701797	0.9163696546722692	0.449564549828214	0.27708726950064755	0.8985741618378299	0.16886716745433406
E15_18	0.3599503244993257	0.7331308951567252	0.09760459122673386	0.28651075749380817	0.5513661823642146	0.8473067239909509	0.9402383201942524	0.3052419590406337	0.3373271530879802	0.8086518207642501	0.4010490788595405
E15_21	0.35290783780501056	0.6804556277794718	0.041436385096418685	0.3195876715542593	0.4970180863311397	0.883790537552637	0.9547154931045276	0.23270579915405826	0.3880577646504437	0.7543317452710848	0.03757880121088957
E15_24	0.25733857064764304	0.6185064809846391	0.06765953571334461	0.406855173492769	0.3669362790605778	0.9025707047750676	0.9244670278448092	0.2427860625700043	0.441109728767709	0.6859000041288023	0.11629141896490765
E15_27	0.2004280392796624	0.5442709375306813	0.036581343375588785	0.5263754766451494	0.14507746325909693	0.9226045239964256	0.9091536809629528	0.17384075728971016	0.5000606927214323	0.5911167086264759	0.10711661327538813
E15_30	0.16526389858520055	0.4594153142459234	0.024983138083932342	0.651277281526928	0.24825122730430935	0.9392280606226192	0.8717413427351641	0.20749546042868985	0.5617627142884007	0.4945359190430908	0.07742627144511846
E15_33	0.17536089633355575	0.3882938108598333	0.035928574432892484	0.7230883348572539	0.33286662519773913	0.9589676259648164	0.8148314614428079	0.19745429588980776	0.6181144887973729	0.4140518283351136	0.027797579437658808
E15_36	0.1508658364522474	0.31871768729520994	0.005924448534396752	0.7911362476182311	0.2696251764380046	0.9670738468554628	0.8622276553078888	0.17647680377651445	0.6735094987742782	0.33649115071458024	0.03731479959437368
E15_39	0.16386106971116593	0.24875101905967406	0.00042726888417347615	0.8718758019426742	0.1841730968601079	0.9761512931379279	0.8529593311771988	0.12688104972410122	0.7281168150583532	0.2531419793238006	0.013744401986583513
E15_42	0.13633758011460986	0.1929246716444566	0.013158502306593472	0.8885705291699416	0.0912266204146428	0.9819478460367326	0.859831207614794	0.10932736120304384	0.7830403411459702	0.1911688439886318	0.0
E15_45	0.07414217175168078	0.16047368085331248	0.017158242341580768	0.876968181205566	0.09496611841862918	0.9780985571324681	0.7791839258777119	0.07930918765463486	0.8233775626653561	0.16358345894322307	0.034900329256503486
E15_48	0.08881272736590147	0.12280712800975632	0.1323076978963606	0.8974321630503894	0.5839977245842556	0.9853090917129124	0.8760093706186903	0.09234081541505801	0.8644043473409491	0.1277050630700143	0.20797537153319334
E15_51	0.08008217958349474	0.0935775463246444	0.16039548718852048	0.9193830873691464	0.4329079746247492	0.983468248638288	0.9404968587941372	0.0760801920875838	0.9006587930521108	0.09531571119960172	0.04950674972763933
E15_54	0.04113950284564955	0.057468397537570964	0.2325725531294284	0.9600769620508972	0.6170489580658588	0.9877690468743536	0.8736831100482935	0.0370691793314788	0.9364632193009188	0.0561315077762939	0.026780970321810642
E15_57	0.005158321801067626	0.02567591355513399	0.07511421580071245	0.9898192233807241	0.4552836870331661	0.998589496764252	0.8878640623426198	0.01225064938990668	0.97203192829371	0.02487917402989013	0.18083591678157396
E16_3	0.8832218617669598	0.8823847409463081	0.8800376454355314	0.2941568525143351	0.6997050492681423	0.7401768941622031	0.4347842815131265	0.8227496249707819	0.06861629100834013	0.8599499980945872	0.4022477266052981
E16_6	0.7921050742592205	0.8035073193599465	0.7395963570553782	0.4033531819413986	0.4407009149141781	0.5457726582473671	0.21595330619947647	0.7258869669752231	0.1256223718700067	0.7630722000835948	0.4904451460484968
E16_9	0.6863556666292796	0.7199532219802803	0.7766188391492377	0.4996749210399633	0.3649545718562712	0.4099596704996053	0.09568311556271092	0.6420961612874644	0.1899944403716336	0.6679967738124221	0.2363785816846473
E16_12	0.5308814855932077	0.6396486743500992	0.6191634205475954	0.5671665176861148	0.2362167856003319	0.3094591865925154	0.1285241188321202	0.6211815208899514	0.249762207189848	0.5894932999792486	0.014208518581422969
E16_15	0.4551885282653665	0.5688666536077039	0.4915034861990639	0.6375240697338083	0.22947034576491346	0.23159857267902614	0.10354307396445693	0.5330634118545119	0.31451453253599665	0.5125038651984121	0.15835119955248564
E16_18	0.4554313667115226	0.4941734980194904	0.3409607217923622	0.7169274743511725	0.12771566434603174	0.1756110945684211	0.07411906106044493	0.4655338789979757	0.3816539370993971	0.43281687060340185	0.03597530695504922
E16_21	0.4340675524561709	0.4119736044360838	0.35189574979919885	0.8065519690110541	0.2628445139090002	0.1352049928655703	0.1139817263913761	0.4613628781945594	0.4506641346036986	0.34937676059635725	0.4594857972599337
E16_24	0.4173365446474183	0.3478226062181945	0.14482646800394242	0.839484722019371	0.4955725564064225	0.1047831692829895	0.19482800225776095	0.42831024275735147	0.5123182042730811	0.2868579473945658	0.2435564669037176
E16_27	0.37754566640148896	0.295726456367126	0.13196399506969547	0.8552385986433125	0.43933927553958624	0.07715912919154429	0.18799531472234005	0.36956996150037374	0.570929841875887	0.2420975127796885	0.002853718818596596
E16_30	0.3584340881767789	0.24721560856121494	0.022920982240241236	0.8847910004966509	0.08766100256617733	0.056151957884508386	0.1119238889805242	0.35942060075694043	0.6233570955868665	0.1998359069309092	0.17518146648602514
E16_33	0.2777710626823135	0.20458494406062067	0.033167033816424635	0.9003131185310156	0.1300118043656613	0.04132813084819351	0.13008592976568714	0.3068691386878812	0.6769410081237619	0.16299080772251331	0.0003511364640825508
E16_36	0.18872950353204396	0.16850356775722494	0.07126884402442113	0.9185709119954631	0.09265782155191256	0.03509545056664862	0.1749627369747455	0.2958597375767078	0.7236633685186936	0.13266163876508416	0.01084166982907296
E16_39	0.21151249444006848	0.14277276010735135	0.025949224219289836	0.9072717100905467	0.1171231479762927	0.026028439908301	0.24833972537747556	0.2676353817649678	0.7636975815539763	0.11477937632178585	0.13267742866714935
E16_42	0.1898623947313315	0.12150354036947075	0.0003557682923688432	0.9065529175383372	0.491245673724767	0.014617054822202682	0.121864924903378	0.24334502041122505	0.8028667369915743	0.09975728155936918	0.4034344948705431
E16_45	0.16436403584686196	0.10961221640551684	0.00023916067267323082	0.8979738830331775	0.5064837616474243	0.011327121757619863	0.07432356283890501	0.1756524837871108	0.832938560496449	0.09253802130472716	0.8072636655616692
E16_48	0.1812856370926888	0.08391346038436831	0.0008029443303491581	0.9399400918971536	0.6240670943737925	0.00907555028021577	0.1149520855400126	0.08830716015285278	0.8699584418898411	0.06832702923159834	0.3919226901348389
E16_51	0.12883670842814482	0.05667774927024038	0.0034211646060917558	0.9646599670149476	0.5756201570183649	0.011149615939681804	0.18284712040100534	0.09413473550355116	0.9083162166902942	0.04607608709611473	0.345285499047039
E16_54	0.09181168839279163	0.033272983814998505	0.00013360601198649812	0.9827458268610598	0.4902210139977375	0.002641196763608967	0.16986143983526775	0.0581049281455097	0.9426285852807376	0.026280905677124967	0.007026326936898418
E16_57	0.043386731147807035	0.013345148224108136	0.011613836342024423	0.9967999694565348	0.3023525942391018	0.005054606919553247	0.16872454482656554	0.02725416703476617	0.9736647456355312	0.009348241216470031	0.06963600225542095
E17_3	0.8250983082422718	0.9254463637877978	0.7285600248209558	0.031909863832171766	0.6085792452166038	0.2501318765304353	0.7386030086068522	0.9466241054028712	0.06332064020377401	0.9197550460323716	0.487793592013971
E17_6	0.8074263450626036	0.8683739526343924	0.3616751546173869	0.005463427997410747	0.8009860045065565	0.4370058170607877	0.9295519836090638	0.7868627036345622	0.12090868958743994	0.8572926636686479	0.2691701485321026
E17_9	0.7749580061061441	0.8002221254476265	0.13486587203009404	0.0706456996042394	0.8453130104682353	0.5752928734190285	0.9747014435990408	0.6834064580543774	0.18014695393670668	0.7835268989969848	0.07797321009191276
E17_12	0.6976099804070692	0.7411410259840444	0.0846410060227417	0.1180601356116587	0.5700679403761734	0.6808680508884911	0.9817549674865444	0.6239653862430573	0.23453372114093424	0.7229612398243306	0.00099235915974481
E17_15	0.6308330175191217	0.6973427579592385	0.11997002470746874	0.1357031883016416	0.293935609501924	0.7628853718296075	0.9969122454431879	0.5911207391142111	0.2862943734861184	0.6762458251582364	0.009949021160444336
E17_18	0.5684753859933651	0.6513886476420294	0.01862999963274746	0.19366023617441305	0.12226683940890525	0.8243919610730285	0.9936784909947404	0.4034366965545229	0.33906292996886384	0.6292919025385834	0.07707304334603729
E17_21	0.5124601508831891	0.5853224034221518	0.0015662858390230155	0.34639953131207857	0.23346477291934825	0.8652582774687334	0.9902502745362396	0.3797869775841122	0.3980823959702535	0.5546160352909745	0.12427285703590145
E17_24	0.5434569104716187	0.5261316377348378	0.005760056870697281	0.4191395242897294	0.2850146203534338	0.9029021324017794	0.9864805735908768	0.389296170487335	0.4546824812490837	0.4950394260676929	0.10574065639711007
E17_27	0.4355438887061032	0.4632614284097878	0.006857629945121891	0.518842049056964	0.10871748265408313	0.9251349961138552	0.9793969017846786	0.31261226212825394	0.5124593799509463	0.4306416383215377	0.16413421906353778
E17_30	0.3665047192431759	0.3967346962458079	0.004999860759177045	0.6125837601193933	0.12318219265665853	0.9253299869294688	0.9844053446347508	0.30750000434353514	0.5678945533263315	0.36418817461787056	0.10250466448115506
E17_33	0.2613319474590685	0.3474343319417969	0.0009630003228214834	0.6504770958949654	0.1907187885688648	0.9472347486921092	0.984547412684464	0.2760345930668285	0.6188588389698677	0.31896241339065823	0.13120110623229547
E17_36	0.15792751044248998	0.3109999930166231	0.0	0.6374223622013535	0.03595152704075204	0.963210421699506	0.9869734263923096	0.18399061904766964	0.6618183240754659	0.2903772147504034	0.16726060817850466
E17_39	0.2472648176738776	0.27027192033925	0.009850151390255062	0.6962019854317899	0.08302887285685502	0.9799662872000436	0.9874974195230841	0.12244041591472753	0.7085763369613263	0.25052856494641	0.26057642969864353
E17_42	0.16292777514864526	0.22103342080069532	8.41550935934915e-05	0.7632389946940948	0.05939347121594207	0.9812575338526774	0.9836379924875974	0.09056817068988224	0.7540784618355955	0.20410733627667046	0.08174905242966761
E17_45	0.12135822445155338	0.17683351015696566	0.0015893081702395187	0.8142281368095069	0.17945051628132308	0.9885846263598326	0.9856454252616133	0.07470912039489151	0.8000030307119717	0.1621310340851262	0.059445529226330236
E17_48	0.1330553329493822	0.13489622799049025	0.06820379036822695	0.8843857635449883	0.1582385180014699	0.9852489513685478	0.9723836112075424	0.0135258134209234	0.8471063573306588	0.12188271446590528	0.0818817126358447
E17_51	0.08165649798556131	0.08760411217846444	0.06994458560809838	0.9539250005848976	0.13338048493978094	0.9668017635594308	0.9921669161960409	0.03266203107681229	0.8915062470661467	0.0765774610403313	0.06193958466211506
E17_54	0.06677107025264252	0.04925729351886785	0.07904822620086029	0.9910265005218638	0.14742930217280173	0.9776837868806254	0.99419915522131	0.05811176725669979	0.9327942895329367	0.041950679587929904	0.046512273432263815
E17_57	0.013759420821775066	0.02170582598754014	0.08430934260098509	0.9985322958703648	0.12796786810466745	0.9863590387116584	0.9885894840369436	0.049380889432558236	0.9697457978830519	0.017381608626727562	0.25270614784502826
E18_3	0.8436548314877166	0.8887216266033542	0.9070518450685908	0.33705369442229577	0.17629809637889182	0.7471162513696237	0.2012600285710157	0.8046345447959962	0.07712362777410225	0.8709696918473356	0.6059913989270345
E18_6	0.6729201419424087	0.7957370777426059	0.5064913363697414	0.4982985013072784	0.019536397511314932	0.5512823063776817	0.6285537659981721	0.6841272740835999	0.14584552716680538	0.7723753828855494	0.40480648530379176
E18_9	0.5976946168645212	0.6962461719846152	0.6396965682177856	0.6249957037525364	0.12621758971813846	0.4034788431415357	0.7220869584135705	0.5096509822615011	0.22140037959457184	0.6644589499348236	0.7198465862997424
E18_12	0.5046916748399891	0.6031692135222297	0.2632005807115754	0.7135085614058552	0.10465148676130544	0.2964476140721056	0.18797685729589586	0.321021727116576	0.297491580708063	0.5638984597884703	0.4982695881985346
E18_15	0.4584559473592925	0.5226960939096036	0.07004515728600136	0.7650993310021293	0.17389410238869232	0.22086644656424886	0.7897629292030601	0.2487925479289987	0.3641966483796996	0.4839379959022276	0.04884795591689569
E18_18	0.35116206223593754	0.44522238067484055	0.09715411884419774	0.8078284342259391	0.18526313509324902	0.16154860673310306	0.7057343929000209	0.22202358323587296	0.4321535710249734	0.4084433070923743	0.007583034625996469
E18_21	0.3135557424566192	0.389821299489248	0.04193317910747881	0.8074860799051263	0.0	0.11625219736328553	0.4555277430675251	0.3268134339641489	0.49059415242458393	0.36028010993843285	0.003909337398408202
E18_24	0.26588106134223644	0.3473146409566885	0.02406852990327715	0.8077654656460601	0.10405541354031136	0.07865252179614846	0.3023398109277561	0.2863446178195365	0.5397934265692044	0.32243936274896706	0.024003496013807545
E18_27	0.21665806884267733	0.3261281985879032	0.029539805822338932	0.7734174435519713	0.20557146220165293	0.055107189393396316	0.3513640526552157	0.2616789887782016	0.5843949190209049	0.31206575132841097	0.009042663851599088
E18_30	0.17764202997769946	0.30551680791208163	0.03266432478253165	0.7802316948402491	0.28476850550106475	0.04309504721141131	0.2730560130820517	0.2100745568323653	0.6228703977180318	0.2967560235857445	0.030266277635137062
E18_33	0.12340045187267845	0.25873336554005777	0.030477176300014307	0.8537776277251943	0.09111514245423344	0.031713679629491814	0.713156735320748	0.20843240939356056	0.6729087670405975	0.2455516557477097	0.13581700880370592
E18_36	0.12034276692883986	0.22995170546362265	0.010552570714917744	0.8603598934059068	0.3198973370543365	0.01702302975176451	0.7516457404980383	0.15039159338588742	0.7147515915209873	0.21885514978676995	0.017131452893568173
E18_39	0.11225803498175473	0.1882447433058228	0.0025683774791155282	0.9028517018914912	0.3759642718893966	0.013005898603224562	0.10216324736106487	0.09287611812645057	0.7573765083318312	0.17869655631680292	0.01809500918861224
E18_42	0.08708338645281878	0.15343474199918689	0.003102416011853449	0.9226501054101524	0.5999597083615412	0.006982517052344217	0.5774666796601593	0.05011358253289976	0.7982300278665363	0.14368739937122896	0.002450414674394045
E18_45	0.035793848034925045	0.12061196694860166	0.012202278324962837	0.943001783298162	0.6915224957730969	0.005148266465362209	0.4344452417767786	0.02608866324587964	0.836254907484876	0.11144963676154772	0.00035873293224345085
E18_48	0.049002686246619284	0.08980058492138213	5.159238336785477e-05	0.9622958178674822	0.5947340932565766	0.0039929304518649	0.5284818570386325	0.04709519222076354	0.8745145739194908	0.08207256314621672	0.016040948542088176
E18_51	0.02724169961001452	0.06084475806514645	0.0016439391810985325	0.9818856946442974	0.5972488555199521	0.002421501160313155	0.3877245158604128	0.016803729128386718	0.9097413431320998	0.05423295063426874	0.0020034333597326345
E18_54	0.03205649381213969	0.035104694091552466	0.013366408455884946	0.9960522047848666	0.5872368291523024	0.002276379826676897	0.6486148415417795	0.01692896075706346	0.9408260507163304	0.031220912623360363	0.03393921468315442
E18_57	0.04034193685862921	0.015229059840094938	0.009890760467663623	0.9968642049336373	0.7784375704509956	0.003140905708353809	0.4367087115102997	0.029035471218499483	0.9704776477404194	0.011995609608915807	0.11132386690138964
E19_3	0.8615470223964051	0.969264446732109	0.8584888655639704	0.0154676352428077	0.03679807607666608	0.7425763834246586	0.7560669081865141	0.7323119218162848	0.05265553276450436	0.9598207213800272	0.5459283318331808
E19_6	0.8541821930885506	0.9259847782393156	0.8290553310769047	0.07847994005661868	0.08541454877136663	0.5569182748418425	0.9100920220716116	0.6178742767166455	0.1092055462109154	0.9006983947402253	0.20414023036692966
E19_9	0.6938319859182539	0.8624356790463221	0.656860617669318	0.17308069800739553	0.3305447739386562	0.4119293714200534	0.9417156604421024	0.5093406842262739	0.17054147078941706	0.8264271669888301	0.26376207458480616
E19_12	0.6340001248860629	0.7883093014920179	0.6036312383211513	0.27862835343516656	0.3111668735017704	0.2942959026628716	0.9536175522275758	0.3404184043986477	0.2353635249781429	0.7476629184823057	0.041689235430424916
E19_15	0.6755059401193769	0.7153496454196275	0.3937068524929189	0.3772426343881535	0.41414515662296975	0.22318514476098816	0.9814975730609647	0.2683936000917219	0.2975897677681998	0.6705173135395419	0.17579401412539705
E19_18	0.5831284213166363	0.643685052817435	0.35623970680471273	0.4630442930127516	0.4247241913480032	0.16765678447583401	0.9800712595009756	0.18818337552499667	0.35474579611562435	0.5987967272562189	0.003197436185954003
E19_21	0.3854828103966392	0.557377046713717	0.2041873397896636	0.5978336488371073	0.20561779951458714	0.12812472646199674	0.9463907248707772	0.10253196822925756	0.4175716437452747	0.5047476637667535	0.11999094562841438
E19_24	0.3650973014632965	0.4859373661560354	0.10777881621431684	0.6439440153148772	0.3652148341884921	0.10041809057383724	0.9728384531997121	0.08593249639529026	0.4803348380611767	0.43925137426055394	0.001949896958450903
E19_27	0.33685620057783094	0.4115276877555903	0.12148516907730132	0.7381732206740731	0.43177127867198095	0.07476601996272482	0.9763953026743885	0.07636508399251894	0.5386875249895087	0.3642278642848996	0.03204123689797843
E19_30	0.27689812945305675	0.3412151204118604	0.23090235480306376	0.8179170102351552	0.321423221296582	0.049711694400755055	0.964558563465884	0.054073461765254766	0.5974861657147336	0.2931182643567748	0.008310974585159298
E19_33	0.15842219626467458	0.27694169879149905	0.11241933899902387	0.8788050854503114	0.5636533931837203	0.03405489757961855	0.9625159119254796	0.05754766505737498	0.6587368843817706	0.22714652741427602	0.1787307946719398
E19_36	0.09391284999509887	0.22354238859609504	0.016786503204505813	0.919603380056456	0.4257743162213639	0.02317090732645389	0.9570236024907997	0.050250838836981115	0.710583168697698	0.1745352962252631	0.0022482354466025114
E19_39	0.08963462858533026	0.17400727095988194	0.08295816471917597	0.9610185106977928	0.09082545806332812	0.016213031960496702	0.9711734345036288	0.0360991676248096	0.7590799170343483	0.13313064649036016	0.07381895786732275
E19_42	0.08239467161554978	0.1297096529216412	0.027738714684318443	0.9761216040192996	0.5050317305253382	0.01709093070094498	0.9776787150062072	0.018734591527691927	0.8080382317878511	0.09467936561595328	0.059456025404095614
E19_45	0.06836809156190671	0.0953239694878492	0.006093924524074347	0.9870827556257579	0.5132516193863761	0.011088715410736395	0.9954711390573644	0.018609393984881643	0.8516671466036232	0.0670300498988502	0.0006416372542789305
E19_48	0.07228483437436625	0.06652325282580193	0.0007551158759925603	0.9985293153589232	0.5197991803082187	0.010183783128978831	0.9591769213274736	0.016424830877444476	0.8927719581970913	0.04317923078034932	0.0131635889076519
E19_51	0.05815023379960872	0.04434251583706123	0.02028661883659168	0.9762523831101152	0.5878601819882243	0.003562302078371443	0.9605129643181368	0.009380929745746041	0.9239647325375973	0.02852648231586822	0.15620814303356115
E19_54	0.056150248693053365	0.02674485467332649	0.011315940824545637	0.978589606547324	0.6034054123207884	0.0066081337275382575	0.9545221423079496	0.009103329282455105	0.9515058620115112	0.017512016377577416	0.219555385024908
E19_57	0.026680236263066173	0.012617853484041996	0.15442062033092194	0.9893891401612808	0.6592735131585928	0.006308644491194511	0.971002384698396	0.009398505108452837	0.9804696374562124	0.007506786148741388	0.013521594879194444
E20_3	0.8067507422422642	0.9167289849362056	0.844464869579171	0.07198431228796308	0.5917341978654945	0.7308214467032162	0.2857155529768913	0.8814836935533755	0.0833758012881869	0.8736388930705771	0.3662309406099952
E20_6	0.714667597672881	0.8370720723068263	0.3772874087256704	0.14735335442881733	0.4828278425546432	0.5457812518963719	0.13438863971113885	0.7420058924352978	0.1613155115952941	0.7609506736119453	0.16588638542093884
E20_9	0.5645649855685193	0.7773562654213414	0.2500614567353156	0.17267310332172398	0.453622367527313	0.4092771923619397	0.06386572962118027	0.6418711978128133	0.2325051394749916	0.682984634827008	0.07755349789145151
E20_12	0.4910049483375837	0.7220664756067156	0.2897460113051452	0.22455946467235566	0.7093923531472573	0.3068107706566111	0.05571340039023	0.5501170288644739	0.29933801351766626	0.6115370435431672	0.0027702451331713548
E20_15	0.4644934279698898	0.6730705398581369	0.028992525741493694	0.258253577514094	0.4429157390493065	0.2267142861886708	0.04884413649285379	0.4924028886762793	0.35783649650569554	0.5532734403123024	0.030457666072271506
E20_18	0.4067249166797909	0.618667486818945	0.000112346658404644	0.3307815854947522	0.22434686025611775	0.16545675837824114	0.04375652168028165	0.4643433164000526	0.4174627932156396	0.4979005756360742	0.002758954383982913
E20_21	0.3568065201446724	0.5665180332710917	0.001955380994973048	0.3789581806789945	0.1432212859992109	0.116541556014205	0.06564871045986714	0.38518889963861896	0.4743147124118918	0.4474223789150403	0.02899731780525107
E20_24	0.3396983463793517	0.5283299055215311	0.005658303257879873	0.402126470083883	0.3268321463247804	0.08329288281965821	0.04471103270478292	0.3066978046641408	0.5239900248912651	0.4125960612570637	0.0031165940389905663
E20_27	0.3032473523533576	0.4873165740676256	0.00347832792281153	0.4640072499944626	0.4221505828517229	0.0625290423176899	0.05199929965045568	0.21351474075216625	0.5731627456936219	0.3724109136229861	0.01418666906051349
E20_30	0.21211163309317754	0.4092673975168855	0.015990266553776396	0.6379446586562615	0.6917799621634821	0.03917080912441962	0.02710355150997412	0.18207735010900966	0.6271231338320147	0.3045444475076676	0.11839252128479072
E20_33	0.22175732579507898	0.3349097204324335	0.00032239340145024265	0.7533375739481015	0.43669136115394064	0.025627107865651	0.0119626005159981	0.1787663951708746	0.6801826426506492	0.2411635592782438	0.07598026036812755
E20_36	0.17602350993541738	0.2831436571148959	0.001657056368129935	0.7737123106015493	0.42960209561779	0.02278799939957908	0.029616022339612025	0.2059532690284385	0.7259171195797629	0.20038025696351475	0.09938345539441257
E20_39	0.17182545450913547	0.23509834939551225	0.0549235576149644	0.8290983967060601	0.5791529351114132	0.01734468722734915	0.03423358154099747	0.15858247465095415	0.7695776698801963	0.16432315282693746	0.02169971282978633
E20_42	0.1586982311654014	0.1960912734237593	0.11608950281531387	0.8386479028363527	0.4326847377767109	0.025745820946536564	0.037715884569539684	0.09994397054265056	0.8078475769624857	0.1392942663154102	0.3577266923692733
E20_45	0.14763519492236013	0.1506031599827133	0.0848117338432122	0.8972508717166601	0.2516108552411831	0.021542766848668914	0.05679258965941651	0.08169717910597105	0.8458376292057415	0.10485702219132224	0.1095682930559074
E20_48	0.1022790022529477	0.11366851777349983	0.003957300365960883	0.9306730540791152	0.36008736248907364	0.007520636054974281	0.04557922509816219	0.05077449423524669	0.8801667064325878	0.07684899719240433	0.02779899081526638
E20_51	0.08188154882702975	0.07700412063546337	0.00019933384911211382	0.9542799537943109	0.4482943066573658	0.007939773269491801	0.025196829472332417	0.05375482676466602	0.9150697009464008	0.051729212791910735	0.11227598410463738
E20_54	0.03950586454695861	0.045594756052731264	0.0007771563702203721	0.9850377891139004	0.4930492715670947	0.004184380020520374	0.03329707033125677	0.005925818393884389	0.9473068642736461	0.02968776688123109	0.02525682309218879
E20_57	0.027170918934782528	0.02109606119319628	0.002466510392403237	0.9924259194715644	0.6840571924126289	0.0048982503028086365	0.04786589786389856	0.02273499969288356	0.9756220095854028	0.013782496491671466	0.08834143074517921
E21_3	0.9922747421711204	0.9158889660626008	0.7251878009433559	0.1842930822314877	1.0	0.2571979675546932	0.6006331863265619	0.8187605822105292	0.06565917296336636	0.8516340427233228	0.939464528785274
E21_6	0.8893059346910459	0.8354535651063185	0.5330924690890109	0.2954537586050293	0.6162351683338831	0.4436994519303351	0.7553279773749804	0.6380234639940846	0.13463111365269445	0.7284346012395546	0.25657177146089977
E21_9	0.7990958426274832	0.7527997439877598	0.5979108399811791	0.40339209300356377	0.6015700561417785	0.5800314489484397	0.8431753338653866	0.581452532510485	0.2039380964152508	0.6202251513477512	0.26273646748096113
